glyph_unified	src_ref	pronunciation	meaning
󴒢	D1-10709	tʰɯ̰⁵⁵	做豆腐。
󴒖	D1-10710	pɚ̰²¹	英雄，能人。
󴒗	D1-10711	d͡zu³³	心慌，着急。
󴒘	D1-10712	t͡su²¹	涌，跳（水开、泉水从地下冒出来状）。
󴒙	D1-10713	t͡sʰɤ²¹	十（数词）。
󴒚	D1-10714	t͡sʰɯ̰⁵⁵	铲，刮（～须子，～树皮）。
󴒛	D1-10715	t͡sʰi²¹	点头。
󴏷	D1-10716	t͡sʰi³³	清明。
󴏸	D1-10717	mi³³	清明。
󴒜	D1-10718	t͡sʰɯ³³	蘸。
󴒝	D1-10719	t͡sʰo³³	烧石头（用于祭祀）。
󴒞	D1-10720	t͡sʰe³³	下（下饭吃的～）。
󴖃	D1-10721	ɣo̰⁵⁵	贿赂。
󴖄	D1-10722	d͡ʐe³³	贿赂。
󴒥	D1-10723	t͡ʂʰɤ⁵⁵	衣服合身。
󴒦	D1-10724	sɔ³³	肚子黄。
󴒧	D1-10725	so̹³³lo̹³³	小铃铛。
󴒨	D1-10726	sɔ⁵⁵	耳鸣（声音尖伤耳朵）。
󴒩	D1-10727	no̰⁵⁵	珠子。
󴒪	D1-10728	nu²¹	又辣又痒（身上～～）。
󴒫	D1-10729	pɤ̰²¹	栽秧果。
󴒬	D1-10730	pḛ⁵⁵	灰尘，渣渣。
󴒭	D1-10731	lo̰³³	灰尘，渣渣。
󴒮	D1-10732	pḭ⁵⁵	尖溜溜。
󴒯	D1-10801	pḭ⁵⁵	矛，红缨枪杆子。
󴒰	D1-10802	t͡se²¹	矛，红缨枪杆子。
󴒱	D1-10803	ʂɯ⁵⁵	恶心，发呕之状。
󴒲	D1-10804	ʂe⁵⁵	打哈欠。
󴒳	D1-10805	ⁿdɚ²¹	敲击石头，打石头。
󴒴	D1-10806	nḛ⁵⁵	污秽，不卫生造成的污染。
󴒵	D1-10807	to̹⁵⁵	火草。
󴒶	D1-10808	ko̰²¹	㧍㧍，蠕动。
󳽯	D1-10809	ɑ⁵⁵	词头。
󴒷	D1-10810	lo̹̰²¹	白颈乌鸦。
󴒸	D1-10811	lo²¹	公绵羊。
󳽯	D1-10812		词头。
󴒹	D1-10813		岳父。
󴒺	D1-10814	du²¹	人生，一生。
󴒻	D1-10815	lo³³	毕摩的法帽。
󴒼	D1-10816	ho³³	毕摩的法帽。
󴒽	D1-10817	dɤ̰²¹	赶紧吃（形容词）。
󴒾	D1-10818	ⁿdʰo²¹	砍（砍小树一刀砍一棵的砍法）。
󴒿	D1-10819	ⁿdʰo⁵⁵	软弱无力之状。
󴓀	D1-10820	no̰⁵⁵	魔芋。
󴓁	D1-10821	ɡo̰²¹	魔芋。
󴓂	D1-10822	ʑɔ⁵⁵	别的，另外。
󴓃	D1-10823	pʰɑ̰³³	别的，另外。
󴓄	D1-10824	ni⁵⁵	热带，瘴气，江边。
󴓅	D1-10825	t͡sʰo̹⁵⁵ʂɑ̰⁵⁵	剪刀，剪毛刀。
󴓆	D1-10826	t͡ɕʰo̰⁵⁵	窗子。
󴓇	D1-10827	d͡ʑi³³	生活环境及条件。
󴓈	D1-10828	t͡ɕʰe³³	吼叫。
󴓉	D1-10829	d͡ʑe³³	吼叫。
󴓊	D1-10830	d͡ʑɤ³³	那底下。
󴓋	D1-10831	ʔo̹̰²¹	又缩又矮状。
󴓌	D1-10832	ɡɤ³³	心孤独，寂寞，稀奇，奇怪。
󴓍	D1-10833	xo³³	一溜地，一条块地。
󴓎	D1-10834	ᵑɡʰɚ̰²¹	盘腿坐，一下地坐下来。
󴓏	D1-10835	ɡɔ²¹	透（蒸～）。
󴓐	D1-10836	ᶮd͡ʑu³³	惊骇而散。
󴓑	D1-10901	ȵɔ²¹	痒子。
󴓒	D1-10902	ȵḛ²¹	不知不觉，不觉不意。
󴓓	D1-10903	t͡ɕʰḭ²¹	不怕，没关系，不要紧。
󴓔	D1-10904	ɡḛ²¹	一阵，一趟。
󴓕	D1-10905	ⁿdʰɤ²¹	烂，（打烂碗，盆等打碎）。
󴓖	D1-10906	nḛ⁵⁵	宗族，做斋。
󴓗	D1-10907	ᵐbʰḭ²¹	酒井（酿酒的接酒工具）。
󴓘	D1-10908	ᵐbʰɑ̰²¹	吵架，骂架，骂。
󴓈	D1-10909	t͡ɕʰe³³	吼叫。
󴓉	D1-10910	d͡ʑe³³	吼叫。
󴓙	D1-10911	ᵐbʰɤ²¹	赌气，生闷气，不理人。
󴓚	D1-10912	tɯ⁵⁵	纳鞋底。
󴓛	D1-10913	tʰi²¹	摸（看不见的用手摸）。
󴓜	D1-10914	dṵ²¹	笃母（彝族祖名）。
󴓝	D1-10915	t͡ɕʰɔ⁵⁵	清静。
󴘎	D1-10916	d͡ʑɔ³³	清静。
󴐣	D1-10917	ɣɤ²¹	雹（冰雹）。
󴐤	D1-10918	lo̰²¹	雹（冰雹）。
󴐥	D1-10919	t͡sʰɔ²¹	土垡。
󴐦	D1-10920	pʰi³³	土垡。
󴓠	D1-10921	t͡sʰḛ⁵⁵	俏（形容词，俏生生）。
󴓡	D1-10922	ɣo³³	犁地的路数。
󴓢	D1-10923	ʑɔ³³/ɣo̹³³	高傲自大。
󴓣	D1-10924	ʂo̰³³	豌豆。
󴓤	D1-10925	t͡sʰi²¹	胡子。
󴓥	D1-10926	ko̰²¹	树杈。
󴓹	D1-10927	ko̰²¹	蠕动。
󴓦	D1-10928	lɑ̰²¹	蠕动。
󴓧	D1-10929	ŋɚ̰²¹	呆痴。
󴓨	D1-10930	du³³	跨，过（沟和山岗）。
󴓩	D1-10931	t͡sʰi²¹	细雨。
󴓪	D1-10932	t͡ʂɤ̰⁵⁵	巷（两巷或两山间）。
󴓫	D1-10933	mo²¹	樟木。
󴓬	D1-10934	ȵe³³	樟木。
󴓭	D1-10935	sɔ³³	樟木。
󴓮	D1-11001	pḭ³⁵	地弓。
󴓯	D1-11002	ʂe⁵⁵	划（手被～破）。
󴓰	D1-11003	bu⁵⁵	葫芦。
󴓱	D1-11004	lɯ³³	葫芦。
󴓲	D1-11005	tʰɯ⁵⁵	憨，不聪明。
󴓳	D1-11006	tʰi⁵⁵	脱毛。
󴓴	D1-11007	t͡ɕe²¹	箱子。
󴓭	D1-11008	sɔ³³	箱子。
󴓵	D1-11009	t͡ɕʰo̹³³	刷地站起来。
󴓶	D1-11010	ŋɑ̰²¹	地莲花，卧芭蕉。
󴓷	D1-11011	bṵ⁵⁵	地莲花，卧芭蕉。
󴓸	D1-11012	dɚ³³	瘦。
󴓹	D1-11013	ko̰²¹	蠕动。
󴓦	D1-11014	lɑ̰²¹	蠕动。
󴓺	D1-11015	tḛ⁵⁵/lu²¹	佃农。
󴓻	D1-11016	no̰²¹/d͡ʐʰe²¹	佃农。
󴓼	D1-11017		鹌鹑。
󴓽	D1-11018		鹌鹑。
󴓾	D1-11019	ne³³	陡（～坡）。
󴓿	D1-11020	tʰo²¹	擀毡子。
󴑹	D1-11021	no³³	烛菜（冲菜）。
󴘑	D1-11022	sɯ⁵⁵	烛菜（冲菜）。
󴔀	D1-11023	sɑ²¹	伞。
󴔁	D1-11024	ɕḭ²¹	蒙蒙细雨。
󴔂	D1-11025	bu³³	蒙蒙细雨。
󴔃	D1-11026	tu²¹	寡（～鸡蛋）。
󴔄	D1-11027	bi²¹	漏气，走。
󴔅	D1-11028	tʰɔ³³	大便梗塞。
󴔆	D1-11029	ȵɯ²¹	野兽。
󴗃	D1-11030	ʂɯ²¹	野兽。
󴔇	D1-11031	ɳɯ²¹	红茂皮树。
󴔈	D1-11032	tɯ̰⁵⁵	白栗树。
󴔉	D1-11033	tɯ⁵⁵	杨挂肠树。
󴔊	D1-11034	xɯ²¹	喘气，叹气。
󴔋	D1-11035	no⁵⁵	割，阉（～羊，～绵羊）。
󴔌	D1-11101	tʰɑ̰⁵⁵	锤。
󴔍	D1-11102	bu²¹	锤。
󴔎	D1-11103	ȵe²¹	一发庄稼。
󴑒	D1-11104	dḛ²¹	燕子。
󴔏	D1-11105	vɔ³³	燕子。
󴔛	D1-11106	xɯ̰⁵⁵	混（～日子）。
󴔜	D1-11107	tɔ⁵⁵	养（～父母）。
󴔝	D1-11108	mɔ³³	可亲可爱。
󴔞	D1-11109	ɣu³³	可亲可爱。
󴔐	D1-11110	kɔ²¹	药罐，茶罐。
󴔑	D1-11111	t͡si³³	药罐，茶罐。
󴔒	D1-11112	t͡ʂʰe⁵⁵	夸张，瞎吹（形容穷，弱，病等）。
󴔓	D1-11113	t͡ʂɑ̰²¹	算（计算，算日子）。
󴔔	D1-11114	no̹³³	亲戚。
󴔕	D1-11115	lɯ²¹	讨要，乞讨之意。
󴔖	D1-11116	vḭ⁵⁵	隐瞒（～～事情）。
󴔗	D1-11117	t͡ʂʰɔ²¹	串门。
󴔘	D1-11118	du²¹	大过梁。
󴔙	D1-11119	ho²¹	毛手毛脚（有慌乱之意）。
󴔟	D1-11120	ɖɔ³³	面（见一～的～）。
󴔠	D1-11121	ŋɚ²¹⁻⁵⁵	水灾，荒年。
󴔡	D1-11122	ɡɑ̰²¹	稀疏。
󴔢	D1-11123	t͡sɯ̰⁵⁵	伪造，取童号（重名）。
󴔣	D1-11124	ʂɑ̰²¹	苞谷天花。
󴓦	D1-11125	lɑ̰²¹	苞谷天花。
󴔤	D1-11126	ti⁵⁵	笛子。
󴔥	D1-11127	lu³³	笛子。
󴔦	D1-11128	nḛ²¹	好看。
󴔧	D1-11129	bo̰²¹	嘴发热起泡。
󴔨	D1-11130	xɯ̰⁵⁵	镀（～金属）。
󴔚	D1-11131	t͡ɕʰi⁵⁵	哭嫁调。
󴔩	D1-11132	t͡so̰²¹	很调皮，讨嫌。
󴔪	D1-11201	tɯ̰²¹	松垮（一节节脱下来）。
󴔫	D1-11202	nɯ⁵⁵	发觉，觉查。
󴔬	D1-11203	xɚ²¹lɤ̰⁵⁵	水瓢。
󴔭	D1-11204	sɯ̰⁵⁵	恶俗。
󴔮	D1-11205	t͡sʰɯ̰³³	恶俗。
󴔯	D1-11206	tʰo̰²¹	奖，赏，送礼。
󴔰	D1-11207	kʰɔ²¹	要东西时拿来之意。
󴔹	D1-11208	t͡ɕo̰⁵⁵	中间，两地中间隔。
󴔺	D1-11209	t͡so̹³³	酸味不正之称。
󴔻	D1-11210	ʔo²¹	蝌蚪。
󴔼	D1-11211	lɯ̰⁵⁵	蝌蚪。
󴔽	D1-11212	kɔ³³	烘，烤，焙。
󴘕	D1-11213	t͡si⁵⁵	云雀。
󴔱	D1-11214	d͡ze³³	鹞（～鹰）。
󴔲	D1-11215	ᵐbʰɤ²¹	浮肿。
󴔳	D1-11216	ᶮd͡ʑʰɔ⁵⁵	一种比较粗硬的藤，可作拐杖。
󴔴	D1-11217	ȵɯ³³	辱没。
󴔵	D1-11218	ŋɚ³³	辱没。
󴔾	D1-11219	ɣo̰⁵⁵	生气。
󴔿	D1-11220	ʑḭ³³	生气。
󴕀	D1-11221	t͡ɕʰɚ²¹	剔（～豆筯）。
󴑏	D1-11222	t͡ɕʰi³³	可怜。
󴕁	D1-11223	ᶮd͡ʑʰɔ³³	可怜。
󴕂	D1-11224	ŋɚ²¹	荸荠。
󴕃	D1-11225	ɣɔ⁵⁵	锛。
󴔶	D1-11226	ko³³	牛铃铛。
󴔷	D1-11227	t͡si³³	牛铃铛。
󴔸	D1-11228	pṵ⁵⁵	挤在一起，挤成堆。
󴕄	D1-11229		古龙，流星。
󴕅	D1-11230		古龙，流星。
󴕆	D1-11231	te²¹	到达，抵达。
󴕇	D1-11301	ho̰²¹	混杂，搀杂。
󴕈	D1-11302	ᵑɡʰu²¹	套，付（指配套的东西）。
󴕉	D1-11303	dɔ³³	适应，水土服。
󴔧	D1-11304	bo̰²¹	疮（嘴发热起泡）。
󴕔	D1-11305	no²¹	痧子。
󴕕	D1-11306	tʰe³³	痧子。
󴐨	D1-11307	t͡ɕʰu²¹	火把节。
󴕗	D1-11308	mu²¹	火把节。
󴕘	D1-11309	t͡ɕʰi³³	厕所。
󴕙	D1-11310	me³³t͡sʰe³³	痨病。
󴕚	D1-11311	pṵ²¹	臂，手臂。
󴕋	D1-11312	ɬe³³	脚掌。
󴕌	D1-11313	tʰo⁵⁵	脚下。
󴒻	D1-11314	ho³³	毕摩的法帽。
󴒼	D1-11315	lo³³	毕摩的法帽。
󴕎	D1-11316	no̰⁵⁵	汗毛。
󴕏	D1-11317	ɡɯ̰⁵⁵	咬心，咬牙切齿状。
󴕐	D1-11318	ɡɔ⁵⁵	炕粑粑。
󴕑	D1-11319	ku³³	租（～地，～牲畜）。
󴕒	D1-11320	d͡zɑ̰²¹	小走状（快之意）。
󴕓	D1-11321	t͡si³³	土罐子。
󴕛	D1-11322	ᶯd͡ʐʰu³³	木勾勾。
󴕜	D1-11323	t͡ʂɯ⁵⁵	硝。
󴕝	D1-11324	zɚ³³	狠（～～干）。
󴕞	D1-11325	zo̹²¹	念经。
󴓫	D1-11326	mo²¹	樟木树。
󴓬	D1-11327	ȵe³³	樟木树。
󴓭	D1-11328	sɔ³³	樟木树。
󴕠	D1-11329	nɑ̰⁵⁵	粑粑。
󴕟	D1-11330	ʂe³³	装病，装什么愉懒。
󴕡	D1-11331	ᶮd͡ʑʰɔ³³	冷，疾病。
󴕢	D1-11332	ᶮd͡ʑʰi²¹	反胃，小儿奶吃多吐，溢出来。
󴕣	D1-11401	d͡ʑe²¹	有头绪。
󴓴	D1-11402	t͡ɕe²¹	箱子。
󴓭	D1-11403	sɔ³³	箱子。
󴕤	D1-11404	mi⁵⁵	梅葛。
󴕥	D1-11405	ŋɔ²¹	梅葛。
󴕱	D1-11406	te⁵⁵	污染。
󴕲	D1-11407	so̹³³	凉爽。
󴕳	D1-11408	xɤ³³	凉爽。
󴕴	D1-11409	ɡɤ²¹	喘。
󴕦	D1-11410	se⁵⁵	仰。
󴕧	D1-11411	ɬu²¹	水豆腐。
󴕨	D1-11412	d͡zɯ³³	碰（相～）。
󴔐	D1-11413	kɔ²¹	药罐，茶罐。
󴔑	D1-11414	t͡si³³	药罐，茶罐。
󴕪	D1-11415	t͡ɕʰi³³	撮箕，粪箕。
󴕫	D1-11416	t͡ʂʰo̹³³/tɑ̰²¹	撮箕，粪箕。
󴕬	D1-11417	ɬɯ³³	柏杨树（青苗枝）。
󴆵	D1-11418		柏杨树（青苗枝）。
󴕭	D1-11419	tʰe³³	铺（铺桥，铺石板）。
󴕮	D1-11420	tʰe³³	火塘石。
󴕯	D1-11421	ᶮd͡ʑɯ̰⁵⁵	磨牙（睡时磨牙），咬牙。
󴘖	D1-11422	kʰo̰³³	兜嘴（套牛马的～～）。
󴕰	D1-11423	ɕe⁵⁵	撒（～松毛，～粮喂鸡，猪等）。
󴏴	D1-11424	hɑ̰³³	蝙蝠。
󴐁	D1-11425	no̹³³	蝙蝠。
󴕵	D1-11426	pʰu⁵⁵t͡ɕʰɚ²¹	秧草。
󴕶	D1-11427	mi²¹	昏晕。
󴕷	D1-11428	bɔ³³	暗（黑～）。
󴕸	D1-11429		小跳，小走。
󴕹	D1-11430		小跳，小走。
󴕺	D1-11431	t͡so̹³³	震（～耳朵）。
󴕪	D1-11432	t͡ɕʰi³³	粪箕。
󴕫	D1-11433	t͡ʂʰo̹³³	粪箕。
󴕻	D1-11434	ᵑɡʰɯ³³	起包块，鼓起来。
󴕼	D1-11435	ʑɯ̰²¹	梭（顺地～）。
󴓼	D1-11436		鹌鹑。
󴓽	D1-11437		鹌鹑。
󴘗	D1-11438	t͡ɕʰi⁵⁵	骆驼。
󴕽	D1-11501	ɳɯ̰⁵⁵	所有，全部，光光。
󴂳	D1-11502	ɳɯ̰²¹	替前字符号。
󴕾	D1-11503	kʰo³³	痣。
󴕿	D1-11504	kʰo̰²¹	租赁。
󴖈	D1-11505	tɤ̰²¹	同岁，同样大，一样重，一样多。
󴖉	D1-11506	t͡ʂḭ⁵⁵	形容眼大，似鼓出来。
󴔌	D1-11507	tʰɑ̰⁵⁵	锤（木～，铁～）。
󴔍	D1-11508	pu²¹	锤（木～，铁～）。
󴖀	D1-11509	ʂɯ³³	升子（名词）。
󴖁	D1-11510	d͡zo²¹	嫉妒，仇恨。
󴖂	D1-11511	t͡sɚ²¹	狗哭。
󴘘	D1-11512	t͡sʰɯ⁵⁵	阴暗，潮湿。
󴖃	D1-11513	ɣo̰⁵⁵	贿赂。
󴖄	D1-11514	d͡ʐe³³	贿赂。
󴖅	D1-11515	d͡ʐo̰⁵⁵	香肠。
󴕄	D1-11516	zɚ⁵⁵	古龙，流星。
󴕅	D1-11517	xu⁵⁵	古龙，流星。
󴓫	D1-11518	mo²¹	樟木。
󴓬	D1-11519	ȵe³³	樟木。
󴓭	D1-11520	sɔ³³	樟木。
󴖆	D1-11521	nɑ̰²¹	一（节）桔子（树～～）。
󴖇	D1-11522	pɑ̰²¹	伴，侣，伙伴。
󴖊	D1-11523	pɑ̰⁵⁵	故意，偏偏。
󴖋	D1-11524	ʑḭ⁵⁵	故意，偏偏。
󴖌	D1-11525	ⁿdʰi⁵⁵	无毛鸡。
󴖍	D1-11526	ⁿdʰo̹̰²¹	挖路，平地基。
󴔻	D1-11527	ʔo²¹	蝌蚪。
󴔼	D1-11528	lɯ̰⁵⁵	蝌蚪。
󴖎	D1-11529	lo̰²¹	几乎。
󴖏	D1-11530	ɳɑ̰³³	灾，祸。
󴖐	D1-11531	hi³³	灾，祸。
󴕤	D1-11532	mi⁵⁵	梅葛。
󴕥	D1-11533	ŋɔ²¹	梅葛。
󴔴	D1-11534	ȵɯ³³	辱没。
󴔵	D1-11535	ŋɚ³³	辱没。
󴖑	D1-11536	se⁵⁵	高傲（自动）。
󴖒	D1-11537	xu⁵⁵	收缩，收紧。
󴖓	D1-11601	ᵑɡʰɔ²¹	大汤碗。
󴖔	D1-11602	lɔ³³	大汤碗。
󴖕	D1-11603	xɔ⁵⁵	理沟，放水。
󴖖	D1-11604	ᵑɡʰo̹̰²¹	懦弱。
󴖗	D1-11605	ŋɤ²¹	点头，打瞌睡。
󴖘	D1-11606	kḛ²¹	该（悔恨之意）。
󴖙	D1-11607	kɤ̰²¹	坝坎不平。
󴖚	D1-11608	fe³³	石灰。
󴖛	D1-11609	to²¹	收购（流动～～）。
󴖜	D1-11610	ⁿdʰɯ³³	嫩（指小猪肉和木材等～）。
󴖝	D1-11611	ŋɔ²¹	络绎不绝状。
󴖞	D1-11612	ɣɤ̰²¹	原嵌，严实（指拼接板子无缝）。
󴖟	D1-11613	ʔɤ²¹	高祖。
󴖠	D1-11614	ᶮd͡ʑʰɑ̰²¹	木作梯。
󴓝	D1-11615	t͡ɕʰɔ⁵⁵d͡ʑɔ³³	清静。
󴖡	D1-11616	dɚ̰²¹	狗吃水（舔，用舌～）。
󴑆	D1-11617	dḭ²¹	顺畅。
󴑇	D1-11618	mɑ̰²¹	顺畅。
󴐺	D1-11619	lɑ̰⁵⁵	镲。
󴖢	D1-11620	ᶯd͡ʐʰɚ̰³³	镲。
󴒔	D1-11621	pɑ̰⁵⁵	困难，艰难。
󴒕	D1-11622	kʰɑ̰²¹	困难，艰难。
󴖣	D1-11623	ʂe⁵⁵	糖。
󴘍	D1-11624	do³³	糖。
󴖤	D1-11625	t͡sʰi³³	鸡肚子里的小蛋。
󴖥	D1-11626	t͡ʂɔ²¹	扶起来。
󴖦	D1-11627	ʂɯ⁵⁵	裂痕（碗，罐等）。
󴖧	D1-11628	ⁿdʰi²¹	捆扎，美睡一觉。
󴖨	D1-11629	bo³³	侧面。
󴖏	D1-11630	ŋɑ̰³³	灾难，祸。
󴖐	D1-11631	hi³³	灾难，祸。
󴘙	D1-11632	t͡ɕʰu²¹	火把节。
󴒀	D1-11633	tʰɤ⁵⁵	疙瘩。
󴒁	D1-11634	mo²¹	疙瘩。
󴖩	D1-11701	dɤ²¹⁻³³	好歹，命不好。
󴖪	D1-11702	pʰɚ̰³³	用旧已损的木勺及木盒等。
󴖫	D1-11703	ve²¹	打楸。
󴖬	D1-11704	t͡ɕḭ⁵⁵	马蹬。
󴑺	D1-11705	ʔɤ³³	无精打采。
󴘒	D1-11706	lɤ³³	无精打采。
󴐒	D1-11707	nɑ̰̰³³	窗子。
󴐓	D1-11708	t͡sɚ³³	窗子。
󴖮	D1-11709	fo̹⁵⁵	回族。
󴖯	D1-11710	fi²¹	回族。
󴓶	D1-11711	ŋɑ̰²¹	地莲花，卧地芭蕉。
󴓷	D1-11712	bṵ⁵⁵	地莲花，卧地芭蕉。
󴖰	D1-11713	pʰe²¹	挂子。
󴖱	D1-11714	ɣo̰⁵⁵	生气。
󴖲	D1-11715	ʑḭ³³	生气。
󴖳	D1-11716	lɤ⁵⁵	锥子。
󴖴	D1-11717	d͡zɚ̰²¹	惊，骇。
󴖵	D1-11718	sɯ⁵⁵	背脊，胸脯疼。
󴖶	D1-11719	pɚ̰²¹	棍、棒断裂面撬起。
󴖷	D1-11720	ʂɑ̰²¹	燕麦。
󴖸	D1-11721	xɚ̰²¹	水瓢。
󴖹	D1-11722	lɚ̰⁵⁵	水瓢。
󴔣	D1-11723	ʂɑ̰²¹	苞谷天花。
󴓦	D1-11724	lɑ̰²¹	苞谷天花。
󴖻	D1-11725	tḭ⁵⁵	兄弟（一般用于姐弟、妹哥等）。
󴖼	D1-11726	tḭ²¹	重，啰嗦，话重来说重。
󴐜	D1-11727	ɣɑ̰⁵⁵	挎包，衣带。
󴐝	D1-11728	ʑi³³	挎包，衣带。
󴑡	D1-11729	xɔ²¹	细马蜂。
󴑢	D1-11730	ʑɔ³³	细马蜂。
󴖽	D1-11731	xɤ³³	毡子，披毡。
󴆞	D1-11732	ɣo̹²¹	好笑。
󴖾	D1-11733	ʑi²¹	好笑。
󴖺	D1-11734	d͡ʑɤ²¹tɚ²¹	清澈。
󴖿	D1-11735	d͡ʐɚ̰²¹	火墩。
󴉅	D1-11736	mɔ⁵⁵	火墩。
󴗀	D1-11801	d͡zḛ²¹	提防，当心，小心。
󴗁	D1-11802	t͡ɕɚ²¹	摧，折磨，虐待，使人不得闲。
󴗂	D1-11803	ȵe²¹	野兽。
󴗃	D1-11804	ʂɯ²¹	野兽。
󴗃	D1-11805	ʂɯ̰²¹	狮子。
󴗄	D1-11806	t͡sḭ²¹	狮子。
󴗅	D1-11807	ʂɑ̰²¹	细石沙。
󴗆	D1-11808	bɑ̰²¹	千层肚。
󴗇	D1-11809	bɤ²¹	千层肚。
󴗈	D1-11810	bɑ̰²¹	柴块。
󴗉	D1-11811	ɡɯ³³	公山羊。
󴘏	D1-11812	kɔ³³	生命，脉搏。
󴗊	D1-11813	t͡ɕo̹⁵⁵	翻犁板田。
󴗋	D1-11814	kʰɯ³³	韭菜。
󴗌	D1-11815	ɳɚ̰²¹	蟑螂。
󴗍	D1-11816	t͡ɕʰɯ⁵⁵	谷（饭谷）。
󴗎	D1-11817	tʰo̰⁵⁵	宰（～猪，鸡，羊）。
󴗏	D1-11818	tʰo³³	脚杆。
󴗐	D1-11819	t͡ʂʰɯ³³	画眉鸟。
󴗑	D1-11820	t͡ʂʰɯ̰²¹	鸟（一种嘴红，尾巴长的鸟）。
󴗒	D1-11821	t͡ʂɯ²¹	面份（老人的面份，敬老之份）。
󴗓	D1-11822	mɔ³³	面份（老人的面份，敬老之份）。
󴗔	D1-11823	ⁿd͡zʰɚ³³	萝卜。
󴗕	D1-11824	dɑ̰³³	四季豆（花豆）。
󴒯	D1-11825	pḭ⁵⁵	矛，红缨枪。
󴒰	D1-11826	t͡se²¹	矛，红缨枪。
󴗖	D1-11827	di⁵⁵	鸟及小孩说话会鸣，会说之意。
󴗗	D1-11828	dɚ⁵⁵	滑头，狡猾。
󴗘	D1-11829	xɚ²¹	骨头。
󴗙	D1-11830	ʑɯ̰⁵⁵	尖（堆～，量升斗时）。
󴗚	D1-11901	ȵe²¹	家谱。
󴘚	D1-11902	t͡sʰɤ⁵⁵	滥，稀烂（路～～）。
󴗛	D1-11903	t͡ʂɯ³³	马桑树。
󴗜	D1-11904	dɯ³³	绽，支（一～线）。
󴕔	D1-11905	no²¹	痧子。
󴕕	D1-11906	tʰe³³	痧子。
󴗝	D1-11907	ᶯd͡ʐʰɯ²¹	裙子。
󴗞	D1-11908	kɔ²¹	脊背。
󴗟	D1-11909	tɔ²¹	脊背。
󴘛	D1-11910	ŋɚ²¹	头晕眩。
󴗠	D1-11911	t͡ʂʰɯ³³	黄栗树。
󴗡	D1-11912	t͡ʂe³³	鸡翘。
󴗢	D1-11913	lɔ⁵⁵	掠夺。
󴗣	D1-11914	ko̹⁵⁵	刺，缝（一针针地认真～）。
󴗤	D1-11915	d͡ʑo̹⁵⁵	富裕。
󴗥	D1-11916	ȵḭ³³	甑子。
󴗦	D1-11917	ɡo̰²¹	秋千。
󴗧	D1-11918	t͡ʂʰe²¹	秋千。
󴗨	D1-11919	ȵɑ̰²¹	踩。
󴗩	D1-11920	ʑo̹̰²¹	长衫和尾巴拖地之状。
󴗪	D1-11921	dɯ³³	签（抽～）。
󴗫	D1-11922	ⁿdʰo̰²¹	镶（在边上～或把烂锅、烂碗补起来）。
󴗬	D1-11923	tʰo̹³³	镇着（被鬼～～）。
󴗭	D1-11924	ᵐbʰɤ²¹	块（一～豆腐）。
󴗮	D1-11925	ȵɔ²¹	芦笙。
󴗯	D1-11926	t͡ʂɑ̰⁵⁵	遭水地。
󴗰	D1-11927	t͡ʂɑ̰²¹	秋千。
󴗧	D1-11928		秋千。
󴖮	D1-12001	fo̹⁵⁵	回族。
󴖯	D1-12002	fi²¹	回族。
󴘜	D1-12003	so⁵⁵	侄（侄男，侄女）。
󴗱	D1-12004	no⁵⁵	涮，漂洗。
󴗲	D1-12005	ho²¹	寒带，高山上。
󴗳	D1-12006	ŋɤ̰⁵⁵	粘，锅巴。
󴗴	D1-12007	fo³³	惊，幻觉。
󴗃	D1-12008	ʂɯ̰²¹	狮子。
󴗄	D1-12009	t͡sḭ²¹	狮子。
󴘝	D1-12010	zɯ⁵⁵	用碎米浸麻线。
󴑊	D1-12011	tʰo⁵⁵	然，当然。
󴗵	D1-12012	so̹⁵⁵	然，当然。
󴗶	D1-12013	t͡sɑ̰²¹	忍耐而慢慢行。
󴗷	D1-12014	no²¹	飞鼠。
󴓈	D1-12015	t͡ɕʰe³³	吼叫。
󴓉	D1-12016	d͡ʑe³³	吼叫。
󴗸	D1-12017	d͡ʑo̹³³	北风菌。
󴗹	D1-12018	d͡ʑḭ²¹	恨事永记心间。
󴗺	D1-12019	mḛ²¹	清口水。
󴓈	D1-12020	t͡ɕʰe³³	吼叫。
󴓉	D1-12021	d͡ʑe³³	吼叫。
󴑌	D1-12022	ko³³	艰苦，艰难。
󴗼	D1-12023	t͡ɕo̹³³	艰苦，艰难。
󴗻	D1-12024	ᶮd͡ʑʰɯ³³	讲，说，理睬。
󴒧	D1-12025	so̹³³	小铃铛。
󴘞	D1-12026	lo̹³³	小铃铛。
󴓒	D1-12027	ȵḛ²¹	好意思（说，吃）。
󳷠	D1-12028	ɑ³³	词头。
󴗽	D1-12029	bɚ⁵⁵	肮脏之意。
󴔭	D1-12030	sɯ̰⁵⁵	恶俗，恨之意。
󴔮	D1-12031	t͡sʰɯ̰³³	恶俗，恨之意。
󴗾	D1-12032	mo³³	甘蔗。
󴗿	D1-12033	t͡ʂʰɯ³³	甘蔗。
󴘀	D1-12101	ʑḭ⁵⁵	公公，姑父。
󴘁	D1-12102	mɚ⁵⁵	飘飘然。
󴘂	D1-12103	lu²¹	飘飘然。
󴘃	D1-12104	ⁿdʰɯ³³	酒药。
󴘄	D1-12105	ʑo̹̰³³no²¹	痢疾。
󴘅	D1-12106	bo³³	比（比他大）。
󴘆	D1-12107	vɚ̰²¹	耷（～耳朵）。
