glyph_unified	src_ref	pronunciation	meaning
롸	U0-19607	lɑ⁵⁵	着（用在动词后面作嘱咐语气）。吗（表示疑问）。
밴	U0-19608	lɑ³³	〖水渡槽，涧槽〗。
륤	U0-19609	lɑ³³	蘸。
뉩	U0-19610	lɑ³³	摇摆。〖蠕动〗。
눯	U0-19611	lɑ³³	〖立即〗，〖立即来〗。
뜯	U0-19701	lɑ³³	拌，和。
냃	U0-19702	lɑ³³	绞痛。
독	U0-19703	lɑ³³	（重叠词缀）〖整整齐齐〗，〖平坦坦〗。
뉫	U0-19704	lɑ³³	手。〖私房〗。〖翅膀〗。〖胡琴〗。
뜅	U0-19705	lɑ²¹	（前缀词）〖弯曲〗，〖歪斜〗。
밵	U0-19706	læ²¹	承揽，包揽，〖包工〗。
뱠	U0-19707	lᴀ⁵⁵	〖钩子〗。
밶	U0-19708	lᴀ³³	〖挑箩〗。
뙺	U0-19709	lᴀ³³	〖马虎，草率〗。
뱯	U0-19710	lɑ²¹	〖凉爽〗。
뱰	U0-19711	lᴀ²¹	结（尾）。
먂	U0-19712	lo⁵⁵	惟恐，〖惟恐受饥饿〗，〖惟恐〗。
띮	U0-19713	lo⁵⁵	几乎，差点儿。
똼	U0-19801	lo⁵⁵	〖棉花〗。
뻁	U0-19802	lo³³	（形容词）〖满满尖尖〗。
뱡	U0-19803	lo³³	贱，〖贱价〗。
끉	U0-19804	lo³³	向，〖向祖宗祝告〗。
뱊	U0-19805	lo³³	〖攀枝花，木棉〗，〖倮摆垤〗。
뗙	U0-19806	lo³³	轮。
랪	U0-19807	lo³³	〖泸沽署〗。
몈	U0-19808	lo³³	石，〖石头〗，〖石灰〗，〖石林〗，〖罗尼博〗。
뽋	U0-19809	lo³³	〖中央〗，〖中心〗，〖中间〗，〖头顶〗，〖百会穴〗。〖粥，稀饭〗。
둹	U0-19810	lo³³	〖斗笠〗。
먺	U0-19901	lo¹³	足够，〖够不够？〗。
뜊	U0-19902	lo¹³	（变）成。
딑	U0-19903	lo¹³	〖依靠，瞧得起〗。
력	U0-19904	lo¹³	积（水），〖积水〗。坑，塘。〖一塘积水〗。
뉬	U0-19905	lo²¹	山谷。
밂	U0-19906	lo²¹	早熟（种子）。
롦	U0-19907	lo²¹	〖耳朵〗。
뵭	U0-19908	lo²¹	〖秋千〗。
딌	U0-19909	lo²¹	（形容词缀）〖黑黝黝〗。
뱋	U0-19910	lo²¹	轻，〖轻重〗，〖轻脚轻手〗。〖（价）便宜〗。
룂	U0-19911	lo²¹	〖毕摩的法帽〗。〖洛玻思齿液〗。〖乐作〗。
녿	U0-20001	lo²¹	（重叠词缀）〖辘辘滚〗。
몉	U0-20002	lo²¹	雹。
뙻	U0-20003	lo²¹	〖被盖〗。
뮙	U0-20004	lo²¹	〖菠萝〗。
뱺	U0-20005	lo²¹	〖山茶〗，〖山茶花〗。
맚	U0-20006	lɔ³³	〖呀（语气助词）〗。〖稍微〗，〖一下〗。
뱌	U0-20007	lu⁵⁵	茶（古语）。
랫	U0-20008	lu⁵⁵	〖平安，顺利〗。
뤹	U0-20009	lu⁵⁵	〖阴茎〗。
닛	U0-20010	lu⁵⁵	〖坑道〗。
먃	U0-20011	lu³³	〖宇宙〗。〖妥鲁博〗。
뉭	U0-20101	lu³³	〖高山峻岭〗。〖弘鲁博〗。〖凤凰〗。
뙼	U0-20102	lu³³	〖唠唠叨叨〗。
뢴	U0-20103	lu³³	雄性（专指羊）。
뵮	U0-20104	lu³³	石（容量），〖一石粮食〗。
밒	U0-20105	lu³³	牛（古语）。
랬	U0-20106	lu³³	龙。辰（地支的第五位）。〖福禄〗。〖高兴〗。〖腊鲁〗。〖鲁弘〗。〖阿默鲁弘〗。〖鲁弘特，罗婺歹〗。〖陇赞蔼翠〗。〖陇德额奋〗。〖倮塔基〗。〖阿鲁费德〗。
믇	U0-20107	lu³³	（重叠词缀）〖圆圆的〗。
뽥	U0-20108	lu³³	〖掼谷槽（收割稻谷时作脱粒的用具）〗。
듰	U0-20201	lu³³	獐（子）。
뢵	U0-20202	lu¹³	闷，闭（气）。
뉮	U0-20203	lu¹³	淤。
뺧	U0-20204	lu¹³	林，丛，〖箐林〗，〖草丛〗。
볊	U0-20205	lu¹³	（狗）吠，〖狗吠〗。
랋	U0-20206	lu²¹	蒙，〖蒙头〗。
넙	U0-20207	lu²¹	村落。邑落，城。〖百姓，群众〗。〖民族〗。〖禄沟，毕节〗。
뵂	U0-20208	lu²¹	（花）朵。〖木禄，弥勒〗。
봓	U0-20209	lu²¹	蝶。
뎈	U0-20210	lu²¹	〖天井〗。
뵃	U0-20301	lu²¹	〖腮帮子〗。
빓	U0-20302	lu²¹	围，〖墙〗，〖围着〗。
낃	U0-20303	lʊ⁵⁵	增添。
볼	U0-20304	lʊ³³	了（时态助词，过去式），〖他走了〗。
렋	U0-20305	lʊ³³	牢，〖监牢〗。
렊	U0-20306	lʊ²¹	〖洛纳阿阔〗。〖尖刀草〗。
롧	U0-20307	lɯ⁵⁵	粒。
돆	U0-20308	lɯ⁵⁵	闺女。〖娄姆恒咬〗。
뱢	U0-20309	lɯ⁵⁵	〖人体颔下的软组织〗。
덯	U0-20310	lɯ⁵⁵	角落。拐角。
데	U0-20311	lɯ⁵⁵	（饲养）槽。
떜	U0-20401	lɯ⁵⁵	去。
믝	U0-20402	lɯ³³	（蝌）蚪。
뻹	U0-20403	lɯ³³	裹，包。
뫞	U0-20404	lɯ³³	〖懒惰〗，〖困倦〗。
돇	U0-20405	lɯ³³	动。
뮪	U0-20406	lɯ³³	〖泥鳅〗。
묃	U0-20407	lɯ³³	（语气词）〖走路笨拙不灵便的样子〗。
밃	U0-20408	lɯ³³	（重叠词缀）〖青幽幽〗。
빚	U0-20409	lɯ³³	个（量词）。〖完全，全部〗。
믈	U0-20501	lɯ¹³	脱。卸。〖说话伤人〗。
볶	U0-20502	lɯ¹³	摘，〖择菜，讨菜〗。
똽	U0-20503	lɯ¹³	〖禳解，祈求解脱〗，〖解身上，禳解祈求身体平安〗。
뮠	U0-20504	lɯ²¹	〖晃荡〗。
딝	U0-20505	lɯ²¹	庹（动词）。庹（量词）。
돈	U0-20506	lɯ²¹	抡，挥舞。〖勒革俄卓〗。
놀	U0-20507	lɯ²¹	〖角落〗。
똾	U0-20508	lɯ²¹	圆。（球）体。
뒨	U0-20509	lɤ³³	〖死板，不灵活〗。
뉯	U0-20510	lə³³	〖镰刀〗。
먻	U0-20601	lə³³	囫囵。
뤆	U0-20602	lie²¹	两（量词），〖一两〗，〖戥子眼〗。
딜	U0-20603	lie²¹	来。
렌	U0-20604	ʈi³³	脾脏。
룃	U0-20605	ʈi³³	挂子。
빾	U0-20606	ʈi³³	救。
삐	U0-20607	ʈɪ⁵⁵	（同类中特别）瘦小。
뾛	U0-20608	ʈɪ³³	扳（手）。
됬	U0-20609	ʈɪ³³	炸，〖爆炸〗。
됭	U0-20610	ʈe⁵⁵	（急火）烧。（象声词）〖（拖木棒之声）〗。
낹	U0-20611	ʈe⁵⁵	（火）草，〖火草，火绒〗。
끾	U0-20612	ʈe²¹	添补。
뫏	U0-20701	ʈe²¹	使…满。
뒩	U0-20702	ʈe²¹	安慰。诓。
랭	U0-20703	ʈɑ⁵⁵	拍（手）。
뺗	U0-20704	ʈɑ⁵⁵	〖炕（农村中吊在楼底下，在火炉头上的炕架）〗。
뗚	U0-20705	ʈɑ³³	板，〖石板〗，〖木板〗，〖锤板〗。
땊	U0-20706	ʈɑ³³	干瘪，秕，〖瘪嘴〗，〖秕谷〗。
뒪	U0-20707	ʈɑ³³	扁（形）。
놁	U0-20708	ʈɑ³³	〖卧倒，倒下〗。
낺	U0-20709	ʈɑ³³	涂，抹，敷。
묄	U0-20710	ʈɑ³³	荡漾。
끊	U0-20711	ʈɑ¹³	鹰。
뱍	U0-20712	ʈɑ¹³	（横）搭。
뗛	U0-20801	ʈɑ²¹	（小）块。
뱎	U0-20802	ʈɑ²¹	〖阔叶韭菜〗。
뿩	U0-20803	ʈo⁵⁵	（重叠词缀）〖明朗朗〗。
븶	U0-20804	ʈo⁵⁵	（空间垂直的）下面。
땋	U0-20805	ʈo⁵⁵	〖棕皮〗，〖棕树〗。
뻺	U0-20806	ʈo⁵⁵	阅（历），纵阅。
떝	U0-20807	ʈo³³	（用手掌）打。
뷝	U0-20808	ʈo³³	闩（门），〖闩门〗。
뜋	U0-20809	ʈo²¹	块，砣（量词）。
둺	U0-20810	ʈo²¹	团（量词）。
닜	U0-20811	ʈo²¹	松。宽松。
뮡	U0-20901	ʈo²¹	亲吻。（象声词）〖（吻小孩发出的声音）〗。
밄	U0-20902	ʈo²¹	（形容朗读或者叙述流利）〖很流利地读〗。
랮	U0-20903	ʈo²¹	〖云雀〗。
넚	U0-20904	ʈo²¹	闪（亮），〖灯亮了〗，〖亮晶晶〗。
렍	U0-20905	ʈo²¹	缝补。
둄	U0-20906	ʈo²¹	枯萎。
뿱	U0-20907	ʈo²¹	〖秕谷〗。
랯	U0-20908	ʈu⁵⁵	刷（子）。
벎	U0-20909	ʈu⁵⁵	〖清汤〗。〖寡鸡蛋〗。
뮢	U0-20910	ʈu³³	（花）瓣。瓣（量词）。
뇚	U0-20911	ʈu³³	（豆）荚。
돉	U0-20912	ʈu³³	篇（量词）。
붾	U0-21001	ʈu¹³	（核）仁。
린	U0-21002	ʈu¹³	（骨）髓。
떞	U0-21003	ʈu²¹	弱。
똛	U0-21004	ʈu²¹	鸣，〖白鹤鸣天空〗。
때	U0-21005	ʈu²¹	〖连续不断〗，〖连续不断地来〗。
묅	U0-21006	ʈʊ⁵⁵	（使…知道）使…听，使…看。
뤅	U0-21007	ʈʊ¹³	烧（燃料）。
뭳	U0-21008	ʈɯ⁵⁵	〖翁宅（祭奠祖宗时建的灵房）〗。
릀	U0-21009	ʈɯ⁵⁵	编（动词）。辫（子）。〖（形容编织粗糙）〗。
띖	U0-21010	ʈɯ⁵⁵	〖腰围大、口径小、编织精细的篾箩〗。
뉰	U0-21011	ʈɯ³³	脱。
딞	U0-21101	ʈɯ³³	过。
됮	U0-21102	ʈɯ³³	归属。
렦	U0-21103	ʈɯ³³	移动。
뫯	U0-21104	ʈɯ³³	烫。
묣	U0-21105	ʈɯ³³	泥泞，〖稀泥〗，〖泥泞泞〗。
붨	U0-21106	dɯ³³	越过。
뛷	U0-21107	ʈɯ²¹	（手）散。
붐	U0-21108	ʈʅ¹³	（眼）昏花。视力衰退。
뗜	U0-21109	ʈʅ¹³	救。
뇛	U0-21110	ʈʅ¹³	查认（字）。
븨	U0-21111	ʈʅ¹³	张开。
띗	U0-21112	ʈʅ¹³	〖嚎啕大哭〗。
빿	U0-21201	tʰi³³	（时）刻。
뮫	U0-21202	ʈʰɪ³³	（眼、脸、脉搏、肌肉等）颤动，〖眼皮颤动〗。
댸	U0-21203	ʈʰɪ³³	跳。
묆	U0-21204	ʈʰɪ¹³	变，〖彝变成汉了〗，〖变成〗，〖变掉〗，〖阿别纳〗。
뺨	U0-21205	ʈʰe⁵⁵	（事情）糟，坏。
뺀	U0-21206	ʈʰe³³	〖眼睁睁〗。
뺁	U0-21207	ʈʰe³³	〖青木叶，彝族用以浇酒祭神〗。
뻠	U0-21208	ʈʰe³³	〖半声半声的咳〗。
맬	U0-21209	ʈʰe²¹	〖稀烂〗。
삝	U0-21210	ʈʰe²¹	〖幽默，诙谐〗。
땍	U0-21211	ʈʰɑ⁵⁵	〖婚配〗。
떟	U0-21212	ʈʰɑ³³	残废，瘫痪。
뗝	U0-21301	ʈʰɑ³³	〖很累〗。
똓	U0-21302	ʈʰɑ³³	拆。
떠	U0-21303	ʈʰɑ³³	毁，坏（动词）。
벤	U0-21304	ʈʰɑ³³	〖翻脸〗。
뿏	U0-21305	ʈʰɑ³³	使…垮，使…塌。〖说话伤人〗。
뗞	U0-21306	ʈʰɑ³³	抢劫。
벥	U0-21307	ʈʰɑ³³	洒。
묢	U0-21308	ʈʰɑ³³	（水）溅。
롘	U0-21309	ʈʰɑ³³	泼（水）。
륥	U0-21310	ʈʰu⁵⁵	脸。方。形，〖山形〗。
뫰	U0-21401	ʈʰu³³	边，面（方位词）。
뿑	U0-21402	ʈʰu³³	叶，〖树叶〗。片（量词）。
뢝	U0-21403	ʈʰu³³	腿。
먄	U0-21404	ʈʰu³³	白。
뭴	U0-21405	ʈʰu¹³	管，〖管理事务〗。
뉱	U0-21406	ʈʰu²¹	〖纸，书〗。
눡	U0-21407	ʈʰu²¹	封，包（量词）。
넛	U0-21408	ʈʰʊ⁵⁵	〖仔鸡（未曾生蛋的小母鸡）〗。
릩	U0-21409	ʈʰʊ⁵⁵	照，映。
뇜	U0-21410	ʈʰʊ³³	劈。
둑	U0-21411	ʈʰʊ³³	催。
뽦	U0-21501	ʈʰʊ²¹	下（种）。
듋	U0-21502	ʈʰʊ²¹	设（宴）。
맏	U0-21503	ʈʰʊ²¹	同意。
뇝	U0-21504	ʈʰʊ²¹	干（动词）。
뜰	U0-21505	ʈʰʊ²¹	擀。
빳	U0-21506	ʈʰʊ²¹	奖赏，奖赐，〖拿钱奖赏他〗。
놂	U0-21507	ʈʰʊ²¹	衣（古语）。〖武陀尼〗。〖陀尼九星〗。〖塔呢泼，滇南彝语，汉族〗。
넜	U0-21508	ʈʰʊ²¹	胀。
땎	U0-21509	ʈʰɯ⁵⁵	解。放（出去）。〖睁眼〗。
낻	U0-21601	ʈʰɯ⁵⁵	〖大后天〗。
밓	U0-21602	ʈʰɯ⁵⁵	配种，〖寻畜配种〗。
밷	U0-21603	ʈʰɯ⁵⁵	〖逗笑〗。
뼚	U0-21604	ʈʰɯ³³	匆匆。
놃	U0-21605	ʈʰɯ³³	渐渐。
떡	U0-21606	ʈʰɯ³³	〖舒畅〗。
븿	U0-21607	ʈʰɯ¹³	剐，剥（皮）。刮。
먅	U0-21608	ʈʰɯ²¹	口吃，结巴。
몊	U0-21609	ʈʰɯ²¹	〖爽爽朗朗〗。〖赤陀〗。
믋	U0-21610	ʈʰʅ²¹	遍，〖鸭游遍湖中〗。
둅	U0-21611	ʈʰə⁵⁵	展（览）。
뿡	U0-21612	ɖɪ³³	淡（味）。素（食）。
붓	U0-21701	ɖɪ¹³	撕裂。
뷀	U0-21702	ɖɪ¹³	（鸟）鸣（清晰之声）。
뷂	U0-21703	ɖɪ¹³	（口齿）清楚。说（古语），开口。
낼	U0-21704	ɖe²¹	宽。
뎉	U0-21705	ɖe²¹	满。
둻	U0-21706	ɖe²¹	迟。
빟	U0-21707	ɖe²¹	周（岁、年）。
낑	U0-21708	ɖɑ³³	（牲畜在野外）吃草。
뭤	U0-21709	ɖɑ³³	破，坏。
삑	U0-21801	ɖɑ³³	垮。破，〖破产〗。〖（群鸦）乱叫〗。
묲	U0-21802	ɖɑ³³	乱（世道乱，起义，造反，匪患等），〖乱哄哄〗。
낽	U0-21803	ɖɑ³³	〖祷告〗。
릏	U0-21804	ɖo³³	癞。
낒	U0-21805	ɖo³³	谎。
뤇	U0-21806	ɖu⁵⁵	枣红色。
뽌	U0-21807	ɖu⁵⁵	（词缀）〖晴朗朗〗。
뀄	U0-21808	ɖu³³	〖便宜〗。
뼼	U0-21809	ɖu³³	蜂。
눰	U0-21810	ɖu³³	越过。
똜	U0-21811	ɖu³³	跨，〖跨门槛〗。
랰	U0-21901	ɖu³³	瞬间，〖一瞬间〗。〖眼睁睁〗。
볡	U0-21902	ɖu²¹	人（古语）。〖笃慕〗。〖武古笃〗。
럮	U0-21903	ɖu²¹	檩（屋上托住椽子的横木），〖草檩〗，〖楼枕〗。
뽍	U0-21904	ɖu²¹	模（样、型）。
뎚	U0-21905	ɖʊ⁵⁵	落（在）。掉在。
묇	U0-21906	ɖʊ⁵⁵	（象声词）〖（连珠炮式的（快快的）说话）〗。
끠	U0-21907	ɖʊ³³	行走。
붝	U0-21908	ɖʊ³³	褪（色）。
뷫	U0-21909	ɖʊ²¹	喜欢。
랱	U0-21910	ɖʊ²¹	燃。
뉲	U0-22001	ɖʊ²¹	降落。落下。
벀	U0-22002	ɖʊ²¹	（失）落。
벛	U0-22003	ɖʊ²¹	朽。
뻡	U0-22004	ɖʊ²¹	摄（像），录（音）。
땏	U0-22005	ɖʊ²¹	熟（过分），〖桃子熟烂〗。
뗿	U0-22006	ɖʊ²¹	端（正）。
뫧	U0-22007	ɖɯ⁵⁵	流，淌（泪）。
롨	U0-22008	ɖɯ⁵⁵	炸，响。
눍	U0-22009	ɖɯ⁵⁵	出（事故）。
뼕	U0-22010	ɖɯ⁵⁵	挣脱。
맪	U0-22011	ɖɯ⁵⁵	荒（芜）。
롵	U0-22012	ɖɯ⁵⁵	空，〖空碗〗。
돊	U0-22013	ɖɯ⁵⁵	闲，〖闲人〗，〖游手好闲的人〗。
끲	U0-22101	ɖɯ⁵⁵	成活。
뙽	U0-22102	ɖɯ⁵⁵	〖泄气〗。
뚠	U0-22103	ɖɯ³³	（猛）喝。
몴	U0-22104	ɖɯ³³	有益。
댹	U0-22105	ɖɯ³³	舒适。〖补药〗。
낾	U0-22106	ɖɯ¹³	脱（落）。
렏	U0-22107	ɖɯ²¹	（日）落。
렎	U0-22108	ɖɯ²¹	允（许）。
똿	U0-22109	ɖɯ²¹	飞。飘扬。〖德勒采口，七星关〗。
넝	U0-22110	ɖɯ²¹	餐，顿（量词）。〖果吉〗。
됄	U0-22111	ɖɯ²¹	（生意）做成。
덱	U0-22112	ɖɯ²¹	（质量）特差。
뗟	U0-22201	ɖʅ⁵⁵	复活。
뛈	U0-22202	ɖʅ³³	捆（量词）。
뤺	U0-22203	ᶯɖɪ³³	（齐根部）割。
뫣	U0-22204	ᶯɖɪ³³	摔跤。
벨	U0-22205	ᶯɖe³³	浆。
뀨	U0-22206	ᶯɖe³³	（熟）透。
뢞	U0-22207	ᶯɖe³³	融。
뜌	U0-22208	ᶯɖe³³	软弱。
낿	U0-22209	ᶯɖe³³	幼。
뿬	U0-22210	ᶯɖe²¹	填塞。
뾉	U0-22301	ᶯɖe²¹	脓。
닝	U0-22302	ᶯɖɛ¹³	较量。
끳	U0-22303	ᶯɖɑ¹³	（溜）滑。
볋	U0-22304	ᶯɖɑ¹³	狡猾。
먼	U0-22305	ᶯɖo³³	蹬。
넞	U0-22306	ᶯɖo³³	踢，〖脚踢手抓〗。
믌	U0-22307	ᶯɖo²¹	懒。
믞	U0-22308	ᶯɖʊ²¹	（斜）砍。劈。
뗠	U0-22309	ᶯɖɯ⁵⁵	抽空。
뛸	U0-22310	ᶯɖɯ³³	耽误，耽搁。
뫟	U0-22311	ᶯɖɯ³³	（往孔里）捅。
뗡	U0-22401	ᶯɖɯ³³	潜（水）。
렮	U0-22402	ᶯɖɯ¹³	收打，〖收打核桃〗。钉，〖钉铁钉〗。
넟	U0-22403	ᶯɖɯ¹³	抽打。
뫤	U0-22404	ᶯɖɯ¹³	砸。
놄	U0-22405	d͡zɿ²¹	泣。（形容词缀）〖绿油油〗。
릐	U0-22406	ɳɪ¹³	丑陋。
뮯	U0-22407	ɳə²¹	〖蟑螂〗。
뾓	U0-22408	ɳo³³	灵，〖人的灵气和人一道产生〗。
뾊	U0-22409	ɳo²¹	（光）华。
뉳	U0-22410	ɳo²¹	〖络绎不绝〗。
돋	U0-22411	ɳu⁵⁵	后脑勺。
뛤	U0-22412	ɳʊ⁵⁵	〖不耐烦〗。
놅	U0-22413	t͡ɕᴀ²¹	假。
뻢	U0-22414	ɳo²¹	（形容词缀）〖黑压压〗。
띘	U0-22501	t͡si⁵⁵	凸。
뼛	U0-22502	t͡ʂɪ³³	抢（亲）。
뉵	U0-22503	t͡ʂɪ³³	拔，扯。（词素）绸子。
눱	U0-22504	t͡ʂɪ³³	〖德行〗，〖积德〗，〖丧德〗。
뎊	U0-22505	t͡ʂɪ¹³	发热。
륦	U0-22506	t͡ʂe⁵⁵	（把物体往前）推进。
뉴	U0-22507	t͡ʂe⁵⁵	围（堵），围（攻）。
닞	U0-22508	t͡ʂe⁵⁵	（遮）挡。
뵯	U0-22509	t͡ʂe⁵⁵	〖出殡〗。
띙	U0-22510	t͡ʂe⁵⁵	〖喜鹊〗。
뿢	U0-22601	t͡ʂe⁵⁵	嫁（女）。
빈	U0-22602	t͡ʂe⁵⁵	根源。〖希幕遮〗。
뵕	U0-22603	t͡ʂe³³	哄，〖不好的拿来哄我〗。
떢	U0-22604	t͡ʂe¹³	仓。库。
땐	U0-22605	t͡ʂe¹³	〖男人〗。
떣	U0-22606	t͡ʂe¹³	（伤口）发炎。
뤻	U0-22607	t͡ʂe²¹	〖山乍鸟〗。
뾔	U0-22608	t͡sʰo³³	〖饭豆〗。
뭣	U0-22609	t͡ʂɑ³³	绳索，〖绳子〗。〖笮，桥〗，〖柞桥，竹索桥〗。〖秋千〗。
럯	U0-22610	t͡ʂɑ³³	占（卜）。算。
뉶	U0-22701	t͡ʂɑ³³	（马）笼头。
뤼	U0-22702	t͡ʂɑ³³	脏，〖不清洁，不卫生〗。
빴	U0-22703	t͡ʂɑ³³	（菜的词尾）〖菜〗。
먽	U0-22704	t͡ʂɑ¹³	丈（长度）。
묈	U0-22705	t͡ʂɑ¹³	煮，〖煮肉〗。〖米粥，稀饭〗。
뺂	U0-22706	t͡ʂɑ²¹	〖形容嚼食动作〗。
뱣	U0-22707	t͡ʂɒ³³	条（量词）。股（量词）。支，杆（量词）。把（量词）。
롙	U0-22708	t͡ʂo⁵⁵	罐，〖罐子〗，〖茶罐〗，〖盐罐〗。
뉷	U0-22709	t͡ʂo⁵⁵	嫌（人）。
뻣	U0-22801	t͡ʂo⁵⁵	玷污，污染。
뉸	U0-22802	t͡ʂɑ³³	赚（钱）。
빛	U0-22803	t͡ʂo³³	这。
뙾	U0-22804	t͡ʂo³³	（染）料。
떤	U0-22805	t͡ʂo³³	灵敏。
뉹	U0-22806	t͡ʂo¹³	转。转（动）。转（量词）。
뢌	U0-22807	t͡ʂo¹³	一带。
빠	U0-22808	t͡ʂo²¹	〖周围〗。
렐	U0-22809	t͡ʂo²¹	株（量词）。
뙀	U0-22810	t͡ʂu⁵⁵	疾（驰）。越。
뼌	U0-22901	t͡ʂu⁵⁵	酿造。渥，〖渥豆豉〗。
뙁	U0-22902	t͡ʂu⁵⁵	越，〖越过〗。
뇞	U0-22903	t͡ʂu³³	（手）指。（脚）趾。
뻤	U0-22904	t͡ʂu³³	使…吃。喂。
둒	U0-22905	t͡ʂu³³	（形容词缀）〖清澈〗。
뺃	U0-22906	t͡ʂu¹³	马桑（树），〖支嘎阿鲁〗。
밸	U0-22907	t͡ʂʊ⁵⁵	尖。
벜	U0-22908	t͡ʂʊ⁵⁵	钟。
뚽	U0-23001	t͡ʂʊ⁵⁵	吵，闹。
볷	U0-23002	t͡ʂʊ⁵⁵	纠缠。
릾	U0-23003	t͡ʂʊ²¹	〖谜语〗。猜，〖猜谜语〗，〖你猜猜〗。
삞	U0-23004	t͡ʂʊ²¹	带子。〖牛耕索〗。
묤	U0-23005	t͡ʂɯ⁵⁵	露，〖露水〗，〖白露〗，〖银河〗。
뙂	U0-23006	t͡ʂɯ⁵⁵	〖什么〗。
렯	U0-23007	t͡ʂɯ⁵⁵	治（理）。
뉺	U0-23008	t͡ʂɯ⁵⁵	（设、购、添）置，〖置基业〗。〖宁州〗。
떥	U0-23009	t͡ʂɯ⁵⁵	惩治。
뇟	U0-23010	t͡ʂɯ⁵⁵	收拢。
댺	U0-23011	t͡ʂɯ¹³	吸。
륧	U0-23101	t͡ʂɯ¹³	驼。
벝	U0-23102	t͡ʂɯ¹³	收藏。
맦	U0-23103	t͡ʂʅ⁵⁵	〖黏糊糊〗。
뿣	U0-23104	t͡ʂʅ⁵⁵	〖眼屎〗。（象声词）〖（鼠叫声）〗。
뱤	U0-23105	t͡ʂʅ⁵⁵	〖沙锅〗。
땑	U0-23106	t͡ʂʅ³³	别（动词），〖拿针别起〗。
돌	U0-23107	t͡ʂʅ³³	（词素）〖绸子〗。
뙿	U0-23108	t͡ʂʅ³³	两者之间。
몵	U0-23109	t͡ʂʅ³³	〖坟墓〗，〖祭坟〗。
랲	U0-23110	t͡ʂʅ³³	夹。
띚	U0-23111	t͡ʂʅ¹³	酸。腌。
떦	U0-23201	t͡ʂʅ²¹	尖。
뢶	U0-23202	nɯ³³	（强制性的）喊（人）。〖督促〗。
듙	U0-23203	t͡ʂʰɪ³³	惊（醒）。易受惊。〖很有精神〗。
뢅	U0-23204	t͡ʂʰɪ³³	鼓眼。
둼	U0-23205	t͡ʂʰɪ¹³	山羊。
뇠	U0-23206	t͡ʂʰɪ¹³	冷，〖冷水〗。
벞	U0-23207	t͡ʂʰe⁵⁵	使…挂。
렑	U0-23208	t͡ʂʰe⁵⁵	迈（步）。
떧	U0-23209	t͡ʂʰe⁵⁵	答（话），〖答话〗，〖回答〗。
뗢	U0-23301	t͡ʂʰe⁵⁵	跨。
띛	U0-23302	t͡ʂʰe⁵⁵	震（动）。
닟	U0-23303	t͡ʂʰe⁵⁵	祭献。
댻	U0-23304	t͡ʂʰe⁵⁵	敬奉（烟、茶、酒）。祝（酒）。
뷲	U0-23305	t͡ʂʰe²¹	抬。
끴	U0-23306	t͡ʂʰe²¹	〖彻勒俄格〗。〖彻彻阿液〗。
뢟	U0-23307	t͡ʂʰe²¹	经（吃、穿），耐（用）。
됯	U0-23308	t͡ʂʰe²¹	成见。
런	U0-23309	t͡ʂʰɑ⁵⁵	〖腰身〗，〖腰身长〗。
럱	U0-23310	t͡ʂʰɑ³³	差（欠）。
냀	U0-23401	t͡ʂʰɑ³³	源。
람	U0-23402	t͡ʂʰɑ³³	蒂。
랳	U0-23403	t͡ʂʰɑ³³	脐，〖肚脐眼〗。
땒	U0-23404	t͡ʂʰɑ³³	〖应该〗，〖他应该工作〗。
맛	U0-23405	t͡ʂʰɑ³³	〖非正常死亡〗，〖遭灾难〗。
넠	U0-23406	t͡ʂʰo⁵⁵	（未曾生过崽的）母猪，〖仔母猪〗。
덲	U0-23407	t͡ʂʰo⁵⁵	〖胎盘〗。
랍	U0-23408	t͡ʂʰo⁵⁵	替。
냁	U0-23409	t͡ʂʰo⁵⁵	跟，随，伴。侍从，部下。
뚡	U0-23410	t͡ʂʰo⁵⁵	〖朋友，伙伴〗，〖同志〗。
뙃	U0-23501	t͡ʂʰo⁵⁵	沿（着）。
뺩	U0-23502	t͡ʂʰo³³	赶紧。
돍	U0-23503	t͡ʂʰo³³	篱笆。
본	U0-23504	t͡ʂʰo³³	棚。〖戳嘎耄〗，〖棚子〗。
눎	U0-23505	t͡ʂʰo³³	秋。
붵	U0-23506	t͡ʂʰo³³	削。
뉻	U0-23507	t͡ʂʰo³³	切，〖切菜〗。
봃	U0-23508	t͡ʂʰo³³	剃，〖剃头发〗。
뛥	U0-23509	t͡ʂʰo³³	铲。
뜱	U0-23601	t͡ʂʰo³³	从。
밹	U0-23602	t͡ʂʰo³³	〖后面，后边〗。
먾	U0-23603	t͡ʂʰo²¹	（时）候。
럲	U0-23604	t͡ʂʰo²¹	打搅。
똏	U0-23605	t͡ʂʰu⁵⁵	腐，烂。
뫐	U0-23606	t͡ʂʰu³³	车。
뮬	U0-23607	t͡ʂʰu³³	折（断），扳（断）。〖实楚〗。
눏	U0-23608	t͡ʂʰu³³	折叠。
뤈	U0-23609	t͡ʂʰu³³	〖姜〗。
렒	U0-23701	t͡ʂʰu³³	（形容词缀）〖摇摇晃晃〗。
돎	U0-23702	t͡ʂʰu³³	寡，孤。
릁	U0-23703	t͡ʂʰu³³	〖猫儿（古语）〗。
뼍	U0-23704	t͡ʂʰu³³	刺绣。
릂	U0-23705	t͡ʂʰu³³	绘，〖绘图〗。
넡	U0-23706	t͡ʂʰu³³	出（嫁）。
붶	U0-23707	t͡ʂʰu³³	迁徙。
