glyph_unified	src_ref	pronunciation	meaning
총	D0-54505	ɡo²¹	玩耍。
촞	D0-54506	ɡo²¹	松（鼠）。
촟	D0-54507	ɡo²¹	马蜂。
촠	D0-54508	ɡo²¹	周（围）。
촡	D0-54509	ɡo²¹	龟。
촢	D0-54510	ɡu⁵⁵	串（量词）。
촣	D0-54511	ɡṵ³³	花；斑。
촤	D0-54512	ɡu²¹	修；造；办治。
촥	D0-54513	ɡu²¹	祭品；祭物；神座。
촦	D0-54601	ɡu²¹	制；做；干；搞。
촧	D0-54602	ɡṵ²¹	回；弯；曲。
촨	D0-54603	ɡɯ²¹	身；乐。
촩	D0-54701	ɡɯ²¹	雁。
촪	D0-54702	ɡɤ³³	进；入。
촫	D0-54703	ɡɤ³³	费。
촬	D0-54704	ɡɤ³³	涉。
첲	D0-54705	ɡɤ³³/kɤ⁵⁵	完；终。
촮	D0-54706	ɡɤ²¹	枕。
촯	D0-54707	ɡɤ²¹	过桥。
촰	D0-54708	ɡɤ²¹	仔。
촱	D0-54709	ɡɤ²¹	后；又。
촲	D0-54710	ɡɤ²¹	久。
촳	D0-54711	ɡɤ̰²¹	（小）腿。
읯	D0-54801	ŋɛ⁵⁵	小；幼；少。
촵	D0-54802	ŋɛ³³	现。
촶	D0-54803	ŋɛ³³	然。
읲	D0-54804	ŋɛ³³	善；吉。
촸	D0-54805	ŋɛ²¹	响。
촹	D0-54806	ŋɛ²¹	洪。
촺	D0-54807	ŋæ̰³³	晃。
촻	D0-54808	ŋæ̰²¹	蜘。
촼	D0-54901	ŋæ̰²¹	（火）把（节）（用字）。
촽	D0-54902	ŋæ̰²¹/næ̰²¹	（红）薯。
촾	D0-54903	ŋæ̰²¹	晕；眩。
촿	D0-54904	ŋæ̰²¹/su⁵⁵	困。
쵀	D0-54905	ŋᴀ⁵⁵	吗（助词）。
쵁	D0-54906	ŋᴀ⁵⁵	茬（量词）。
쩘	D0-54907	ŋᴀ³³	要。
쐠	D0-54908	ŋᴀ³³/so⁵⁵	索。
쵄	D0-54909	ŋᴀ²¹	见。
쟴	D0-54910	ŋo⁵⁵	撬。
쵆	D0-55001	ŋo³³	五（数词）。
쵇	D0-55002	ŋo³³	鱼。
쵈	D0-55003	ŋo³³	借。
쵉	D0-55004	ŋo³³	犁（动词）。
쵊	D0-55005	ŋo³³	阴（间）；地（府）。
쵋	D0-55006	ŋo²¹	我。
쐗	D0-55101	ŋu³³/ʔu³³	（筷）挑。
쬢	D0-55102	ŋu²¹/t͡ɕʰi⁵⁵	咱。
쵎	D0-55103	ŋṵ²¹	薅；杂草。
쵏	D0-55104	ŋṵ²¹	握；勾；扣。
쵐	D0-55201	ŋṵ²¹	梅。
쵑	D0-55202	ŋɯ⁵⁵	哭；号；泣。
쵒	D0-55203	ŋɯ⁵⁵/ʔe²¹	狗嚎。
쵓	D0-55204	ŋɯ²¹/xɯ²¹	寒带。
쵔	D0-55205	ŋɤ⁵⁵	杉。
쵕	D0-55206	ŋɤ̰³³	悬。
쵖	D0-55207	ŋɤ̰³³	点（头）。
쵗	D0-55208	ŋɤ̰³³/xɤ̰³³	埂。
쵘	D0-55209	ŋɤ²¹	是。
쵙	D0-55210	ŋɤ²¹/xɯ²¹	柳。
쵚	D0-55211	ŋɤ²¹	语；言。
쵀	D0-55212	ŋɤ²¹	或者（连词）。
최	D0-55213	ŋɤ̰²¹	炎热；极热。
쑘	D0-55301	ŋɤ̰²¹	焙；炕；烙。
쵞	D0-55302	ŋɤ̰²¹	腮。
쵟	D0-55303	ŋɤ̰²¹	粘；贴。
쵠	D0-55304	ŋɤ̰²¹	桩；根。
웮	D0-55401	xe⁵⁵	鸽（子）；鸠。
쵢	D0-55402	xe⁵⁵	獐狸。
쵣	D0-55403	xe³³	风。
젻	D0-55404	xe³³	骗。
쵥	D0-55405	xe³³	谎。
쵦	D0-55406	xḛ³³	鸟；雀。
쵧	D0-55501	xḛ³³	涨；沸；开。
쵨	D0-55502	xḛ³³	子（地支）鼠。
쵩	D0-55503	xḛ³³	漤；焯。
쵪	D0-55504	xḛ³³	恶。
쵫	D0-55505	xḛ³³/xḛ²¹	夜，晚（日）期。
쵬	D0-55506	xe²¹	房屋。
쵭	D0-55507	xe²¹	丑陋。
쵮	D0-55601	xḛ²¹	八；捌（数词）。
쵯	D0-55602	xḛ²¹	胃；肚。
쵰	D0-55603	xḛ²¹	仔（母牛）。
쵱	D0-55604	xei³³	hei。〖黑板〗，〖黑帮〗…
쵲	D0-55605	xən²¹	hen。〖痕迹〗，〖狠毒〗。
쵲	D0-55606	xəŋ⁵⁵/xəŋ³³/xəŋ²¹	heng。〖横财〗，〖横祸〗…
쵴	D0-55701	xɛ²¹	带；领；引。
쵵	D0-55702	xɛ²¹	公；种（牛）。
좲	D0-55703	xɛ²¹/t͡sᴀ⁵⁵	口（袋）。
쵷	D0-55704	xɛ²¹	吼；狠。
얰	D0-55705	xæ̰³³	拌。
쵹	D0-55706	xæ̰³³	泡；烂。
쵺	D0-55707	xæ̰³³	清；爽；晨。
졥	D0-55708	xæ̰²¹	滚。
쵼	D0-55709	xæ̰²¹	宽。
쵽	D0-55710	xæ̰²¹	太；粗。
쵾	D0-55711	xæ̰²¹/ʔᴀ²¹	仍；依。
쵿	D0-55801	xæ̰²¹	器；行。
춀	D0-55802	xᴀ⁵⁵	何；哪。
쳑	D0-55803	xᴀ⁵⁵/kʰᴀ⁵⁵	那。
춂	D0-55804	xᴀ⁵⁵	爱好。
춃	D0-55805	xᴀ⁵⁵	蒿（枝）。
춄	D0-55806	xᴀ⁵⁵	（清）明；散。
춅	D0-55807	xᴀ³³	傻；蠢；愚；憨。
춆	D0-55808	xᴀ³³	粥；稀饭。
춇	D0-55809	xᴀ³³	〖哈密瓜〗。
춈	D0-55810	xᴀ²¹	等；候。
춉	D0-55811	xᴀ²¹	梿（农具名）。
춊	D0-55812	xᴀ²¹	修。
춋	D0-55813	xᴀ²¹	迷。
잜	D0-55814	xᴀ²¹	癒；复。
춍	D0-55901	xᴀ²¹	染；涂。
춎	D0-55902	xᴀ²¹	绵羊；未（地支）。
춃	D0-55903	xᴀ²¹	立；祭（龙）。
쫖	D0-55904	xᴀ²¹	干（净）；清（洁）。
춑	D0-55905	xᴀ²¹	怀；起。
춒	D0-55906	xᴀ²¹	哈欠。
춓	D0-55907	xᴀ²¹	蝇；蚊。
쨍	D0-55908	xᴀ²¹	疏。
축	D0-55909	xᴀ²¹	蜂的一种。
춖	D0-55910	xᴀ²¹	上当；落入。
춗	D0-55911	xᴀ²¹	（寒）症。
춘	D0-55912	xᴀ²¹	〖哈达〗。
춙	D0-55913	xai⁵⁵/xai²¹	hai。〖氦气〗，〖还好〗…
춚	D0-56001	xan⁵⁵/xan³³/xan²¹	han。〖汉学〗，〖汉语〗…
춚	D0-56201	xɑŋ⁵⁵/xɑŋ³³/xɑŋ²¹	hang。〖行当〗，〖行规〗…
출	D0-56202	xɑu⁵⁵/xɑu²¹	hao。〖号称〗，〖号角〗…
춝	D0-56301	xo⁵⁵	婚嫁。
춞	D0-56401	xo⁵⁵	媒。
춟	D0-56402	xo⁵⁵/ʔᴀ⁵⁵	今；将；背；以（副词）。
춠	D0-56403	xo⁵⁵	筛；簸（前缀词）。
쟩	D0-56404	xo⁵⁵	守；卫；看。
춢	D0-56405	xo⁵⁵	燕（麦）。
춣	D0-56406	xo³³	肉。
춤	D0-56407	xo³³	雨。
춥	D0-56501	xo²¹	百（数词）。
춦	D0-56502	xo²¹	月。
춧	D0-56503	xo²¹	送；馈赠。
춨	D0-56601	xo²¹	象。
충	D0-56602	xo²¹	桑。
춪	D0-56603	xo²¹	魂。
춫	D0-56604	xo²¹	山草（草的一种）。
춬	D0-56605	xo²¹	妒。
춭	D0-56606	xo̰²¹	缩。
읏	D0-56607	xo̰²¹	备；理。
춯	D0-56608	xo̰²¹	适合。
쮴	D0-56609	xo̰²¹	和。
춱	D0-56610	xuŋ³³/xuŋ²¹	hong。〖轰鸣〗，〖轰炸〗…
춲	D0-56701	xou⁵⁵/xou²¹	hou。〖后备〗，〖后代〗…
춳	D0-56702	xuᴀ⁵⁵	画。
춴	D0-56801	xu⁵⁵/xu³³/xu²¹	hu。〖互补〗，〖互动〗…
춵	D0-56901	xuɑ⁵⁵/xuɑ³³/xuɑ²¹	hua。〖化肥〗，〖化工〗…
춶	D0-57001	xuai⁵⁵/xuai²¹	huai。〖坏死〗，〖坏账〗…
춷	D0-57002	xuan⁵⁵/xuan³³/xuan²¹	huan。〖幻境〗，〖幻觉〗…
춷	D0-57201	xuɑŋ⁵⁵/xuɑŋ³³/xuɑŋ²¹	huang。〖晃荡〗，〖晃悠〗…
춹	D0-57301	xuei⁵⁵/xuei³³/xuei²¹	hui。〖汇报〗，〖汇合〗…
춺	D0-57501	xuən⁵⁵/xuən³³/xuən²¹	hun。〖混沌〗，〖混乱〗…
춻	D0-57502	xuo⁵⁵/xuo³³/xuo²¹	huo。〖或者〗，〖货舱〗…
춼	D0-57601	xɯ⁵⁵	肯。
춽	D0-57701	xɯ⁵⁵	尘。
쟣	D0-57702	xɯ³³	行李。
춿	D0-57703	xɯ³³	毡。
좞	D0-57704	xɯ³³	褥。
좮	D0-57705	xɯ̰³³	擤。
췂	D0-57706	xɯ̰³³	蛆。
췃	D0-57707	xɯ̰³³	燎。
췄	D0-57708	xɯ²¹	养；育。
췅	D0-57709	xɯ²¹	松（明脂）。
췆	D0-57710	xɯ²¹	蚁。
췇	D0-57711	xɯ̰²¹	沫。
웏	D0-57712	xɯ̰²¹	墩。
읡	D0-57713	xɯ̰²¹	利益。
얪	D0-57714	xɤ⁵⁵	熏。
췋	D0-57715	xɤ⁵⁵	敬；献。
췌	D0-57716	xɤ⁵⁵	嫌；恨。
췍	D0-57801	xɤ⁵⁵/xɤ²¹	he。〖贺词〗，〖贺电〗…
췎	D0-57901	xɤ³³	果；蔻。
췏	D0-57902	xɤ³³	挪；辗。
췐	D0-57903	xɤ³³	喘。
췑	D0-57904	xɤ³³	么。
췒	D0-58001	xɤ̰³³	挤；抹。
췓	D0-58002	xɤ̰³³	吹牛；夸口。
췔	D0-58003	xɤ̰³³	盖；衾（名词）。
췕	D0-58004	xɤ̰³³	扇。
췖	D0-58005	xɤ̰³³	泼（水）；洒。
쵗	D0-58006	xɤ̰³³/ŋɤ̰³³	埂。
췘	D0-58007	xɤ²¹	海；洋；池；湖；塘。
췙	D0-58008	xɤ²¹	拿；用。
춻	D0-58009	xɤ²¹	曲调。
욝	D0-58010	xɤ²¹	冲。
췜	D0-58011	xɤ²¹	锛（工具名）。
췝	D0-58012	xɤ̰²¹	站；立。
윘	D0-58101	xɤ̰²¹/do²¹	能；强。
췟	D0-58102	xuᴀ³³	慌；着急；忙。
애	D0-58103	xuᴀ̰³³/t͡sʰᴀ³³	划。
췡	D0-58201	ɣɛ³³	大；长。
췢	D0-58202	ɣɛ²¹	笑。
췣	D0-58203	ɣɛ²¹	众；群。
쩻	D0-58204	ɣɛ²¹	赎。
췥	D0-58205	ɣɛ²¹	友。
췦	D0-58206	ɣɛ²¹	杏。
췧	D0-58301	ɣæ̰³³	搅。
취	D0-58302	ɣæ̰³³	渡；划。
쯺	D0-58303	ɣæ̰³³	翻犁。
췪	D0-58304	ɣᴀ²¹	胀；急。
췫	D0-58305	ɣᴀ²¹	菜蔬。
췬	D0-58401	ɣᴀ²¹	膨胀。
췭	D0-58402	ɣᴀ²¹	（生）气。
좘	D0-58403	ɣo⁵⁵	南（方位词）。
췯	D0-58404	ɣo³³	雪。
췰	D0-58405	ɣo³³	力；劲；工。
춋	D0-58406	ɣo³³	皇；产。
췲	D0-58407	ɣo²¹	卖；售；销。
쯏	D0-58408	ɣo²¹/ȵḛ³³	处；方。
췴	D0-58501	ɣo²¹	野（猫）。
췵	D0-58502	ɣo²¹	掉；弃。
췶	D0-58503	ɣo²¹	越。
췷	D0-58504	ɣo²¹	了；完。
췸	D0-58505	ɣo²¹	肚（子）；腹。
앫	D0-58506	ɣo²¹	大竹。
졩	D0-58507	ɣo²¹	里；内。
췻	D0-58508	ɣo̰²¹	〖获悉；获知〗，〖得吃〗，〖得穿〗，〖得分；分得〗…
췼	D0-58509	ɣo̰²¹	鞍。
췽	D0-58510	ɣo̰²¹	恶；凶狠。
췾	D0-58511	ɣṵ²¹/vṵ²¹	夫；郎。
췿	D0-58601	ɣɯ⁵⁵/ɣɯ²¹	舅。
츀	D0-58602	ɣɯ³³	〖骨头〗，〖骨折〗，〖骨灰〗…
츁	D0-58603	ɣɤ³³	说。
츂	D0-58604	ɣɤ̰³³	搂。
츃	D0-58605	ɣɤ̰³³	掳。
쳀	D0-58606	ɣɤ̰³³	收。
츅	D0-58607	ɣɤ²¹	数；点。
츆	D0-58608	ɣɤ²¹	古。
츇	D0-58701	ɣɤ²¹	前。
츈	D0-58702	ɣɤ²¹	切（菜）。
츉	D0-58703	ɣɤ̰²¹/ɣɤ̰³³	〖分家〗，〖家家；户户〗。
츊	D0-58801	ʔuei⁵⁵/ʔuei³³/ʔuei²¹	wei。〖卫队〗，〖卫护〗…
츋	D0-59101	ʔuən⁵⁵/ʔuən³³/ʔuən²¹	wen。〖问答〗，〖问好〗…
츋	D0-59201	ʔuəŋ⁵⁵/ʔuəŋ³³	weng。〖蕹菜〗，〖嗡嗡〗。
츍	D0-59202	ʔuᴀ³³/ʔuᴀ²¹	wa。〖挖掘〗，〖挖苦〗…
츎	D0-59203	ʔuai⁵⁵/ʔuai³³	wai。〖外表〗，〖外部〗…
츏	D0-59301	ʔuan⁵⁵/ʔuan³³/ʔuan²¹	wan。〖万般〗，〖万分〗…
츏	D0-59401	ʔuɑŋ⁵⁵/ʔuɑŋ²¹	wang。〖妄动〗，〖妄图〗…
쐓	D0-59501	ʔuo⁵⁵/ʔuo³³	wo。〖沃土〗，〖卧底〗…
츒	D0-59502	ʔu⁵⁵/ʔu³³/ʔu²¹	wu。〖务必〗，〖务实〗…
