glyph_unified	src_ref	pronunciation	meaning
󵷽	D2-1854	ti⁵⁵	兄弟（用于姐弟和妹哥等）。
󵷾	D2-1855	ko⁵⁵	毡子，披毡。
󵷿	D2-1856	hɯ³³	捂（发酵白酒等）。
󵸀	D2-1857	t͡sʰu³³	（一）蓬（树），（一）蓬（草）。
󵸁	D2-1858	ʂi³³	退（潮），干涸。
󵸂	D2-1859	χə²¹	惊，骇，惊吓。
󵸃	D2-1860	sə³³	泻（肚子），拉肚子。
󵸄	D2-1861	pʰu³³	啰嗦，重，话重来说重。
󵸅	D2-1862	sɯ⁵⁵	背脊，胸脯疼。
󵸆	D2-1863	dɛ³³	切（菜），切（肉）。
󵸇	D2-1864	ʑɛ³³	搅（拌粮食晒）。
󵸈	D2-1865	si²¹	（淌）血，（流）血。
󵸉	D2-1866	t͡ʂə⁵⁵	（me³³～）眉毛。
󵸊	D2-1867	t͡sʰə³³	（ɣu⁵⁵～）（头）发，头发。
󵸋	D2-1868	se³³	伸（使动）。
󵸌	D2-1869	t͡ɕʰe³³	伸（自动）。
󵸍	D2-1870	be²¹	火墩。
󵸎	D2-1871	bie³³	（酒）瓶。
󵸏	D2-1872	ɕe³³	（ho³³～）回族。
󵸐	D2-1873	d͡ze³³	滴，（口水往下）淌。
󵸑	D2-1874	me³³	（pʰe²¹～）脸面，面颊。
󵸒	D2-1875	ɣɯ³³	（me⁵⁵～）姑爷。
󵸓	D2-1876	ɡɯ⁵⁵	（大）雁。
󵸔	D2-1877	bə³³	掉，落（下来）。
󵸕	D2-1878	d͡zə³³	提防，当心，小心。
󵸖	D2-1879	t͡su³³	摧，折磨，虐待，使人不得闲。
󵸗	D2-1880	və³³	横。
󵸘	D2-1881	lə⁵⁵	变（化）。
󵸙	D2-1882	mɯ³³	吹（火）。
󵸚	D2-1883	ʂɯ⁵⁵	（～ʂɯ⁵⁵）兽（ȵi⁵⁵～），野兽。
󵸛	D2-1884	t͡ɕʰe²¹	（发）抖。
󵸜	D2-1885	la²¹	辣子。
󵸝	D2-1886	t͡ʂa³³	（肚子）胀。
󵸞	D2-1887	pʰe⁵⁵	叶子。
󵸟	D2-1888	bə³³	（一）半。
󵸠	D2-1889	bɛ³³	（～ʑo³³）懒（惰），懒惰。
󵸡	D2-1890	tʰu²¹	（水）桶。
󵸢	D2-1891	t͡ɕʰɯ⁵⁵	谷（饭谷）。
󵸣	D2-1892	ŋə²¹	蟑螂。
󵸤	D2-1893	tə³³	撮（粮食）。
󵸥	D2-1894	ɡə³³	韭菜。
󵸦	D2-1895	tə³³	（一）层，（一）套（衣服）。
󵸧	D2-1896	lə²¹	囫囵（吞）。
󵸨	D2-1897	ha²¹	无牙老人吃东西的形状。
󵸩	D2-1898	ɕe³³	虱子。
󵸪	D2-1899	da²¹	（mi³³～）（名）誉，名誉。
󵸫	D2-1900	se²¹	肝。
󵸬	D2-1901	li³³	膆子，嘴角。
󵸭	D2-1902	ma²¹	马缨（花树）。
󵸮	D2-1903	tə³³	闰（年），闰（月）。
󵸯	D2-1904	li³³	卷（席），绕（线）。
󵸰	D2-1905	li³³	包，卷起来。
󵸱	D2-1906	t͡ʂu⁵⁵	（刀）卷，（锄头）卷。
󵸲	D2-1907	ʂa³³	细石沙。
󵸳	D2-1908	tʰi⁵⁵	吐（口水），吐（唾沫）。
󵸴	D2-1909	me⁵⁵	讨（饭）。
󵸵	D2-1910	d͡zə³³	茎杆，棵，杆。
󵸶	D2-1911	e⁵⁵	今（天）。
󵸷	D2-1912	tʰo²¹	叶子，肢腿。
󵸸	D2-1913	kʰu³³	盘（脚），盘（绳子）。
󵸹	D2-1914	t͡ʂʰa³³	参加。
󵸺	D2-1915	t͡ɕa³³	（～lɛ²¹）平锣。
󵸻	D2-1916	ɣɯ²¹	脚杆。
󵸼	D2-1917	bi³³	（水）满，满（月）。
󵸽	D2-1918	ȵio⁵⁵	（屋）外。
󵸾	D2-1919	pʰe⁵⁵	呕吐。
󵸿	D2-1920	me²¹	兵。
󵹀	D2-1921	də³³	折叠。
󵹁	D2-1922	d͡ze³³	剩（饭）（自动）。
󵹂	D2-1923	se⁵⁵	宰（猪），宰（鸡），宰（羊）。
󵹃	D2-1924	ko⁵⁵	活（人），活（树）。
󵹄	D2-1925	t͡sʰi²¹	漆（树），（油）漆。
󵹅	D2-1926	d͡ʐə³³	退却，让开。
󵹆	D2-1927	bu³³	（ʂu⁵⁵～）明子。
󵹇	D2-1928	ʂɯ⁵⁵	崴（脚扭着）。
󵹈	D2-1929	pʰe⁵⁵	相称。
󵹉	D2-1930	pʰi²¹	妣，祖母，奶奶。
󵹊	D2-1931	kʰiɛ³³	（po³³～）（芦）苇，芦苇。
󵹋	D2-1932	ɣə²¹	针，户，（一）户，（一）家。
󵹌	D2-1933	t͡ʂʰu³³	种，类，样。
󵹍	D2-1934	pʰe³³	（手）杆，（脚）杆。
󵹎	D2-1935	kʰa³³	（kʰɑ³³～）（艰）难，艰难。
󵹏	D2-1936	sə²¹	指甲。
󵹐	D2-1937	se³³	肉色，土色。
󵹑	D2-1938	kʰu²¹	（～vuɑ³³）马（蜂），马蜂，细马蜂。
󵹒	D2-1939	ɣa²¹	蔬菜，青菜。
󵹓	D2-1940	hɛ²¹	领，带，引（路）。
󵹔	D2-1941	hə³³	晾（东西）。
󵹕	D2-1942	t͡ɕʰi³³	着急。
󵹖	D2-1943	ɕo³³	（ɣɑ²¹～）芫荽。
󵹗	D2-1944	me³³	夜间，晚上。
󵹘	D2-1945	le³³	楼。
󵹙	D2-1946	nɛ²¹	缝（新衣）。
󵹚	D2-1947	da²¹	绽，（一）支（线）。
󵹛	D2-1948	sə²¹	走。
󵹜	D2-1949	mɯ²¹	马。
󵹝	D2-1950	t͡sʰu³³	（mu²¹）阳光。
󵹞	D2-1951	pu²¹	补（秧苗），补（菜），补（包谷）。
󵹟	D2-1952	tʰo²¹	裙子。
󵹠	D2-1953	d͡zɛ²¹	编（辣子），编（辫子）。
󵹡	D2-1954	se³³	粗糙，不光滑。
󵹢	D2-1955	t͡ɕo²¹	忙。
󵹣	D2-1956	t͡ɕʰe³³	（ɣa²¹～）萝卜。
󵹤	D2-1957	ka²¹	（to²¹～）矛，红缨枪，枪杆子。
󵹥	D2-1958	d͡ʑi³³	冷，疾病。
󵹦	D2-1959	ɣɯ³³	（ɑ³³～）影子，灵魂。
󵹧	D2-1960	mɛ²¹	光滑。
󵹨	D2-1961	nɛ²¹	抿（垟），抿（墙）。
󵹩	D2-1962	t͡ʂɯ³³	（重）甸甸，（沉）甸甸。
󵹪	D2-1963	da̠³³	四季豆。
󵹫	D2-1964	ɣa²¹	（ɣɯ²¹～）骨头。
󵹬	D2-1965	hia²¹	㳕，稀烂。
󵹭	D2-1966	ɣɯ³³	（～ȵi²¹）水（牛）。
󵹮	D2-1967	di⁵⁵	鸣（鸟及小孩说话会鸣，会说之意）。
󵹯	D2-1968	ʑe³³	滑头，狡猾。
󵹰	D2-1969	t͡ʂɯ³³	马桑树。
󵹱	D2-1970	kʰo²¹	蒿枝（ə⁵⁵～）。
󵹲	D2-1971	biu³³	一顿（饭）。
󵹳	D2-1972	ti³³	（du²¹～）（门）槛。
󵹴	D2-1973	pə⁵⁵	（稻）草，秸秆。
󵹵	D2-1974	pə³³	（t͡sʰi²¹～）肺。
󵹶	D2-1975	lo³³	（tʰɑ²¹～）卯兔子。
󵹷	D2-1976	kʰə³³	堆，堆起来，垒起来。
󵹸	D2-1977	tʰɛ²¹	（水）晃（荡）。
󵹹	D2-1978	ku³³	（～t͡su³³）鸡翘。
󵹺	D2-1979	me²¹	汗垢，汗。
󵹻	D2-1980	li⁵⁵	修（菜叶）。
󵹼	D2-1981	mɯ³³	昏晕，昏倒。
󵹽	D2-1982	t͡sʰi²¹	洗。
󵹾	D2-1983	du³³	出（来）。
󵹿	D2-1984	ka³³	（～tɑ³³）脊背。
󵺀	D2-1985	ta⁵⁵	（派）遣，（差）遣，使唤。
󵺁	D2-1986	t͡ɕʰe³³	（棉）线，（麻）线。
󵺂	D2-1987	to⁵⁵	放置，使立，使坐。
󵺃	D2-1988	ɡa³³	磨（动词）。
󵺄	D2-1989	t͡ɕo⁵⁵	（fu³³～）媒人。
󵺅	D2-1990	pʰe²¹	（木）板，（一）块。
󵺆	D2-1991	pɯ³³	握（拳头）。
󵺇	D2-1992	ka³³	撒娇（小孩）。
󵺈	D2-1993	lo⁵⁵	掠夺，抢夺。
󵺉	D2-1994	t͡so³³	（一）窝（小猪）。
󵺊	D2-1995	d͡zo³³	粮食。
󵺋	D2-1996	di²¹	（天）阴。
󵺌	D2-1997	t͡ʂʰɛ³³	（竹）竿，（mo³³～）竹竿。
󵺍	D2-1998	ʑe²¹	（bo²¹～）乞求，上父。
󵺎	D2-1999	t͡ʂʰɯ³³	黄栗树。
󵺏	D2-2000	me²¹	饭。
󵺐	D2-2001	ɕo²¹	（水）流。
󵺑	D2-2002	mu²¹	天，天空。
󵺒	D2-2003	mi³³	（一）处。
󵺓	D2-2004	kɯ⁵⁵	（学）会，（用）会。
󵺔	D2-2005	ȵa³³	（用手指）拈，叼。
󵺕	D2-2006	vɛ²¹	杀（人），灭（火）。
󵺖	D2-2007	mu³³	高。
󵺗	D2-2008	miu³³	（kʰo²¹～）多（少），（一样）多少。
󵺘	D2-2009	di³³	蚓，（bɯ²¹～）蚯蚓。
󵺙	D2-2010	du²¹	毒（药），浓（茶）（名词）。
󵺚	D2-2011	t͡ɕi⁵⁵	刺，缝（绣）。
󵺛	D2-2012	ȵio³³	发芽。
󵺜	D2-2013	t͡sʰu³³	肥，壮，胖。
󵺝	D2-2014	pʰo̠²¹	女奴。
󵺞	D2-2015	ȵa³³	（ɑ³³～）姑妈。
󵺟	D2-2016	t͡ʂʰo³³	块，塘，（一小）块（地）。
󵺠	D2-2017	da²¹	（一）匹（布）。
󵺡	D2-2018	ne²¹	鬼（神）。
󵺢	D2-2019	de³³	爬，上，初。
󵺣	D2-2020	d͡zi²¹	团结，和睦，齐心。
󵺤	D2-2021	d͡zə²¹	花椒。
󵺥	D2-2022	d͡ʑo³³	帮（助）。
󵺦	D2-2023	pʰə³³	（用水）冲。
󵺧	D2-2024	d͡ʐɛ²¹	打（用棍）打（果）。
󵺨	D2-2025	pʰu³³	公（鸡）。
󵺩	D2-2026	t͡sʰu²¹	刺（名词）。
󵺪	D2-2027	po³³	交换。
󵺫	D2-2028	lu⁵⁵	（～ɣa²¹）芹（菜），芹菜。
󵺬	D2-2029	ȵa²¹	（稀）稠。
󵺭	D2-2030	di³³	（t͡si⁵⁵～）埂（子），埂子。
󵺮	D2-2031	d͡ʐu²¹	装扮，打扮。
󵺯	D2-2032	lo²¹	虎，老虎。
󵺰	D2-2033	mɯ³³	细小。
󵺱	D2-2034	do²¹	（用器皿）接。
󵺲	D2-2035	t͡se³³	把（尿屎）。
󵺳	D2-2036	te⁵⁵	跛（脚）。
󵺴	D2-2037	to⁵⁵	放置，搁。
󵺵	D2-2038	t͡ɕi⁵⁵	指（方向），瞄准。
󵺶	D2-2039	ka⁵⁵	（树）枝。
󵺷	D2-2040	d͡ʐo³³	（vo²¹～）（冰）柱，冰柱。
󵺸	D2-2041	mɛ²¹	全部，所有，完全。
󵺹	D2-2042	t͡ʂɯ³³	撕（绵羊毛），撕（瘦肉）。
󵺺	D2-2043	pɯ³³	富裕。
󵺻	D2-2044	kʰiɛ³³	硬，铁（核桃）。
󵺼	D2-2045	kʰo²¹	癒好，病好。
󵺽	D2-2046	kua⁵⁵	刮（锅底）。
󵺾	D2-2047	ɡə³³	（～də²¹）身（体），身体。
󵺿	D2-2048	ba⁵⁵	背（孩子），背孩子（自动）。
󵻀	D2-2049	mo³³	（一）匹（马），（一）头（牛）。
󵻁	D2-2050	ɡu²¹	（si³³～）犁（名词）。
󵻂	D2-2051	ʂɛ⁵⁵	（火焰）燎（着）。
󵻃	D2-2052	ɡu²¹	吃过，做过的事。
󵻄	D2-2053	me⁵⁵	甑子。
󵻅	D2-2054	ɡə²¹	间（苗），行间距，（一）行，（一）路。
󵻆	D2-2055	kɯ⁵⁵	（一）瞬（间），瞬间，一会儿。
󵻇	D2-2056	hua³³	（用刀）划。
󵻈	D2-2057	t͡ʂʰu³³	（～t͡ʂʰu²¹）（睡）醒。
󵻉	D2-2058	ȵi³³	心。
󵻊	D2-2059	ȵi⁵⁵	按，压（下去）。
󵻋	D2-2060	su⁵⁵	勒，（用绳子）系。
󵻌	D2-2061	t͡ɕi³³	（ɣu³³～）筛子。
󵻍	D2-2062	kʰə³³	（一）堆（火）。
󵻎	D2-2063	si²¹	（～pʰiɑ²¹）可亲，可爱，温和，和蔼。
󵻏	D2-2064	pʰə³³	堆（动词），轿子，锅盖，囤箩。
󵻐	D2-2065	d͡ʑe³³	（一）件（事）。
󵻑	D2-2066	pɯ³³	（饭）团，（捏饭）团。
󵻒	D2-2067	no⁵⁵	（～pɑ³³）耳朵。
󵻓	D2-2068	mo³³	（he⁵⁵～）胃。
󵻔	D2-2069	t͡ʂʰə³³	（ɡo²¹～）秋千。
󵻕	D2-2070	ʑo²¹	长衫和尾巴拖地之状。
󵻖	D2-2071	pʰɯ³³	迁（移）。
󵻗	D2-2072	d͡ʑo³³	踩，踏，踩踏。
󵻘	D2-2073	pɯ⁵⁵	粗。
󵻙	D2-2074	də²¹	不成器。
󵻚	D2-2075	pʰo²¹	旗子。
󵻛	D2-2076	t͡ɕa³³	秃（手）。
󵻜	D2-2077	ku²¹	（吃）过，（穿）过。
󵻝	D2-2078	pi⁵⁵	抬（东西）。
󵻞	D2-2079	po⁵⁵	公马。
󵻟	D2-2080	t͡su³³	（用指甲）抓。
󵻠	D2-2081	t͡ɕʰi²¹	疟疾。
󵻡	D2-2082	t͡ʂʰə³³	（χə³³～）大铁锅。
󵻢	D2-2083	tu⁵⁵	毒（人）（动词）。
󵻣	D2-2084	ȵi³³	霜。
󵻤	D2-2085	ɕu³³	抢（东西）。
󵻥	D2-2086	də²¹	（～χə²¹）草果。
󵻦	D2-2087	t͡ɕe³³	（尾）根，（花把）蒂。
󵻧	D2-2088	li⁵⁵	（粮食）口袋。
󵻨	D2-2089	kʰiɛ³³	（～lu³³）（碗）箩，（背）箩。
󵻩	D2-2090	t͡ɕʰu³³	烧（洋芋）。
󵻪	D2-2091	pʰe³³	辣子，辣（形容词）。
󵻫	D2-2092	li²¹	（fu⁵⁵～）茯苓。
󵻬	D2-2093	ma²¹	（ŋe³³～）弟弟。
󵻭	D2-2094	dɯ³³	签。
󵻮	D2-2095	ku²¹	（锣）鼓。
󵻯	D2-2096	te⁵⁵	冲（垟），舂，大垟。
󵻰	D2-2097	pʰə³³	灰色。
󵻱	D2-2098	bio²¹	蜂。
󵻲	D2-2099	biu³³	（火）燃（着了）。
󵻳	D2-2100	d͡ʑa³³	完。
󵻴	D2-2101	si⁵⁵	细（绳子）。
󵻵	D2-2102	te³³	（～bo²¹）上的坡（名词）。
󵻶	D2-2103	nə³³	（～he⁵⁵）明年。
󵻷	D2-2104	hio³³	掺合，掺杂。
󵻸	D2-2105	hɯ⁵⁵	镶。
󵻹	D2-2106	pʰə³³	（手）膀子。
󵻺	D2-2107	ɛ³³	腌（肉），腌制。
󵻻	D2-2108	t͡sʰə³³	板（动物）油。
󵻼	D2-2109	ka³³	中间，中央。
󵻽	D2-2110	lu⁵⁵	放牧。
󵻾	D2-2111	lu³³	（bu²¹～）（蝴）蝶，蝴蝶。
󵻿	D2-2112	ɡu³³	（中）间。
󵼀	D2-2113	nɛ²¹	（很）粘。
󵼁	D2-2114	pʰia³³	削砍（明子）。
󵼂	D2-2115	he³³	（被鬼）镇（着）。
󵼃	D2-2116	d͡zi⁵⁵	闪（烁），闪（亮）。
󵼄	D2-2117	t͡sə³³	（ʑo⁵⁵～）院子，天井。
󵼅	D2-2118	t͡su²¹	塞（进去），塞（下去），塞（起来堵住）。
󵼆	D2-2119	kɯ⁵⁵	（这）段时间。
󵼇	D2-2120	t͡ʂa³³	轮，周围。
󵼈	D2-2121	kʰiɛ⁵⁵	（一）块（豆腐）。
󵼉	D2-2122	na⁵⁵	垫（桌脚）。
󵼊	D2-2123	li²¹	（～bə³³）坟（墓）。
󵼋	D2-2124	mo³³	（ȵɑ⁵⁵～）（蜘）蛛，蜘蛛。
󵼌	D2-2125	le³³	缠绕，犁担。
󵼍	D2-2126	bɛ²¹	芦笙。
󵼎	D2-2127	se⁵⁵	（吸）气。
󵼏	D2-2128	t͡ʂʰɯ⁵⁵	（寒）冷。
󵼐	D2-2129	tio³³	吊挂（自动）。
󵼑	D2-2130	da²¹	（牲口在草地上）吃（草）。
󵼒	D2-2131	da²¹	（一）支（线）。
󵼓	D2-2132	t͡ʂa³³（ɡo）	秋千。
󵼔	D2-2133	la⁵⁵	坏（自动）。
󵼕	D2-2134	t͡sʰi²¹	湿地。
󵼖	D2-2135	ʂɯ³³	长（短）。
󵼗	D2-2136	d͡ʐa³³	（犁）有。
󵼘	D2-2137	t͡ʂu⁵⁵	触（电）。
󵼙	D2-2138	fu³³	惊，幻觉。
󵼚	D2-2139	t͡ʂo³³	藤（子）。
󵼛	D2-2140	mia²¹	事情，活计。
󵼜	D2-2141	de³³	坝子，平坝。
󵼝	D2-2142	d͡ʐo³³	直（的）。
󵼞	D2-2143	tʰə³³	包围，围住。
󵼟	D2-2144	ɣɯ³³	（狗）熊。
󵼠	D2-2145	ʑo²¹	他们。
󵼡	D2-2146	le³³	涮，，漂洗。
󵼢	D2-2147	vua³³	（kʰu²¹～）（马）蜂，马蜂，细马蜂。
󵼣	D2-2148	nɛ²¹	粘，锅巴。
󵼤	D2-2149	t͡so³³	（什）么，什么。
󵼥	D2-2150	t͡ɕe²¹	（吃一）口。
󵼦	D2-2151	bi³³	（出）脓，脓（水）。
󵼧	D2-2152	bo²¹	父亲，爸爸。
󵼨	D2-2153	ba²¹	（耳）聋。
󵼩	D2-2154	d͡ze²¹	寒带，高山上。
󵼪	D2-2155	ɡo³³	唱，曲调名，歌。
󵼫	D2-2156	ʑa³³	（大）小。
󵼬	D2-2157	t͡ʂʰu²¹	（相貌）丑。
󵼭	D2-2158	lo³³	（火）焰，火舌。
󵼮	D2-2159	d͡ʑa³³	量（斗）。
󵼯	D2-2160	ŋa³³	是。
󵼰	D2-2161	d͡ʑe²¹	（一）丫，（一）丫（桔子），小块。
󵼱	D2-2162	sə²¹	（牙）齿。
󵼲	D2-2163	kʰa⁵⁵	（衣物被老鼠）咬。
󵼳	D2-2164	mia³³	（看）见，看见。
󵼴	D2-2165	pʰɯ³³	（用嘴）喷（水）。
󵼵	D2-2166	kʰuɛ²¹	赞扬，表扬，颂，称赞。
󵼶	D2-2167	pʰɯ²¹	价（格），价（钱），价值，值。
󵼷	D2-2168	sɛ²¹	（ɣo²¹～）雹，（～sɛ²¹）冰雹。
󵼸	D2-2169	d͡ze³³	忍耐。
󵼹	D2-2170	t͡si⁵⁵	咳。
󵼺	D2-2171	kɯ³³	（飞禽）冠毛。
󵼻	D2-2172	d͡ze³³	铭记，恨事永记心间。
󵼼	D2-2173	sa³³	（tʰo⁵⁵～）（当）然（肯定的语气）。
󵼽	D2-2174	t͡ʂo³³	棵，苗（瓜豆等）。
󵼾	D2-2175	d͡ʐi³³	漏气，走气。
󵼿	D2-2176	be⁵⁵	北风菌。
󵽀	D2-2177	t͡ɕʰɛ³³	篱笆。
󵽁	D2-2178	no²¹	飞鼠。
󵽂	D2-2179	t͡ɕʰe³³	（～d͡ʑe³³），吼（叶），吼叶。
󵽃	D2-2180	ŋə²¹	悬崖，岩顶口。
󵽄	D2-2181	d͡ʑe³³	清口水。
󵽅	D2-2182	d͡ʐɯ²¹	（tʰu³³～）细雨，（d͡ʐɯ²¹）蒙蒙细雨。
󵽆	D2-2183	tʰu³³	（～d͡ʐɯ²¹）蒙蒙，（tʰu³³～）蒙蒙细雨。
󵽇	D2-2184	t͡ʂʰɯ²¹	寡（鸡蛋）。
󵽈	D2-2185	mo²¹	（～t͡sʰo²¹）肮脏之意。
󵽉	D2-2186	pʰə³³	脊（背），脊（梁）。
󵽊	D2-2187	t͡si³³	水枪。
󵽋	D2-2188	ɡiɛ²¹	起（鸡皮疙瘩）。
󵛪	D2-3001	a	啊阿
󵽍	D2-3002	o/wo	渥哦倭窝涡我卧握沃
󵽎	D2-3003	e/er	蛾峨鹅俄额讹娥恶厄扼遏鄂饿而儿耳尔饵洱二
󵽏	D2-3004	ai	埃挨哎唉哀皑癌蔼矮艾碍爱隘
󵽐	D2-3005	ei	诶
󵽑	D2-3006	ao	凹敖熬翱澳奥傲袄
󵽒	D2-3007	ou	哦欧鸥殴藕呕偶沤
󵽓	D2-3008	an	鞍氨安俺按暗岸胺案
󵽔	D2-3009	en/eng	恩摁
󵽕	D2-3010	ba	芭捌扒叭吧笆疤巴拔跋靶把耙坝霸罢爸
󵽖	D2-3011	bo	玻菠播拨钵波博勃搏铂箔伯帛舶脖膊渤泊驳
󵽗	D2-3012	bai	白柏百摆佰败拜稗斑
󵽘	D2-3013	ban	班搬扳般颁板版扮拌伴瓣半办绊榜邦
󵽙	D2-3014	bao	苞胞包褒剥薄雹保堡饱宝抱报暴豹鲍爆
󵽚	D2-3015	bei	杯碑悲卑北辈背贝钡倍狈备惫焙被
󵽛	D2-3016	ben/beng	奔苯本笨
󵽜	D2-3017	bi	逼鼻濞比鄙笔彼碧蓖蔽毕毙毖币庇痹闭敝弊必辟壁臂避陛
󵽝	D2-3018	bian	鞭边编贬扁便变卞辨辩辫遍
󵽞	D2-3019	bie	鳖憋别瘪
󵽟	D2-3020	biao	标彪膘表
󵽠	D2-3021	bin/bing	彬斌濒滨宾摈兵冰柄丙秉饼炳病并
󵽡	D2-3022	bu	捕卜哺补埠不布步簿部怖
󵽢	D2-3023	ca	擦
󵽣	D2-3024	cai	猜裁材才财睬踩采彩菜蔡
󵽤	D2-3025	can/cang	餐参蚕残惭惨灿苍沧舱
󵽥	D2-3026	cao	操糙槽曹草
󵽦	D2-3027	ce	厕策侧册测
󵽧	D2-3028	cen/ceng	层蹭岑
󵽨	D2-3029	cha	插叉茬茶查碴搽察岔差诧拆
󵽩	D2-3030	chai	柴豺
󵽪	D2-3031	chan/chang	搀掺蝉馋谗缠铲产阐禅颤昌猖场尝常长偿肠厂敞畅唱倡
󵽫	D2-3032	chao	超抄钞朝嘲潮巢吵炒
󵽬	D2-3033	che	车扯撤掣彻澈
󵽭	D2-3034	chen/cheng	郴臣辰尘晨忱沉陈趁衬撑称城橙成呈乘程惩澄诚承逞骋秤
󵽮	D2-3035	chi	吃痴持匙池迟弛驰耻齿侈尺赤翅斥炽
󵽯	D2-3036	chong	充冲虫崇宠舂
󵽰	D2-3037	chou	仇丑臭瞅稠筹踌
󵽱	D2-3038	chu	初出橱厨躇锄雏滁除楚础储矗搐触处
󵽲	D2-3039	chua	欻
󵽳	D2-3040	chuai	揣
󵽴	D2-3041	chuan/chuang	川穿椽传船喘串创床
󵽵	D2-3042	chui	吹炊捶锤垂
󵽶	D2-3043	chun	春椿醇唇淳纯蠢
󵽷	D2-3044	chuo	戳绰
󵽸	D2-3045	ci	疵茨磁雌辞慈瓷词此刺赐次
󵽹	D2-3046	cong	聪葱囱匆从丛
󵽺	D2-3047	cou	凑
󵽻	D2-3048	cu	粗醋簇促
󵽼	D2-3049	cuan	蹿篡窜
󵽽	D2-3050	cui	摧崔催脆瘁粹淬翠
󵽾	D2-3051	cun	村存寸
󵽿	D2-3052	cuo	磋撮搓措挫错
󵾀	D2-3053	da	搭达答瘩打大
󵾁	D2-3054	dai	呆歹傣戴带殆代贷袋待逮怠
󵾂	D2-3055	da/dang	耽担丹单郸掸胆旦氮但惮淡诞弹蛋当挡党荡档
󵾃	D2-3056	dao	刀捣蹈倒岛祷导到稻悼道盗
󵾄	D2-3057	de	德得的
󵾅	D2-3058	deng	蹬灯登等瞪凳邓
󵾆	D2-3059	di	堤低滴迪敌笛狄涤翟嫡抵底地蒂第帝弟递缔
󵾇	D2-3060	dian	颠掂滇碘点典靛垫电佃甸店惦奠淀殿
󵾈	D2-3061	diao	碉叼雕凋刁掉吊钓调
󵾉	D2-3062	die	跌爹碟蝶迭谍叠
󵾊	D2-3063	ding	丁盯叮钉顶鼎锭定订
󵾋	D2-3064	diu	丢铥
󵾌	D2-3065	dong	东冬董懂动栋侗恫冻洞
󵾍	D2-3066	dou	兜抖斗陡豆逗痘
󵾎	D2-3067	du	都督毒犊独读堵睹赌杜镀肚度渡妒
󵾏	D2-3068	duan	端短锻段断缎
󵾐	D2-3069	dui	堆兑队对
󵾑	D2-3070	dun	墩吨蹲敦顿囤钝盾遁
󵾒	D2-3071	duo	掇哆多夺垛躲朵跺舵剁惰堕铎
󵾓	D2-3072	fa	发罚筏伐乏阀法珐
󵾔	D2-3073	fan/fang	藩帆番翻樊矾钒繁凡烦反返范贩犯饭泛坊芳方肪房防妨仿访纺放
󵾕	D2-3074	fei	菲非啡飞肥匪诽吠肺废沸费
󵾖	D2-3075	fen/feng	芬酚吩氛分纷坟焚汾粉奋份忿愤粪丰封枫蜂峰锋风疯烽逢冯缝讽奉凤
󵾗	D2-3076	fo	佛
󵾘	D2-3077	fou	否
󵾙	D2-3078	fu	夫敷肤孵扶拂辐幅氟符伏俘服浮涪福袱弗甫抚辅俯釜斧脯腑府腐赴副覆赋复傅付阜父腹负富讣附妇缚咐
󵾚	D2-3079	ga	嘎戛
󵾛	D2-3080	gai	该改概钙盖溉
󵾜	D2-3081	gan/gang	干甘杆柑竿肝赶感秆敢赣冈刚钢缸肛纲岗港杠
󵾝	D2-3082	gao	篙皋高膏羔糕搞镐稿告
󵾞	D2-3083	ge	哥歌搁戈鸽胳疙割革葛格蛤阁隔铬个各
󵾟	D2-3084	gei	给
󵾠	D2-3085	gen/geng	根跟耕更庚羹埂耿梗
󵾡	D2-3086	gong	工攻功恭龚供躬公宫弓巩汞拱贡共
󵾢	D2-3087	gou	钩勾沟苟狗垢构购够
󵾣	D2-3088	gu	辜菇咕箍估沽孤姑鼓古蛊骨谷股故顾固雇
󵾤	D2-3089	gua	刮瓜剐寡挂褂
󵾥	D2-3090	guai	乖拐怪
󵾦	D2-3091	guan/guang	棺关官冠观管馆罐惯灌贯光广逛
󵾧	D2-3092	gui	瑰规圭硅归龟闺轨鬼诡癸桂柜跪贵刽
󵾨	D2-3093	gun	滚辊棍
󵾩	D2-3094	guo	锅郭国果裹过
󵾪	D2-3095	ha	哈铪
󵾫	D2-3096	hai	骸孩海氦亥害骇
󵾬	D2-3097	han/hang	酣憨邯韩含涵寒函喊罕翰撼行捍旱憾悍焊汗汉夯杭航
󵾭	D2-3098	hao	壕嚎豪毫郝好耗号浩
󵾮	D2-3099	he	呵喝荷菏核禾和何合盒貉阂河涸赫褐鹤贺
󵾯	D2-3100	hei	嘿黑
󵾰	D2-3101	hen/heng	痕很狠恨哼亨横衡恒
󵾱	D2-3102	hong	轰哄烘虹鸿洪宏弘红
󵾲	D2-3103	hou	喉侯猴吼厚候后
󵾳	D2-3104	hu	呼乎忽瑚壶葫胡蝴狐糊湖弧虎唬护互沪户
󵾴	D2-3105	hua	花哗华猾滑画划化话
󵾵	D2-3106	huai	槐徊怀淮坏
󵾶	D2-3107	huan/huang	欢环桓还缓换獾患唤痪豢焕涣宦幻荒慌黄磺蝗簧皇凰惶煌晃幌恍谎
󵾷	D2-3108	hui	灰挥辉徽恢蛔回毁悔慧卉惠晦贿秽会烩汇讳诲绘
󵾸	D2-3109	hun	荤昏婚魂浑混
󵾹	D2-3110	huo	豁活伙火获或惑霍货祸
