glyph_unified	src_ref	pronunciation	meaning
즹	D0-32408	d͡zɛ²¹	牙；齿。
즺	D0-32501	d͡zɛ²¹	打秋千（动词）。
즻	D0-32502	d͡zɛ²¹	信（任）。
즼	D0-32503	d͡zɛ²¹	耀（眼）。
즽	D0-32504	d͡zɛ²¹	锣。
즾	D0-32505	d͡zɛ²¹	鼓。
죽	D0-32506	d͡zɛ²¹	着（进行状态）。
지	D0-32507	d͡zɛ²¹	碓（词缀）。
직	D0-32508	d͡zɛ²¹	相互。
짂	D0-32601	d͡zɛ²¹	住。
짃	D0-32602	d͡zæ̰³³	蔗。
진	D0-32603	d͡zæ̰³³	贼；匪。
짅	D0-32604	d͡zæ̰³³	条；竿；颗（量词）。
짆	D0-32605	d͡zæ̰²¹	三（排行老三）。
욝	D0-32606	d͡zæ̰²¹	拍；抽；刷。
질	D0-32607	d͡zæ̰²¹	（鼠）咬。
짉	D0-32608	d͡zæ̰²¹	掼（打）。
짊	D0-32609	d͡zᴀ³³	午饭。
짋	D0-32701	d͡zᴀ³³	窥探。
짌	D0-32702	d͡zᴀ³³	槽；塘；模。
짍	D0-32703	d͡zᴀ³³	该。
짎	D0-32704	d͡zᴀ²¹	有。
짏	D0-32705	d͡zᴀ²¹	在。
짐	D0-32706	d͡zᴀ²¹	着（进行状态）。
집	D0-32707	d͡zᴀ²¹	居住。
짒	D0-32708	d͡zᴀ²¹	楼。
짓	D0-32709	d͡zᴀ²¹	习性。
짔	D0-32710	d͡zᴀ²¹	（年）轮。
징	D0-32711	d͡zᴀ²¹	量（动词）。
짖	D0-32712	d͡zᴀ²¹	疾。
짗	D0-32801	d͡zᴀ²¹	咯（语气词）。
짘	D0-32802	d͡zᴀ²¹	香肠。
짙	D0-32803	d͡zᴀ²¹	部；切。
짚	D0-32804	d͡zo⁵⁵	麻雀（名词）。
짛	D0-32805	d͡zo⁵⁵	群；窝（量词）。
짜	D0-32806	d͡zo⁵⁵	（另）外；（其）他。
짝	D0-32807	d͡zo⁵⁵/d͡zo³³/d͡zo²¹	行；线；条；排（量词）。
짞	D0-32808	d͡zo³³	闻；听。
짟	D0-32809	d͡zo³³	吃。
짠	D0-32810	d͡zo³³	凿。
짡	D0-32901	d͡zo³³	犁（名词）。
짢	D0-32902	d͡zo³³	兽（食肉动物）。
짣	D0-32903	d͡zo²¹	道路。
짤	D0-32904	d͡zo²¹	痕。
짥	D0-32905	d͡zo²¹	饭；食；饲料。
짦	D0-33001	d͡zo²¹	梯。
짧	D0-33002	d͡zo²¹	镯。
짨	D0-33003	d͡zo²¹	协；帮；助。
짩	D0-33004	d͡zo²¹	（尾）巴。
짪	D0-33005	d͡zo²¹	柴。
짫	D0-33006	d͡zu⁵⁵	柱。
짬	D0-33007	d͡zu⁵⁵	羡慕。
짭	D0-33008	d͡zu³³	筋；脉络。
짮	D0-33009	d͡zu³³	（斧）子。
짯	D0-33010	d͡zṵ³³	怕。
집	D0-33011	d͡zṵ³³	（生）产。
짱	D0-33012	d͡zṵ³³	居住。
짲	D0-33013	d͡zṵ³³/fu⁵⁵	付；张；辆（量词）。
짳	D0-33014	d͡zṵ³³/d͡zo³³	锁；钥。
짴	D0-33015	d͡zṵ³³	连。
짵	D0-33016	d͡zṵ³³	扣。
짶	D0-33017	d͡zṵ³³	仇怨；嫌恨。
짷	D0-33018	d͡zu²¹	（筷）子。
째	D0-33101	d͡zu²¹	干巴。
짹	D0-33102	d͡zu²¹	干；萎。
짺	D0-33103	d͡zu²¹	淋；滴；流。
짻	D0-33104	d͡zu²¹	累累。
짼	D0-33105	d͡zṵ²¹	腰。
짽	D0-33106	d͡zɤ⁵⁵/d͡zɤ²¹	对；双（量词）。
엁	D0-33107	d͡zɤ⁵⁵	（前）面。
짿	D0-33108	d͡zɤ³³	增；涨；繁（殖）。
쨀	D0-33109	d͡zɤ³³/dᴀ³³	的；呀（助词）。
쨁	D0-33110	d͡zɤ̰³³	杵；拳。
쨂	D0-33111	d͡zɤ̰³³	推；刨。
쨃	D0-33112	d͡zɤ̰³³	语；谈。
쨄	D0-33113	d͡zɤ̰³³	行贿。
쨅	D0-33114	d͡zɤ²¹	商量；研究。
쨆	D0-33115	d͡zɤ²¹	很；大。
짽	D0-33301	d͡zɤ²¹	双；对；偶（量词）。
쨈	D0-33302	d͡zɤ²¹	齐；并排。
쨉	D0-33303	d͡zɤ²¹	腐。
쨊	D0-33304	d͡zɤ²¹	桥。
쨋	D0-33305	d͡zɤ²¹	余。
쨌	D0-33306	d͡zɤ²¹	刺。
쨍	D0-33307	d͡zɤ²¹	过。
쨎	D0-33308	d͡zɤ̰²¹	花椒。
쨏	D0-33401		寻。
쨐	D0-33402		shi。【士气】，【士人】…
쨑	D0-33901		si。【四方】，【四季】…
쨒	D0-34001		血。
쨓	D0-34002		前（年）天。
쨔	D0-34003		捻（麻线）。
쨕	D0-34101		拧（毛巾）。
쨖	D0-34102		傲（慢）。
쨗	D0-34103		扫；揩。
쨘	D0-34104		种。
잒	D0-34105		【北斗】，【北边】…
쨚	D0-34106		歪；扭。
쨛	D0-34107		花生（松）（词缀）。
쨜	D0-34108		shen。【肾脏】，【甚至】…
쨝	D0-34301		sen。【森林】，【森严】。
쨜	D0-34302		sheng。【圣地】，【圣火】…
쨝	D0-34501		seng。【僧侣】。
쨠	D0-34502		金；黄；蛇。
쨡	D0-34601		长。
쨢	D0-34602		枯。
쨣	D0-34603		常。
죏	D0-34604		响铃。
쨥	D0-34605		绩。
쨦	D0-34606		果；籽；实。
쨧	D0-34607		磨。
쨨	D0-34608		撕。
쨩	D0-34609		碗；碟。
쨪	D0-34610		私方。
쨫	D0-34611		绺（量词）。
쨬	D0-34612		弹。
쨭	D0-34613		牵；拉。
쨮	D0-34701		主（人）。
쨯	D0-34702		神。
쨰	D0-34703		穿（动词）；串（量词）。
쨱	D0-34704		肝。
쨲	D0-34705		生气。
쨳	D0-34706		破；烂。
쨴	D0-34707		下（量词）。
쨵	D0-34708		霹。
쨶	D0-34709		垢。
쨷	D0-34710		质；渍。
쨸	D0-34711		勤快。
쨹	D0-34712		（均）匀。
쨺	D0-34713		认识。
씧	D0-34714		斟；倒；沏。
쨼	D0-34715		滤。
쨽	D0-34716		长；久。
쨾	D0-34717		溺。
쨿	D0-34801		三（数词）。
쩀	D0-34802		荽；匠。
쩁	D0-34803		学；习。
쩂	D0-34804		读。
쩃	D0-34805		撒。
쩄	D0-34806		铺；撒。
쩅	D0-34807		大后天。
좨	D0-34808		算。
쩇	D0-34809		sha。【歃血】，【煞白】…
쩈	D0-34901		膀胱。
쩉	D0-34902		果实（树果前缀）。
쩊	D0-35001		远古。
쩋	D0-35002		伞。
쩌	D0-35101		盖。
쩍	D0-35102		shai。【晒台】，【筛选】…
쩎	D0-35103		sai。【塞北】，【塞外】…
쩏	D0-35104		shan。【汕头】，【单县】…
쩐	D0-35301		san。【散步】，【散发】…
쩏	D0-35302		shang。【上班】，【上当】…
쩐	D0-35501		sang。【丧命】，【丧气】…
쩓	D0-35502		shao。【少儿】，【少年】…
쩔	D0-35601		sao。【骚动】，【骚乱】…
쩕	D0-35602		小麦。
쩖	D0-35603		香。
쩗	D0-35604		棉。
쩘	D0-35605		要。
쩙	D0-35606		讨。
쩚	D0-35607		田（房）；窝（棚）。
쩛	D0-35701		豌豆。
쩜	D0-35702		醋。
쩝	D0-35703		贫穷。
쩞	D0-35704		蒜。
쩟	D0-35705		蜡。
쩠	D0-35706		雉；野鸡。
윃	D0-35707		松。
쩢	D0-35708		垮。
쩣	D0-35709		怜。
쩤	D0-35710		晴。
쩥	D0-35711		记号；认。
쩦	D0-35712		舒（服）；愉（快）。
쑩	D0-35713		文本。
쩨	D0-35714		找。
쩩	D0-35715		（发）炎。
쩥	D0-35801		痣。
쩫	D0-35802		shou。【寿诞】，【寿命】…
쩬	D0-35901		song。【讼棍】，【宋朝】…
쩭	D0-36001		sou。【搜查】，【搜刮】…
쩮	D0-36002		彝族（专用字）。
쩯	D0-36003		者；如。
쩰	D0-36004		活。
쩱	D0-36005		受。
쩲	D0-36101		shu。【术语】，【戍守】…
쩳	D0-36201		su。【夙愿】，【诉苦】…
졾	D0-36301		书。
쩵	D0-36302		谁。
쩶	D0-36303		切（外方言）。
쩷	D0-36304		别人。
쩸	D0-36305		熟；顺。
쩹	D0-36306		姐夫；女婿。
쩺	D0-36307		柏；嗑。
쩻	D0-36401		赎。
쩼	D0-36402		shua。【刷白】，【刷漆】…
쩽	D0-36403		shuai。【帅才】，【率领】…
쩾	D0-36404		suan。【算计】，【算数】…
쩿	D0-36501		shuang。【双重】，【双方】…
쪀	D0-36502		shui。【税单】，【税款】…
쪁	D0-36503		sui。【岁末】，【岁数】…
쪂	D0-36601		shun。【顺便】，【顺畅】…
쪃	D0-36602		sun。【损害】，【损坏】…
쪄	D0-36603		shuo。【朔日】，【朔望】…
쪅	D0-36701		suo。【梭子】，【蓑衣】…
쪆	D0-36702		选；挑；拣。
쪇	D0-36703		隔。
옵	D0-36801		润（年）。
쪉	D0-36802		剔。
쪊	D0-36803		she。【设备】，【设法】…
쪋	D0-36901		se。【色彩】，【色觉】…
쪌	D0-36902		行；走。
쪍	D0-36903		甲；爪。
쪎	D0-37001		瓣。
쪏	D0-37002		炭。
쪐	D0-37003		丫（量词）。
쪑	D0-37004		涂；抹；擦。
쪒	D0-37005		嘶哑。
쪓	D0-37006		抚摩。
쪔	D0-37007		阉（山羊）。
쪕	D0-37008		像；似；同。
쪖	D0-37009		何；么。
쪗	D0-37010		折。
즖	D0-37011		堵（塞）。
쪙	D0-37101		好意思。
쪚	D0-37102		漏。
쪛	D0-37103		ri。【日历】，【日期】…
쪜	D0-37104		消；瘪。
쪝	D0-37105		印；玺；章。
쪞	D0-37106		搓；揉。
쪟	D0-37107		寄生草。
쪠	D0-37108		re。【热爱】，【热点】…
쪡	D0-37201		ren。【认定】，【认可】…
쪡	D0-37301		reng。【仍旧】，【仍然】。
쪣	D0-37302		溢；流。
쪤	D0-37303		络绎。
쪥	D0-37304		队；排。
쪦	D0-37305		柱。
쪧	D0-37306		生世；辈；寿命。
쪨	D0-37307		蹒跚；缓慢。
쪩	D0-37308		拖地。
쪪	D0-37309		狠。
쪫	D0-37401		惨。
쪬	D0-37402		猛。
쪭	D0-37403		席（子）。
쪮	D0-37404		滑席。
쪯	D0-37405		（味）辣。
쪰	D0-37406		魔；半夏。
쪱	D0-37407		避；让。
쪲	D0-37408		焯。
쪳	D0-37409		中；伤。
줮	D0-37410		就餐（未请就餐）。
쪵	D0-37411		ran。【然而】，【染缸】…
쪵	D0-37412		rang。【让步】，【让路】…
쪷	D0-37501		rao。【饶命】，【饶舌】…
쪸	D0-37502		轻；蹑；悠。
쪹	D0-37503		男；儿子；小。
쪺	D0-37504		痒。
얼	D0-37505		麻。
쪼	D0-37506		右。
쪽	D0-37507		地；的（助词）。
쪾	D0-37508		大麦。
쪿	D0-37601		样；案。
쫀	D0-37602		种；类。
쫁	D0-37603		优美；漂亮。
쫂	D0-37604		rong。【戎马】，【戎装】…
쫃	D0-37605		rou。【肉搏】，【肉麻】…
쫄	D0-37701		ru。【辱没】，【入场】…
쫅	D0-37801		蠕动。
쫆	D0-37802		生。
쫇	D0-37803		个；位；人（量词）。
쫈	D0-37804		捉；拿；逮捕；接。
쫉	D0-37805		勺。
쫊	D0-37806		公婆；岳父。
쫆	D0-37807		夫。
쫌	D0-37808		ruan。【软禁】，【软弱】…
쫍	D0-37809		rui。【锐减】，【锐利】…
쫎	D0-37901		run。【闰年】，【润笔】…
쫏	D0-37902		ruo。【若非】，【若干】…
쫐	D0-37903		认。
쫑	D0-37904		使；用。
쫒	D0-37905		香油。
쫓	D0-37906		口吃。
옚	D0-37907		忍。
쫕	D0-38001		克制。
쫖	D0-38002		热。
쫗	D0-38003		人。
쫘	D0-38004		胆。
쫙	D0-38005		炼；精。
쫚	D0-38006		使唤；派遣。
쫛	D0-38007		下巴。
쫜	D0-38008		面（前）。
쫝	D0-38009		（声音）尖细。
쫞	D0-38010		节俭。
쫟	D0-38011		云（雀）；唧（声）。
쫠	D0-38101		荨麻。
왯	D0-38102		记。
쫢	D0-38103		震（耳）。
쫣	D0-38104		ji。【计策】，【计划】…
쫤	D0-38301		麻。
쫥	D0-38302		尊敬；客气。
옭	D0-38303		压（田）；施（肥）。
쨨	D0-38304		撕。
쫨	D0-38305		驮（量词）。
쫩	D0-38306		剁。
쫪	D0-38307		拔。
쫫	D0-38308		揪。
쫬	D0-38309		蜘；蝉。
읯	D0-38310		小。
쫮	D0-38311		知；注。
쫯	D0-38312		节（量词）。
쫰	D0-38313		砍。
쫱	D0-38314		结。
쫲	D0-38315		秧（草）。
쫳	D0-38401		jia。【价格】，【价钱】…
쫴	D0-38501		jian。【见解】，【见识】…
쫵	D0-38701		jiang。【降低】，【降生】…
쫶	D0-38801		jiao。【叫好】，【叫绝】…
쫷	D0-39001		jie。【介入】，【介绍】…
쫸	D0-39301		jin。【尽力】，【尽量】…
쫸	D0-39401		jing。【劲敌】，【净化】…
쫺	D0-39501		jiong。【迥然】，【炯炯】…
쫻	D0-39502		jiu。【旧时】，【旧习】…
쫼	D0-39701		茶。
쫽	D0-39702		留；蓄。
쫾	D0-39703		酸。
쫿	D0-39801		馊。
쬀	D0-39802		冠；孝。
쬁	D0-39803		筛。
쬂	D0-39804		把（尿）。
쨼	D0-39805		滤。
쬄	D0-39806		娇。
쬅	D0-39807		吝啬。
쬆	D0-39808		句；声。
쬇	D0-39809		惊。
쬈	D0-39810		绳；链。
쬉	D0-39811		耙。
쬊	D0-39812		抓。
쬋	D0-39901		紧。
쬌	D0-39902		趼。
젋	D0-39903		忙。
쬎	D0-39904		（便）秘。
쬏	D0-39905		狮子。
졪	D0-39906		快；急（走）。
쬑	D0-39907		煮。
쬒	D0-39908		栅。
짴	D0-39909		（嫁）接。
쬔	D0-39910		段；程（名词）。
쬕	D0-39911		锯（名词）。
쬖	D0-39912		（往下）接。
쬗	D0-39913		断；隔。
쬘	D0-39914		（因）为。
쪥	D0-39915		队；班；伙（集体）（量词）。
쬚	D0-40001		（亲）戚。
쬛	D0-40002		酱。
쬜	D0-40003		节（日）。
쬝	D0-40004		ju。【巨额】，【巨人】…
쬞	D0-40101		juan。【卷宗】，【倦怠】…
쬟	D0-40201		jue。【决策】，【决定】…
쬠	D0-40301		jun。【俊美】，【俊俏】…
좮	D0-40401		妾；妻（其他方言区）。
쬢	D0-40402		咱。
쬣	D0-40403		忧愁。
쬤	D0-40404		骆。
쬥	D0-40405		qi。【气度】，【气氛】…
쬦	D0-40701		狗；犬；戌。
쬧	D0-40801		借；贷。
젛	D0-40802		粪；肥。
쬩	D0-40803		厕。
쬪	D0-40804		药。
쬫	D0-40805		洗；淘。
쬬	D0-40806		漆。
쬭	D0-40901		撮；粪（箕）。
쬮	D0-40902		能；得（助词）。
쬯	D0-40903		断。
쬰	D0-40904		眨。
쬱	D0-40905		清。
쬲	D0-40906		世；代；史；朝。
쬳	D0-40907		谱。
쬴	D0-40908		鹿。
쬇	D0-40909		惊吓。
쬶	D0-40910		疟；摆（子）。
쬷	D0-40911		问；议；讨（价）。
쬸	D0-40912		饭（糯）（与糯相对，一般吃的饭）。
쬹	D0-40913		解。
왨	D0-40914		窝；巢。
쬻	D0-40915		生（蛆）。
쬼	D0-40916		气；请。
쬽	D0-40917		脚；足。
쬾	D0-41001		脚（落）。
쬿	D0-41002		山羊。
쭀	D0-41003		寒。
쓦	D0-41004		冷。
쭂	D0-41005		凉。
쭃	D0-41006		齐。
쭄	D0-41007		天黑；晚。
쥭	D0-41008		拖白灵（鸟名）。
쬲	D0-41009		掐；拧；血亲。
쭇	D0-41101		qia。【洽谈】，【恰当】…
쭈	D0-41102		
쭉	D0-41301		
쭊	D0-41302		
쭋	D0-41401		
쭌	D0-41501		
쭌	D0-41601		
쭎	D0-41801		
쭏	D0-41802		
쭐	D0-41901		
쭑	D0-41902		
쭒	D0-41903		
쭓	D0-41904		
쭔	D0-41905		
쭕	D0-41906		
쭖	D0-42001		
쭗	D0-42002		
쭘	D0-42003		
쭙	D0-42004		
쭚	D0-42005		
쭛	D0-42006		
쭜	D0-42007		
쭝	D0-42008		
쭞	D0-42009		
쭟	D0-42010		
쭠	D0-42011		
쭡	D0-42012		
쭢	D0-42013		
쭣	D0-42014		
쭤	D0-42015		
쭥	D0-42101		
쭦	D0-42102		
쭧	D0-42103		
쬖	D0-42104		
쭩	D0-42105		
쭪	D0-42106		
쭫	D0-42107		
쨸	D0-42108		
쭭	D0-42109		
쭮	D0-42110		
쭯	D0-42201		
쭰	D0-42401		
쭱	D0-42402		
쭲	D0-42501		
쭳	D0-42502		
쭴	D0-42503		
쨃	D0-42504		
쭶	D0-42505		
쭷	D0-42506		
쭸	D0-42507		
쭹	D0-42508		
쭺	D0-42509		
쭻	D0-42601		
쭼	D0-42602		
쭽	D0-42603		
쭾	D0-42604		
쩢	D0-42605		
쮀	D0-42606		
쮁	D0-42607		
쮂	D0-42608		
얊	D0-42701		
쮄	D0-42702		
쮅	D0-42703		
쮆	D0-42704		
쮇	D0-42705		
쮈	D0-42706		
쮉	D0-42707		
쮊	D0-42801		
쮋	D0-42802		
쮌	D0-42803		
쮍	D0-42804		
쮎	D0-42805		
쮏	D0-42806		
쮐	D0-42807		
쭀	D0-42808		
쭂	D0-42809		
쮓	D0-42901		
쮔	D0-42902		
쮕	D0-42903		
쮖	D0-42904		
쮗	D0-42905		
쮘	D0-42906		
쮙	D0-42907		
쮚	D0-42908		
쮛	D0-42909		
쮜	D0-42910		
쮝	D0-42911		
쮞	D0-42912		
쮟	D0-43001		
쮠	D0-43002		
쮡	D0-43003		
쮢	D0-43004		
쮣	D0-43005		
쮣	D0-43006		
쮥	D0-43007		
쮦	D0-43008		
쮧	D0-43009		
즖	D0-43010		
쮩	D0-43011		
쮪	D0-43012		
쮫	D0-43201		
쮬	D0-43202		
쮭	D0-43203		
쮮	D0-43204		
쮯	D0-43205		
쮰	D0-43301		
쮱	D0-43302		
쮲	D0-43303		
쮳	D0-43304		
쮴	D0-43305		
욗	D0-43306		
쮶	D0-43401		
쮲	D0-43402		
쮸	D0-43403		
줖	D0-43404		
쮺	D0-43405		
짬	D0-43406		
쮼	D0-43407		
쮽	D0-43408		
쮾	D0-43409		
쮿	D0-43501		
쯀	D0-43502		
쯁	D0-43503		
쯂	D0-43504		
쯃	D0-43505		
쮇	D0-43506		
쯅	D0-43601		
쩂	D0-43602		
잾	D0-43603		
쯈	D0-43604		
쯉	D0-43605		
쯊	D0-43606		
쯋	D0-43607		
쯌	D0-43608		
쯍	D0-43609		
쯎	D0-43610		
쯏	D0-43611		
쯐	D0-43612		
쯑	D0-43613		
쯒	D0-43614		
쯓	D0-43615		
쯔	D0-43801		
쯕	D0-43802		
쯖	D0-43803		
쯗	D0-43804		
쯘	D0-43805		
쯙	D0-43806		
쯚	D0-43807		
쯛	D0-43808		
쯜	D0-43809		
쯝	D0-43810		
읃	D0-43901		
쯟	D0-43902		
쯠	D0-43903		
쯡	D0-43904		
쯢	D0-43905		
쯣	D0-44001		
쯤	D0-44002		
쯥	D0-44003		
쯦	D0-44101		
쯧	D0-44102		
쯨	D0-44103		
쯩	D0-44104		
쯪	D0-44105		
쯫	D0-44201		
쯬	D0-44401		
쯭	D0-44501		
쯮	D0-44502		
쯯	D0-44503		
쯰	D0-44504		
쯱	D0-44505		
쯲	D0-44901		
쯳	D0-44902		
쯴	D0-44903		
쯵	D0-45001		
쯶	D0-45002		
쯷	D0-45003		
쯸	D0-45004		
쯹	D0-45005		
쯺	D0-45006		
쯻	D0-45007		
쯗	D0-45101		
쯽	D0-45401		
쯾	D0-45601		
쯿	D0-45801		
찀	D0-46001		
찀	D0-46101		
찂	D0-46301		
찃	D0-46302		
찄	D0-46401		
찅	D0-46402		
찆	D0-46501		
찇	D0-46502		
찈	D0-46503		
찉	D0-46504		
찊	D0-46505		
쮗	D0-46506		
찌	D0-46507		
찍	D0-46508		
찎	D0-46509		
졐	D0-46510		
찐	D0-46511		
찑	D0-46512		
찒	D0-46513		
찓	D0-46514		
찔	D0-46515		
찕	D0-46516		
찖	D0-46701		
찗	D0-46702		
찘	D0-46703		
찙	D0-46704		
찚	D0-46705		
찛	D0-46706		
찜	D0-46707		
찝	D0-46708		
찞	D0-46801		
찟	D0-46802		
찠	D0-46803		
찡	D0-46804		
찢	D0-46805		
조	D0-46806		
찤	D0-46807		
찥	D0-46808		
찦	D0-46809		
찧	D0-46810		
차	D0-46811		
착	D0-46901		
찪	D0-47001		
찫	D0-47101		
찬	D0-47301		
찭	D0-47302		
짙	D0-47401		
찯	D0-47402		
찰	D0-47403		
찱	D0-47404		
찲	D0-47405		
찳	D0-47406		
찴	D0-47407		
찵	D0-47408		
찶	D0-47701		
찷	D0-47702		
참	D0-47703		
찹	D0-47704		
찺	D0-47705		
찻	D0-47801		
찼	D0-47802		
창	D0-47803		
찾	D0-47804		
찿	D0-47805		
찍	D0-47806		
쥔	D0-47807		
챂	D0-47808		
챃	D0-47809		
채	D0-47810		
책	D0-47901		
챆	D0-47902		
챇	D0-48001		
챈	D0-48002		
챉	D0-48003		
옰	D0-48004		
챋	D0-48005		
챌	D0-48006		
챍	D0-48007		
챎	D0-48008		
챏	D0-48009		
왚	D0-48010		
챑	D0-48011		
챒	D0-48101		
챓	D0-48401		
챓	D0-48601		
챕	D0-48801		
챖	D0-48901		
챗	D0-49001		
챘	D0-49301		
챙	D0-49501		
챚	D0-49601		
챛	D0-49701		
챜	D0-50001		
챝	D0-50201		
챞	D0-50401		
챟	D0-50402		
윎	D0-50601		
챡	D0-50602		
챢	D0-50603		
챣	D0-50604		
챤	D0-50605		
챥	D0-50606		
챦	D0-50607		
챦	D0-50701		
짜	D0-50702		
챩	D0-50703		
챪	D0-50704		
챫	D0-50705		
챬	D0-50706		
쮊	D0-50707		
챮	D0-50708		
챯	D0-50709		
챰	D0-50710		
챱	D0-50711		
챲	D0-50712		
쫾	D0-50713		
챴	D0-50801		
쭔	D0-50802		
챶	D0-50803		
챷	D0-50804		
챸	D0-50805		
챹	D0-50806		
챺	D0-50807		
챻	D0-50808		
챼	D0-50809		
챽	D0-50810		
챾	D0-50901		
챾	D0-51001		
첀	D0-51101		
첁	D0-51102		
첂	D0-51103		
씢	D0-51201		
첄	D0-51202		
죎	D0-51203		
첆	D0-51204		
첇	D0-51205		
첈	D0-51206		
쥲	D0-51207		
첊	D0-51208		
쭭	D0-51209		
첌	D0-51210		
첍	D0-51301		
첎	D0-51302		
첏	D0-51303		
첐	D0-51304		
첑	D0-51305		
첒	D0-51306		
첓	D0-51307		
첔	D0-51601		
첕	D0-51602		
첖	D0-51701		
첗	D0-51702		
처	D0-51703		
척	D0-51704		
첚	D0-51705		
첛	D0-51706		
천	D0-51707		
첝	D0-51801		
첞	D0-51802		
첟	D0-51803		
철	D0-51804		
첡	D0-51805		
첢	D0-51806		
첣	D0-51901		
첣	D0-52001		
첥	D0-52002		
첦	D0-52201		
첧	D0-52202		
첨	D0-52401		
첩	D0-52402		
첪	D0-52403		
첫	D0-52404		
첬	D0-52405		
청	D0-52406		
첮	D0-52407		
찴	D0-52408		
첰	D0-52409		
첱	D0-52601		
첲	D0-52602		
첳	D0-52603		
체	D0-52701		
첵	D0-52702		
첶	D0-52801		
첷	D0-52802		
첸	D0-52803		
첹	D0-52804		
쒭	D0-52805		
첻	D0-52806		
읆	D0-52807		
첽	D0-52808		
첾	D0-52809		
윎	D0-52810		
쳀	D0-52811		
쳁	D0-52812		
쪇	D0-52813		
잿	D0-52814		
쳄	D0-52901		
쳅	D0-52902		
쳆	D0-52903		
쳇	D0-52904		
쳈	D0-52905		
쳉	D0-52906		
쳊	D0-52907		
쳋	D0-52908		
쳌	D0-52909		
쳌	D0-52910		
쳎	D0-53001		
쥰	D0-53002		
쳐	D0-53003		
쳑	D0-53004		
쳒	D0-53005		
쳓	D0-53006		
쳔	D0-53007		
쳕	D0-53008		
쳖	D0-53101		
윈	D0-53102		
쳘	D0-53103		
쳙	D0-53104		
쳚	D0-53105		
쳛	D0-53201		
쳛	D0-53202		
쳝	D0-53203		
쳞	D0-53301		
쳟	D0-53302		
쳠	D0-53303		
쬷	D0-53304		
쳢	D0-53305		
웭	D0-53306		
쳤	D0-53307		
얾	D0-53401		
쳦	D0-53402		
쳧	D0-53403		
쳨	D0-53501		
쳩	D0-53601		
쳪	D0-53602		
쳫	D0-53603		
쳬	D0-53604		
쳭	D0-53605		
쳮	D0-53701		
쳯	D0-53702		
쳰	D0-53703		
쳱	D0-53704		
쳲	D0-53705		
쳳	D0-53706		
쳴	D0-53707		
쳵	D0-53708		
쳶	D0-53709		
쳷	D0-53710		
쳸	D0-53801		
쳸	D0-53802		
쳺	D0-53901		
쳻	D0-53902		
쳼	D0-54001		
쳽	D0-54002		
쳾	D0-54003		
쳿	D0-54101		
촀	D0-54102		
촁	D0-54103		
촂	D0-54201		
촃	D0-54202		
촄	D0-54203		
옋	D0-54204		
촆	D0-54205		
촇	D0-54206		
초	D0-54207		
촉	D0-54208		
웘	D0-54301		
촋	D0-54302		
촌	D0-54303		
촍	D0-54304		
촎	D0-54305		
촏	D0-54306		
촐	D0-54307		
첆	D0-54401		
촒	D0-54402		
쫫	D0-54403		
촔	D0-54404		
촕	D0-54405		
촖	D0-54406		
촗	D0-54407		
촘	D0-54408		
촙	D0-54501		
촚	D0-54502		
촛	D0-54503		
촜	D0-54504		
총	D0-54505		
촞	D0-54506		
촟	D0-54507		
촠	D0-54508		
촡	D0-54509		
촢	D0-54510		
촣	D0-54511		
촤	D0-54512		
촥	D0-54513		
촦	D0-54601		
촧	D0-54602		
촨	D0-54603		
촩	D0-54701		
촪	D0-54702		
촫	D0-54703		
촬	D0-54704		
첲	D0-54705		
촮	D0-54706		
촯	D0-54707		
촰	D0-54708		
촱	D0-54709		
촲	D0-54710		
촳	D0-54711		
읯	D0-54801		
촵	D0-54802		
촶	D0-54803		
촷	D0-54804		
촸	D0-54805		
촹	D0-54806		
촺	D0-54807		
촻	D0-54808		
촼	D0-54901		
촽	D0-54902		
촾	D0-54903		
촿	D0-54904		
쵀	D0-54905		
쵁	D0-54906		
쩘	D0-54907		
쐠	D0-54908		
쵄	D0-54909		
쟴	D0-54910		
쵆	D0-55001		
쵇	D0-55002		
쵈	D0-55003		
쵉	D0-55004		
쵊	D0-55005		
쵋	D0-55006		
쐗	D0-55101		
쬢	D0-55102		
쵎	D0-55103		
쵏	D0-55104		
쵐	D0-55201		
쵑	D0-55202		
쵒	D0-55203		
쵓	D0-55204		
쵔	D0-55205		
쵕	D0-55206		
쵖	D0-55207		
쵗	D0-55208		
쵘	D0-55209		
쵙	D0-55210		
쵚	D0-55211		
쵀	D0-55212		
최	D0-55213		
쑘	D0-55301		
쵞	D0-55302		
쵟	D0-55303		
쵠	D0-55304		
웮	D0-55401		
쵢	D0-55402		
쵣	D0-55403		
젻	D0-55404		
쵥	D0-55405		
쵦	D0-55406		
쵧	D0-55501		
쵨	D0-55502		
쵩	D0-55503		
쵪	D0-55504		
쵫	D0-55505		
쵬	D0-55506		
쵭	D0-55507		
쵮	D0-55601		
쵯	D0-55602		
쵰	D0-55603		
쵱	D0-55604		
쵲	D0-55605		
쵲	D0-55606		
쵴	D0-55701		
쵵	D0-55702		
좲	D0-55703		
쵷	D0-55704		
얰	D0-55705		
쵹	D0-55706		
쵺	D0-55707		
졥	D0-55708		
쵼	D0-55709		
쵽	D0-55710		
쵾	D0-55711		
쵿	D0-55801		
춀	D0-55802		
쳑	D0-55803		
춂	D0-55804		
춃	D0-55805		
춄	D0-55806		
춅	D0-55807		
춆	D0-55808		
춇	D0-55809		
춈	D0-55810		
