glyph_unified	src_ref	pronunciation	meaning
󴑢	D1-1787	ʑɔ³³	（X～）蜂（马～）马蜂细马蜂。
󴑣	D1-1788	ɡɑ̰⁵⁵	（X～）懂事，清楚。
󴑤	D1-1789	ᶮd͡ʑʰo̹²¹	（X～）贫穷，贫脊。
󴑥	D1-1790	ⁿdʰɤ³³	图（～吃），图（～穿）。
󴑦	D1-1791	nḛ²¹	快、锋利（刀～）。
󴑧	D1-1792	kʰɤ̰⁵⁵	石阶。
󴑨	D1-1793	dɯ²¹	不成器。
󴑩	D1-1794	ᶯd͡ʐʰɔ³³	疲倦。
󴑪	D1-1795	to̰⁵⁵	鞭（～炮），鞭炮。
󴑫	D1-1796	t͡ʂhɚ̰²¹	炮（鞭～），鞭炮。
󴒀	D1-1797	tʰɚ⁵⁵	疙瘩。
󴒁	D1-1798	so̰²¹	瘩（疙～），死疙瘩。
󳻑	D1-1799	t͡ɕe²¹	酱（面～）。
󴑬	D1-1800	ɣɤ⁵⁵	竹（～X）（古语）。
󴑭	D1-1801	ʔɤ⁵⁵	大印，公章。
󴑮	D1-1802	ɡɯ³³	保密，严密。
󴑯	D1-1803	kɔ²¹	彝族的一个支系。
󴑰	D1-1804	d͡ʑu³³	枯干，（～瘪），（树～）（水源～）。
󴑱	D1-1805	li³⁵	拌、搅，绕，缠。
󴑲	D1-1806	ᵐbʰɚ²¹	剖，劈（瓜）。
󴑳	D1-1807	d͡ʑu²¹	（X～）胳肢窝。
󴑴	D1-1808	fo̹²¹	（X～）山草。
󴑵	D1-1809	tɯ̰⁵⁵/ᶮd͡ʑʰɤ³³	没（淹～），淹没。
󴑶	D1-1810	to̰²¹	公马。
󴑷	D1-1811	tʰe³³	同岁，同年纪。
󴑸	D1-1812	lo³³	岩鸟甲（树名）。
󴘐	D1-1813	ndo̹⁵⁵	岩鸟甲（树名）。
󴑹	D1-1814	no³³	冲菜。
󴘑	D1-1815	sɯ⁵⁵	冲菜。
󴑺	D1-1816	ʔɤ³³	无精打采。
󴘒	D1-1817	lɤ³³	无精打采。
󴑻	D1-1818	tʰɚ̰²¹	拍（～小孩）。
󴑼	D1-1819	tʰɯ̰²¹	伤口化脓的疼状。
󴑽	D1-1820	ti³³	起（～鸡皮疙瘩）。
󴑾	D1-1821	xɚ̰²¹	掉（露水带～状）。
󴑿	D1-1822	ɡɤ³³	着急。
󴒂	D1-1823	bo̰²¹	葵（～花），葵花。
󴒃	D1-1824	d͡ʑi²¹	花（葵～），葵花。
󴒄	D1-1825	pʰɑ̰³⁵	后天。
󴒅	D1-1826	d͡zḛ⁵⁵	菜，（～谱），（下放～）。
󴒆	D1-1827	利益，赚。
󴒇	D1-1828	t͡so̹³³	香菌。
󴒈	D1-1829	t͡ʂɯ⁵⁵	迈步。
󴒉	D1-1830	zɚ⁵⁵	森林。
󴒊	D1-1831	se³³	肉色，土色。
󴒋	D1-1832	t͡ʂi²¹	水枪。
󴒌	D1-1833	sɑ̰⁵⁵	隔，隔离。
󴖊	D1-1834	pɑ̰⁵⁵	（～X）故意，偏偏。
󴒍	D1-1835	ʑḭ⁵⁵。
󴒎	D1-1836	ɬɤ³³	温泉。
󴒏	D1-1837	lḛ⁵⁵	压饭，劝饭。
󴒐	D1-1838	tʰɤ²¹	换衣服，整装，除夕。
󴒑	D1-1839	tʰɔ³³	引诱，阉，（～绵羊）诱惑。
󴒒	D1-1840	xɚ̰²¹	小木盆。
󴒓	D1-1841	t͡ɕɔ³³	基（～层）（～地）。
󴒔	D1-1842	pɑ̰⁵⁵	（～X）艰（～难），艰难。
󴒕	D1-1843	kʰɑ̰²¹	（X～）难，（艰～，）艰难。
󴒖	D1-1844	pɚ̰²¹	英雄，能人。
󴒗	D1-1845	d͡zu³³	心慌，着急。
󴒘	D1-1846	t͡su²¹	涌，跳（水开、泉水从地下冒出来状）。
󴒙	D1-1847	十。
󴒚	D1-1848	t͡sʰɯ̰⁵⁵	铲，刮。
󴒛	D1-1849	t͡sʰi²¹	点头。
󴒜	D1-1850	t͡sʰɯ³³	蘸。
󴒝	D1-1851	t͡sʰo³³	烧石头（用于祭祀）。
󴒞	D1-1852	t͡sʰe³³	下（～饭吃）。
󴒟	D1-1853	dɤ²¹	输，败。
󴒠	D1-1854	ɣɔ³³	耐，坚持。
󴒡	D1-1855	ɣo̰⁵⁵	（X～）小肚，怀（～抱），小腹，肚子。
󴒢	D1-1856	tʰɯ̰⁵⁵	做豆腐，象声词（X）（放鞭炮的响声）。
󴒣	D1-1857	ɣo̰⁵⁵	错字，应为贿赂。
󴒤	D1-1858	d͡ʐʰe³³	赂（～贿），赂贿。
󴒥	D1-1859	t͡ʂhɤ⁵⁵	衣服合身。
󴒦	D1-1860	sɔ³³	肚子黄（鸟名）。
󴒧	D1-1861	so̹³³/lo̹³³	（～X）小铃铛。
󴒨	D1-1862	sɔ⁵⁵	耳鸣。
󴒩	D1-1863	no̰⁵⁵	（X～）珠子。
󴒪	D1-1864	nu²¹	又辣又痒。
󴒫	D1-1865	栽秧果。
󴒬	D1-1866	pḛ⁵⁵	（～X）灰（～尘），灰尘渣渣。
󴒭	D1-1867	lo̰³³	（X～）尘（灰～），灰尘渣渣。
󴒮	D1-1868	pḭ⁵⁵	尖溜溜。
󴒯	D1-1869	pḭ⁵⁵	（～X）矛，红缨枪，枪杆子。
󴒰	D1-1870	t͡se²¹	（X～）矛，红缨枪，枪杆子。
󴒱	D1-1871	ʂɯ⁵⁵	恶心，发呕之状。
󴒲	D1-1872	ʂe⁵⁵	打哈欠。
󴒳	D1-1873	ndɚ²¹	敲，打（～石头）。
󴒴	D1-1874	nḛ⁵⁵	污秽。
󴒵	D1-1875	to̹³⁵	（～X）火草。
󴒶	D1-1876	ko̰²¹	蠕动。
󴒷	D1-1877	lo̹̰²¹	（X～）白胫乌鸦。
󴒸	D1-1878	lo²¹	公绵羊。
󴒹	D1-1879	（X～）岳父。
󴒺	D1-1880	du²¹	人生，一生。
󴒻	D1-1881	lo³³	毕摩法帽。
󴒼	D1-1882	dɤ̰²¹	（X～）毕摩法帽，法幅。
󴒽	D1-1883	ⁿdʰo²¹	赶紧吃的形容词。
󴒾	D1-1884	砍（砍小树一刀砍一棵的砍法）。
󴒿	D1-1885	ⁿdʰo⁵⁵	软弱无力之状静。
󴓀	D1-1886	no̰³⁵	（～X）磨（～芋），磨芋。
󴓁	D1-1887	ɡo̰²¹	（X～）芋（磨～），磨芋。
󴓂	D1-1888	ʑɔ⁵⁵	（～X）另（～外），另外其它。
󴓃	D1-1889	pʰɑ̰³³	（X～）外（另～），另外。
󴓄	D1-1890	ni⁵⁵	热带，瘴气，江边。
󴓅	D1-1891	t͡sʰo̹⁵⁵/ʂɑ̰⁵⁵	剪（～刀）。
󴓆	D1-1892	t͡ɕʰo̰⁵⁵	窗子。
󴓇	D1-1893	d͡ʑi³³	生活环境及条件。
󴓈	D1-1894	t͡ɕʰe³³	（～X），吼（～叶），吼叶。
󴓉	D1-1895	d͡ʑe³³	（X～）叶（吼～），吼叶。
󴓊	D1-1896	d͡ʑɤ³³	那底下。
󴓋	D1-1897	ʔo̹̰²¹	又缩又矮状。
󴓌	D1-1898	ɡɤ³³	孤独，寂寞，奇怪，稀奇。
󴓍	D1-1899	xo³³	一溜地，一块地。
󴓎	D1-1900	ᵑɡʰɚ̰²¹	盘腿坐，一下坐下来。
󴓏	D1-1901	ɡɔ²¹	透（煮～）。
󴓐	D1-1902	ᶮd͡ʑu³³	惊骇而散。
󴓑	D1-1903	ȵɔ²¹	痒子。
󴓒	D1-1904	ȵḛ²¹	不知不觉。
󴓓	D1-1905	t͡ɕʰḭ²¹	不怕，没关系，不要紧。
󴓔	D1-1906	ɡḛ²¹	一阵，一趟。
󴓕	D1-1907	ⁿdʰɚ²¹	烂，（打～）。
󴓖	D1-1908	nḛ⁵⁵	宗族，做斋。
󴓗	D1-1909	ᵐbʰḭ²¹	酒井，（酿酒工具）。
󴓘	D1-1910	ᵐbʰɑ̰²¹	吵架，骂架，骂。
󴓙	D1-1911	ᵐbʰɤ²¹	赌气，生闷气，不理人。
󴓚	D1-1912	tɯ⁵⁵	纳鞋底。
󴓛	D1-1913	tʰi²¹	摸（看不见的用手摸）。
󴓜	D1-1914	dṵ²¹	笃木（彝族祖名）。
󴓝	D1-1915	t͡ɕʰɔ⁵⁵	（～X）清，（清～静）清静。
󴘎	D1-1916	d͡ʑɔ³³	清净。
󴓞	D1-1917	vɤ²¹	（～X）冰（X～），冰雹。
󴓟	D1-1918	lo̰²¹	（X～）雹（～X），冰雹。
󴓠	D1-1919	t͡sʰḛ⁵⁵	俏（形）漂亮得发光。
󴓡	D1-1920	ɣo³³	行（犁地的路数）。
󴓢	D1-1921	ʑɔ³³	高傲自大。
󴓣	D1-1922	ʂo̰³³	（X～）豌豆。
󴓤	D1-1923	t͡sʰi²¹	（X～）胡子，胡须。
󴓥	D1-1924	ko̰²¹	树杈。
󴓹	D1-1925	ko̰²¹	（～X）蠕（～动），蠕动。
󴓦	D1-1926	lɑ̰²¹	（X～）动（蠕～），蠕动。
󴓧	D1-1927	ŋɚ̰²¹	痴呆。
󴓨	D1-1928	du³³	跨，过（沟和山岗）。
󴓩	D1-1929	t͡sʰi²¹	细雨。
󴓪	D1-1930	t͡ʂɤ̰⁵⁵	巷（X～）（两巷或山间）巷道，山箐，山谷。
󴓫	D1-1931	mɑ²¹	（～XX）樟木。
󴓬	D1-1932	（X～X）樟木。
󴓭	D1-1933	sɔ³³	樟木。
󴓮	D1-1934	pḭ³⁵	地弓。
󴓯	D1-1935	ʂe⁵⁵	划（手被～破）。
󴓰	D1-1936	bu⁵⁵	（～X）葫（～芦），葫芦。
󴓱	D1-1937	lɯ³³	（～X）芦（葫～），葫芦。
󴓲	D1-1938	憨。
󴓳	D1-1939	tʰi³⁵	脱毛、逝世。
󴓴	D1-1940	t͡ɕe²¹	（～X）箱（～子），箱子。
󴓵	D1-1941	t͡ɕʰo̹³³	刷地站起来，立即，马上。
󴓶	D1-1942	ŋɑ̰²¹	（～X）地莲花。
󴓷	D1-1943	bṵ⁵⁵	（X～），地莲花。
󴓸	D1-1944	dɚ³³	（X～）瘦。
󴓺	D1-1945	tḛ⁵⁵/lu²¹	（～X）佃（～农），佃农。
󴓻	D1-1946	no̰²¹/d͡ʐʰe²¹	（X～）农（佃～），佃农。
󴓼	D1-1947		（～X）鹌（X～），鹌鹑。
󴓽	D1-1948		（X～），鹑（～X），鹑鹌。
󴓾	D1-1949	ne³³	陡（坡～）。
󴓿	D1-1950	tʰo²¹	擀毡子。
󴔀	D1-1951	sɑ²¹	伞。
󴔁	D1-1952	ɕḭ²¹	（～X）蒙蒙（X～），蒙蒙细雨。
󴔂	D1-1953	bu³³	（X～）细雨，蒙蒙细雨。
󴔃	D1-1954	tu²¹	寡（～鸡蛋）。
󴔄	D1-1955	bi²¹	漏气，走气。
󴔅	D1-1956	tʰɔ³³	大便梗塞。
󴔆	D1-1957	ȵɯ²¹	野兽。
󴗃	D1-1958	ʂɯ²¹	（～X）兽（X～），野兽。
󴔇	D1-1959	ɳɯ²¹	红芪皮树。
󴔈	D1-1960	tɯ̰⁵⁵	（X～）白栗树。
󴔉	D1-1961	tɯ⁵⁵	杨掛，肠树。
󴔊	D1-1962	xɯ²¹	喘气，叹气。
󴔋	D1-1963	no⁵⁵	割，阉（～羊），（～绵羊）。
󴔌	D1-1964	tʰɑ̰⁵⁵	锤（～子），（～X），锤子。
󴔍	D1-1965	bu²¹	子（X～）（锤～），锤子。
󴔎	D1-1966	ȵe²¹	一发庄稼。
󴔐	D1-1967	kɔ²¹	（～X）药（X～）罐，茶罐。
󴔑	D1-1968	t͡si³³	（X～）罐（～X）罐，茶罐。
󴔒	D1-1969	t͡ʂhe⁵⁵	夸张，吹牛，瞎吹。
󴔓	D1-1970	t͡ʂɑ̰²¹	算。
󴔔	D1-1971	no̹³³	亲戚。
󴔕	D1-1972	lɯ³³	讨，要，乞讨。
󴔖	D1-1973	vḭ⁵⁵	隐瞒，包住。
󴔗	D1-1974	t͡ʂhɔ²¹	串门。
󴔘	D1-1975	du²¹	大过樑。
󴔙	D1-1976	ho²¹	毛手，毛脚，慌乱。
󴔚	D1-1977	t͡ɕʰi³⁵	哭嫁调。
󴔛	D1-1978	xɯ̰⁵⁵	混（～日子）。
󴔜	D1-1979	tɔ⁵⁵	养（～父母）。
󴔝	D1-1980	mɔ³³	（～X）可亲（～X），可亲可爱。
󴔞	D1-1981	ɣu³³	（X～）可爱（X～），可亲可爱。
󴔟	D1-1982	ɖɔ³³	面（见面）。
󴔠	D1-1983	ŋɚ²¹	水灾，荒年，灾荒年。
󴔡	D1-1984	ɡɑ̰²¹	稀疏。
󴔢	D1-1985	t͡sɯ̰⁵⁵	伪造，取绰号，假的。
󴔣	D1-1986	ʂɑ̰²¹	（～X）包谷天花。
󴓦	D1-1987	lɑ̰²¹	（X～）动（蠕～），蠕动。
󴔤	D1-1988	ti⁵⁵	（～X）笛子。
󴔥	D1-1989	lu³³	（X～）笛子。
󴔦	D1-1990	nḛ²¹	好看。
󴔧	D1-1991	bo̰²¹	嘴发热起泡。
󴔨	D1-1992	xɯ̰⁵⁵	镀。
󴔩	D1-1993	t͡so̰²¹	（X～）很调皮，讨闲。
󴔪	D1-1994	tɯ̰²¹	松垮（一节节脱下来）。
󴔫	D1-1995	nɯ⁵⁵	发觉，觉查。
󴔬	D1-1996	xɚ²¹/lɤ̰⁵⁵	（X～）水瓢。
󴔭	D1-1997	sɯ̰⁵⁵	（～X）恶俗，龌龊。
󴔮	D1-1998	t͡sʰɯ̰³³	（X～）恶俗，龌龊。
󴔯	D1-1999	tʰo̰²¹	奖，赏，送礼。
󴔰	D1-2000	kʰɔ²¹	给（要东西拿来之意）。
󴔱	D1-2001	d͡ze³³	鹞（～鹰）。
󴔲	D1-2002	ᵐbʰɤ²¹	浮仲。
󴔳	D1-2003	ᶮd͡ʑʰɔ²¹	藤（一种比较粗硬的藤可作拐杖）。
󴔴	D1-2004	ȵɯ³³	（～X）辱没。
󴔵	D1-2005	ŋɚ³³	（X～）辱没。
󴔶	D1-2006	ko³³	（～X）牛铃铛。
󴔷	D1-2007	t͡si³³	（X～）牛铃铛。
󴔸	D1-2008	pṵ⁵⁵	挤在一起，挤成堆。
󴔹	D1-2009	t͡ɕo̰⁵⁵	中间，两地中间隔。
󴔺	D1-2010	t͡so̹³³	酸味不正。
󴔻	D1-2011	ʔo²¹	蝌蚪。
󴔼	D1-2012	lɯ̰⁵⁵	（X～）蚪（蝌～）蝌蚪。
󴔽	D1-2013	kɔ³³	烘，烤，焙。
󴔾	D1-2014	ɣo̰⁵⁵	（～X）生气。
󴔿	D1-2015	ʑḭ³³	（X～）生气。
󴕀	D1-2016	t͡ɕʰɚ²¹	剔（～豆筯）。
󴑏	D1-2017	t͡ɕʰi³³	（～X）可（～怜），可怜。
󴕁	D1-2018	ᶮd͡ʑʰɔ³³	可怜。
󴕂	D1-2019	ŋɚ²¹	荸荠。
󴕃	D1-2020	ɣɔ⁵⁵	锛。
󴕄	D1-2021	zɚ⁵⁵	（～X）古龙流星。
󴕅	D1-2022	xu⁵⁵	（X～）古龙流星。
󴕆	D1-2023	te²¹	到达，抵达。
󴕇	D1-2024	ho̰²¹	混杂，搀杂。
󴕈	D1-2025	ᵑɡʰ²¹	套，付（指配套的东西）。
󴕉	D1-2026	dɔ³³	适应，水土。
󴕊	D1-2027	bo̰²¹	疮（嘴发热起泡）。
󴕋	D1-2028	ɬe³³	脚掌。
󴕌	D1-2029	tʰo²¹	脚下。
󴕍	D1-2030	ho³³	（～X）法幅，法帽。
󴒼	D1-2031	lo³³	（X～）毕摩法帽，法幅。
󴕎	D1-2032	no̰⁵⁵	汗毛。
󴕏	D1-2033	ɡɯ̰⁵⁵	咬心，咬牙切齿。
󴕐	D1-2034	ɡɔ⁵⁵	炕粑粑。
󴕑	D1-2035	ku³³	租。
󴕒	D1-2036	d͡zɑ̰²¹	小走状。
󴕓	D1-2037	t͡si³³	土罐子。
󴕔	D1-2038	no²¹	（～X）痧子。
󴕕	D1-2039	tʰe³³	（X～）痧子。
󴕖	D1-2040	t͡ɕʰu²¹	火把节。
󴕗	D1-2041	mu²¹	（X～）火把节。
󴕘	D1-2042	t͡ɕʰi³³	厕所。
󴕙	D1-2043	me³³/t͡sʰe³³	痨病。
󴕚	D1-2044	pṵ²¹	臂，手臂。
󴕛	D1-2045	ᶯd͡ʐʰu³³	木勾勾。
󴕜	D1-2046	t͡ʂɯ⁵⁵	硝。
󴕝	D1-2047	zɚ³³	狠。
󴕞	D1-2048	zo̹²¹	念经。
󴕠	D1-2049	nɑ̰²¹	粑粑。
󴕟	D1-2050	ʂe³³	装病，装什么，愉懒。
󴕡	D1-2051	ᶮd͡ʑʰɔ³³	冷，疾病。
󴕢	D1-2052	ᶮd͡ʑʰi²¹	反胃，小儿奶吃多吐、溢出来。
󴕣	D1-2053	d͡ʑe²¹	有头绪。
󴕤	D1-2054	mi⁵⁵	（～X）梅葛。
󴕥	D1-2055	ɡɔ²¹	梅葛。
󴕦	D1-2056	se⁵⁵	仰，仰起。
󴕧	D1-2057	ɬu²¹	水豆腐。
󴕨	D1-2058	d͡zɯ³³	碰。
󴕪	D1-2059	t͡ɕʰi³³	（～X）撮箕，粪箕。
󴕫	D1-2060	t͡ʂho̹³³	（X～）撮箕，粪箕。
󴕬	D1-2061	ɬɯ³³	（～X）柏杨树。
󴕭	D1-2062	tʰe³³	（X～）柏杨树。
󴕮	D1-2063	tʰe³³	火塘石。
󴕯	D1-2064	ᶮd͡ʑɯ̰⁵⁵	磨牙，咬牙。
󴕩	D1-2065。
󴕰	D1-2066	fe⁵⁵	撒，（～松毛）。
󴕱	D1-2067	te⁵⁵	污染。
󴕲	D1-2068	so̹³³	（～X）凉爽。
󴕳	D1-2069	xɤ³³	（X～）凉爽。
󴕴	D1-2070	ɡɤ²¹	喘。
󴕵	D1-2071	pʰu⁵⁵	秧草。
󴕶	D1-2072	t͡ɕʰɚ²¹	昏晕，昏倒。
󴕷	D1-2073	bɔ³³	暗（黑～）。
󴕸	D1-2074	d͡zɑ̰²¹	（～X）小跳小走。
󴕹	D1-2075		（X～）小跳小走。
󴕺	D1-2076	t͡so̹³³	震（～耳朵）。
󴕻	D1-2077	ᵑɡʰɯ³³	起包块，鼓起来。
󴕼	D1-2078	ʑɯ̰²¹	梭坡。
󴕽	D1-2079	ɳɯ̰⁵⁵	所有，全部，光光。
󴕾	D1-2080	kʰo³³	痣。
󴖀	D1-2081	ʂɯ³³	升子。
󴖁	D1-2082	d͡zo²¹	嫉妒，仇恨。
󴖂	D1-2083	t͡sɚ²¹	狗哭。
󴕿	D1-2084	kʰo̰²¹	租赁。
󴖃	D1-2085	ɣo̰⁵⁵	贿赂。
󴖄	D1-2086	d͡ʐʰe³³	贿赂。
󴖅	D1-2087	d͡ʐʰo̰⁵⁵	香肠。
󴖆	D1-2088	nɑ̰²¹	节子，树节子。
󴖇	D1-2089	pɑ̰²¹	伴侣，伙伴。
󴖈	D1-2090	tɤ̰²¹	同岁，同样大，一样多。
󴖉	D1-2091	t͡ʂḭ²¹	形容眼大似鼓出来。
󴖊	D1-2092	pɑ̰⁵⁵	（～X）故意，偏偏。
󴖋	D1-2093	ʑḭ⁵⁵	（X～）故意，偏偏。
󴖌	D1-2094	ⁿdʰi⁵⁵	无毛鸡。
󴖍	D1-2095	ⁿdʰo̹̰²¹	挖路，平地基。
󴖎	D1-2096	lo̰²¹	几乎。
󴖏	D1-2097	ɳɑ̰³³	（～X）灾祸。
󴖐	D1-2098	hi³³	（X～）灾祸。
󴖑	D1-2099	se⁵⁵	高傲。
󴖒	D1-2100	xu⁵⁵	收缩，收紧。
󴖓	D1-2101	ᵑɡʰɔ²¹	（～X）大汤碗器皿。
󴖔	D1-2102	lɔ³³	（X～）大汤碗器皿。
󴖕	D1-2103	xɔ⁵⁵	理沟，放水。
󴖖	D1-2104	ᵑɡʰo̹̰²¹	儒弱。
󴖗	D1-2105	ŋɤ²¹	点头，打瞌睡。
󴖘	D1-2106	kḛ²¹	该（悔恨之意）。
󴖙	D1-2107	kɤ̰²¹	坝坎不平。
󴖚	D1-2108	fe³³	（X）石灰。
󴖛	D1-2109	to²¹	收购。
󴖜	D1-2110	ⁿdʰɯ³³	嫩（指小猪肉和木材）。
󴖝	D1-2111	ŋɔ²¹	络绎不绝状。
󴖞	D1-2112	ɣɤ̰²¹	严实，无缝。
󴖟	D1-2113	ʔɤ²¹	高祖。
󴖠	D1-2114	ᶮd͡ʑʰɑ̰²¹	木作梯。
󴖡	D1-2115	dɚ̰²¹	狗吃水舔。
󴖢	D1-2116	ᶯd͡ʐʰɚ̰³³	镲。
󴖣	D1-2117	ʂe⁵⁵	（～X）糖。
󴘍	D1-2118	do³³	糖。
󴖤	D1-2119	t͡sʰi³³	鸡肚子里的小蛋。
󴖥	D1-2120	t͡ʂɔ²¹	扶起来。
󴖦	D1-2121	ʂɯ⁵⁵	裂痕。
󴖧	D1-2122	ⁿdʰi²¹	捆，扎。
󴖨	D1-2123	bo³³	侧面。
󴖩	D1-2124	dɤ²¹/³³	好歹，命不好。
󴖪	D1-2125	pʰɚ̰³³	旧（用旧已损的木勺和木盒）。
󴖫	D1-2126	ve²¹	打楸。
󴖬	D1-2127	t͡ɕḭ⁵⁵	马蹬。
󴖭	D1-2128	ʔɤ³³	无精打采。
󴖮	D1-2129	fo̹⁵⁵	回族。
󴖯	D1-2130	fi²¹	（X～）回族。
󴖰	D1-2131	pʰḛ²¹	掛子。
󴖱	D1-2132	ɣo̰⁵⁵	（～X）生气。
󴖲	D1-2133	ʑḭ³³	（X～）生气。
󴖳	D1-2134	lɤ⁵⁵	（X～）锥子。
󴖴	D1-2135	d͡zɚ̰²¹	惊，骇，惊吓。
󴖵	D1-2136	sɯ⁵⁵	背脊，胸脯疼。
󴖶	D1-2137	pɚ̰²¹	棍，棒断裂而撬起。
󴖷	D1-2138	ʂɑ̰²¹	（X～）燕麦。
󴖸	D1-2139	xɚ̰²¹	（～X）水瓢。
󴖹	D1-2140	lɚ̰⁵⁵	（X～）水瓢。
󴖻	D1-2141	tḭ⁵⁵	兄弟（用于姐弟和妹哥等）。
󴖼	D1-2142	tḭ²¹	啰嗦，重，话重来说重。
󴖽	D1-2143	xɤ³³	毡子，披毡。
󴖾	D1-2144	ʑi²¹	（X～）好笑。
󴖺	D1-2145	tɚ²¹	清澈。
󴖿	D1-2146	d͡ʐʰe²¹	火墩。
󴗀	D1-2147	d͡zḛ²¹	提防，当心，小心。
󴗁	D1-2148	t͡ɕɚ²¹	摧，磨折，虐待，使人不得闲。
󴗂	D1-2149	ȵe²¹	（～X）野（～兽）野兽。
󴗃	D1-2150	ʂɯ²¹	（～X）兽（X～），野兽。
󴗃	D1-2151	ʂɯ̰²¹	狮子。
󴗄	D1-2152	t͡sḭ²¹	（̠X～）狮子。
󴗅	D1-2153	ʂɑ̰²¹	细石沙。
󴗆	D1-2154	bɑ̰²¹	（～X）千层肚。
󴗇	D1-2155	bɤ²¹	（X～）千层肚。
󴗈	D1-2156	bɑ̰²¹	柴块。
󴗉	D1-2157	ɡɯ³³	公山羊。
󴘏	D1-2158	kɔ³³	生命，脉搏。
󴗊	D1-2159	t͡ɕo̹⁵⁵	翻犁板田。
󴗋	D1-2160	kʰɯ³³	（～X）韭菜。
󴗌	D1-2161	ɳɚ̰²¹	蟑螂。
󴗍	D1-2162	t͡ɕʰɯ⁵⁵	谷（饭谷）。
󴗎	D1-2163	tʰo̰⁵⁵	宰（～猪），（～鸡），（～羊）。
󴗏	D1-2164	tʰo³³	脚杆。
󴗐	D1-2165	t͡ʂhɯ³³	（X～）画眉鸟。
󴗑	D1-2166	t͡ʂhɯ̰²¹	箐鸡，山鸡。
󴗒	D1-2167	t͡ʂɯ²¹	（～X）面份。
󴗓	D1-2168	mɔ³³	（X～）面份。
󴗔	D1-2169	ⁿd͡zʰɚ³³	萝卜。
󴗕	D1-2170	dɑ̰³³	四季豆。
󴗖	D1-2171	di⁵⁵	鸣（鸟及小孩说话会鸣，会说之意）。
󴗗	D1-2172	dɚ⁵⁵	滑头，狡猾。
󴗘	D1-2173	xɚ²¹	骨头。
󴗙	D1-2174	ʑɯ̰⁵⁵	尖（堆～）。
󴗚	D1-2175	ȵe²¹	家谱。
󴗛	D1-2176	t͡ʂɯ³³	马桑树。
󴗜	D1-2177	dɯ³³	绽，支（一～线）。
󴗝	D1-2178	ᶯd͡ʐʰɯ²¹	裙子。
󴗞	D1-2179	kɔ²¹	（～X）脊背。
󴗟	D1-2180	tɔ²¹	（X～）脊背。
󴗠	D1-2181	t͡ʂhɯ³³	（X～）黄栗树。
󴗡	D1-2182	t͡ʂe³³	～鸡翘。
󴗢	D1-2183	lɔ⁵⁵	掠夺。
󴗣	D1-2184	ko̹⁵⁵	刺，缝（～绣）。
󴗤	D1-2185	d͡ʑo̹⁵⁵	富裕。
󴗥	D1-2186	ȵḭ³³	甑子。
󴗦	D1-2187	ɡo̰²¹	（～X）秋千。
󴗧	D1-2188	t͡ʂhe²¹	（X～）秋千。
󴗨	D1-2189	ȵɑ̰²¹	踩。
󴗩	D1-2190	ʑo̹̰²¹	长衫和尾巴拖地之状。
󴗪	D1-2191	dɯ³³	签。
󴗫	D1-2192	ⁿdʰo̰²¹	镶。
󴗬	D1-2193	tʰo̹³³	镇着（被鬼～着）。
󴗭	D1-2194	ᵐbʰɤ²¹	块（一～豆腐）。
󴗮	D1-2195	ȵɔ²¹	芦笙。
󴗯	D1-2196	t͡ʂɑ̰⁵⁵	湿地。
󴗰	D1-2197	t͡ʂɑ̰²¹	～秋千。
󴗱	D1-2198	no⁵⁵	涮，漂洗。
󴗲	D1-2199	ho²¹	寒带，高山上。
󴗳	D1-2200	ŋɤ̰⁵⁵	粘，锅巴。
󴗴	D1-2201	fo³³	惊，幻觉。
󴗶	D1-2202	zɯ⁵⁵	忍耐。
󴗷	D1-2203	no²¹	飞鼠。
󴗸	D1-2204	d͡ʑo̹³³	（X～）北风菌。
󴗹	D1-2205	d͡ʑḭ²¹	铭记，恨事永记心间。
󴗺	D1-2206	mḛ²¹	清口水。
󴗻	D1-2207	ᶮd͡ʑʰɯ³³	讲，说，理睬。
󴗽	D1-2208	bɚ²¹	（～X）肮脏之意。
󴗾	D1-2209	mo³³	甘蔗。
󴗿	D1-2210	t͡ʂhɯ³³	（X～）甘蔗。
󴘀	D1-2211	ʑḭ⁵⁵	公公，姑父。
󴘁	D1-2212	mɚ⁵⁵	（～X）飘飘然。
󴘂	D1-2213	lu²¹	（X～）飘飘然。
󴘃	D1-2214	ⁿdʰɯ³³	酒药。
󴘄	D1-2215	ʑo̹̰³³	痢疾。
󴘅	D1-2216	bo³³	比。
󴘆	D1-2217	vɚ²¹	耷拉（～大耳朵）。
󴘋	D1-2218	pɔ³³	包，卷起来。
󴘇	D1-2219	t͡ʂɑ²¹	搀扶、牵引。
󴘈	D1-2220	fɚ²¹	挨，磨。
󴘉	D1-2221	ʂɔ³³	病重，病危。
󴘊	D1-2222	ᶮd͡ʑʰɤ³³	冲（被水～走）。
