glyph_unified	src_ref	pronunciation	meaning
단	U0-26810		炼。
뻥	U0-26811		融化，溶化。
듎	U0-26901		苦（味道）。
랼	U0-26902		抠。
닩	U0-26903		紧。忙。（着）急。
땚	U0-26904		〖法术〗。
붟	U0-26905		惧。
뛒	U0-26906		汗。
덆	U0-26907		传染。
닪	U0-26908		遗传。
됊	U0-26909		样（花样，模样）。
믟	U0-27001		规（则）。
멈	U0-27002		（眼）镜。
닫	U0-27003		茶。
눲	U0-27004		星。
믵	U0-27005		蓑（衣）。
듏	U0-27006		馋。
달	U0-27007		忍（饿）。
띰	U0-27008		（蜂）房。
디	U0-27009		（烟）熏。
떮	U0-27010		底下。
뀫	U0-27011		咳。
냈	U0-27101		（睡）觉。
똞	U0-27102		跪。
딢	U0-27103		九（数词）。
몏	U0-27104		〖雷〗。
뗦	U0-27105		（火）烟。
딣	U0-27106		（对上级）请求。（对神灵）祈求。
뀬	U0-27107		供奉。
닭	U0-27108		〖酸角〗。
뿂	U0-27109		〖石膏〗。
뽼	U0-27110		〖黄瓜〗。
뗧	U0-27201		睫毛。
뭹	U0-27202		〖鳝鱼〗。
묊	U0-27203		（蔬）菜。
뱑	U0-27204		（压）下。
멉	U0-27205		注（视）。醒（使动）。
됋	U0-27206		〖马嚼环〗。
뺆	U0-27207		生（火）。
돕	U0-27208		〖凑在一起〗。
뢠	U0-27209		〖元旦〗。
둆	U0-27210		〖因为〗。
닮	U0-27211		制度，规矩，法律，原则。
릒	U0-27212		〖吹捧，奉承〗。
둇	U0-27213		提（花），〖刺绣的一种方法〗。〖地名用词〗。
똂	U0-27301		抓，拿。〖螃蟹〗。
뇤	U0-27302		耙（名词）。
둈	U0-27303		稀疏。〖词缀〗。
랽	U0-27304		晾，摊。
뿮	U0-27305		〖排行第三个兄妹的称呼〗。
눳	U0-27306		把（量词）。
벟	U0-27307		〖虚荣，好打扮〗。〖假装斯文〗。
뚤	U0-27308		〖一筹莫展〗。
됳	U0-27309		犟。
뜇	U0-27401		枷锁。
놏	U0-27402		掺和。
뇥	U0-27403		结合。
뾭	U0-27404		共同。〖地名用词〗。
륪	U0-27405		跟。
뇦	U0-27406		吓唬。吓跳。
뀓	U0-27407		（牛马）惊。
롇	U0-27408		〖睡觉〗。
랾	U0-27409		沟。
랿	U0-27410		（从上而下）铲。刮（东西）。
뻎	U0-27411		〖象声词〗〖叽叽喳喳〗。
눑	U0-27412		快。
뭁	U0-27501		〖布壳〗。粘（粘布壳）。
밺	U0-27502		〖 蓟（ji〗）草（马齿苋（xiàn））。
뮀	U0-27503		边，面。
룝	U0-27504		铃。
먇	U0-27505		锣。
뀔	U0-27506		禁闭。
봔	U0-27507		〖形容个子矮小〗。
롶	U0-27508		里边（方位词）。
뇧	U0-27509		〖排行第二〗。次。
뚾	U0-27510		中间，当中。〖媒人〗。
뢸	U0-27601		间隔，距离。
뷎	U0-27602		数落。
븪	U0-27603		（禾）苗。
맑	U0-27604		李（子）。
븝	U0-27605		〖汆烫〗。
럷	U0-27606		通知，告诉。
밥	U0-27607		传送。
븫	U0-27608		穿，过。
뷡	U0-27609		（汆（cuān）烫）。
뿋	U0-27610		转移（物品）。
뇨	U0-27611		筛（子）。〖篦子〗。〖织机篦〗。
뱥	U0-27701		泻。
됴	U0-27702		编（篱笆）。
돖	U0-27703		俯冲。
삇	U0-27704		蜷缩。
뢡	U0-27705		妻子，媳妇。嫁。
덇	U0-27706		〖生气，发怒〗。
븊	U0-27707		伤心。
뮁	U0-27708		〖盖房用的（篾笆〗）。
륫	U0-27801		〖脾气〗。
뷴	U0-27802		〖机器〗。
넩	U0-27803		〖大后天〗。
넨	U0-27804		狗。戌（地支的第十一位）。
릓	U0-27805		欺辱，欺负。
뱦	U0-27806		前（眼前，面前）。
놐	U0-27807		肥料，粪。
릅	U0-27808		〖能吃〗。
띱	U0-27809		（味）鲜美。香味，好吃。
돗	U0-27810		脚。
륬	U0-27901		（鸟）巢，窝。
덈	U0-27902		栖息。穴居。群。4。窝。
뾢	U0-27903		己（天干的第六位）。
든	U0-27904		迁，启。取。
릆	U0-27905		（（小声）抽泣）。
돘	U0-27906		〖蟋蟀〗。
륀	U0-27907		〖形容词缀〗。
뒀	U0-27908		〖果断〗。
렧	U0-27909		〖老虎〗。
뤊	U0-27910		掰。
뺇	U0-28001		扇（子）。扇（风）。
뮺	U0-28002		〖沸水蒸汽〗。
덵	U0-28003		堵塞。
닰	U0-28004		（气）阻。
닯	U0-28005		肺。
됌	U0-28006		枪（手枪）。
삈	U0-28007		打活结。〖活结〗。
뼜	U0-28008		 辔（pèi）。
닱	U0-28009		粉青色。花白色。
뮚	U0-28010		捂（嘴）。掩（耳）。
등	U0-28101		偷盗。
딍	U0-28102		伤（说话伤人）。亏。
븺	U0-28103		粗（大）。
랏	U0-28104		角。边。
뢔	U0-28105		角（货币量词）。
붆	U0-28106		咽喉。
럸	U0-28107		〖骄傲〗。
뺪	U0-28108		〖人名用词，慕阿切，人名，六祖第二位，即乍支系始祖〗。
뾞	U0-28201		〖月琴〗。
뚃	U0-28202		中（暑）。（说话）讽刺。
럹	U0-28203		弩。箭。
밻	U0-28204		梗，硌（ge）。
밼	U0-28205		作对。
멊	U0-28206		撞（鬼）。
먉	U0-28207		伤害。〖形容词缀（懒洋洋〗）。
넪	U0-28208		射。
뤋	U0-28209		坛。
놑	U0-28210		弓。
벶	U0-28211		〖喷水枪〗。
먈	U0-28301		茄（子）。
뱧	U0-28302		添，掺。
닲	U0-28303		六。六祖。
뵘	U0-28304		形态，状态。状况。
밋	U0-28305		〖典章〗。经典。〖法则，法规〗。〖典故〗。
뵙	U0-28306		胎子（斗笠胎子）。
묥	U0-28307		（打一）顿。
뵆	U0-28308		回，次。
븞	U0-28309		（马）匹（量词）。
떯	U0-28401		〖曲涅，彝族家支名〗。
높	U0-28402		（人命）债。
볙	U0-28403		〖突然（死〗）。松鼠。
몐	U0-28404		辣疼，辣痛。
뗨	U0-28405		封。
릇	U0-28406		遮挡。挡。
됎	U0-28407		偿还，赔偿。
뷏	U0-28408		回应。
됍	U0-28409		（裤）腰。
똒	U0-28410		片，丘。
뻏	U0-28411		声音。
딤	U0-28501		〖毛发（蓬松〗）。
륁	U0-28502		〖口弦〗。
넬	U0-28503		〖转嘎〗。
럁	U0-28504		殡。
넫	U0-28505		搂。
럀	U0-28506		〖立即，即刻〗。
럂	U0-28507		〖白生生〗。
베	U0-28508		烧烤。
뗩	U0-28509		烦躁。
뼾	U0-28510		〖情歌〗。〖唱情歌〗。
뾣	U0-28601		圃。篱笆;栏。
볚	U0-28602		揩，擦。
덶	U0-28603		扫。
뼖	U0-28604		集市，街，场。场（量词）。
덷	U0-28605		〖形容词缀〗。
눒	U0-28606		敏捷。
릜	U0-28607		〖坟墓〗。
롪	U0-28608		〖罢了，算了〗。
릱	U0-28609		草墩。圈（量词），读，ʨ‘ye。
밝	U0-28701		呼（吸）。
밆	U0-28702		创（建）。
뗪	U0-28703		耍赖。〖无中生有〗。
련	U0-28704		张着腿用力（蹬地）。
델	U0-28705		焙。
뛺	U0-28706		烙。
놓	U0-28707		手下。〖管辖，辖区〗。
됏	U0-28708		闪（电）。
봦	U0-28709		铜。
롫	U0-28710		机（器）。
냉	U0-28801		瞎。
뎌	U0-28802		悲（伤）。〖疲倦〗。
로	U0-28803		褴褛（lanlv）。〖木渣〗。翠绿色。
롈	U0-28804		〖无精打采，有气无力〗。
놔	U0-28805		日。太阳。〖福禄，福禄神〗。〖东方〗。
뫓	U0-28806		〖阴茎〗。
뚥	U0-28807		鳝（鱼）。
룞	U0-28901		融化。
멋	U0-28902		虾（子）。
놕	U0-28903		投降。
뢏	U0-28904		〖地球〗。
뽱	U0-28905		〖规矩，礼仪，道理，章程，制度，原则〗。
놖	U0-28906		炉，堆（量词）。
닳	U0-28907		缺。
뎑	U0-28908		场，坝子，街道，场坝。场（量词）。
릿	U0-28909		起始。兴起。
멌	U0-28910		腋。
벆	U0-29001		（平面）凸起。
뤌	U0-29002		烦（闷）。
볹	U0-29003		封闭严实（多指房间）。
랐	U0-29004		林（木）。〖海拔高的地方〗。〖古代部落首领人名用词〗。〖古代部落名用词〗。〖彝语地名用词〗。6〖茂盛〗。
븟	U0-29005		欢喜，高兴。
뻀	U0-29006		〖故事〗。
멍	U0-29007		〖鸡嗉子果（一种野果，可食用〗）。
떰	U0-29101		吃亏。
록	U0-29102		〖瘦〗。
륮	U0-29103		破烂。
끋	U0-29104		寒，冷。2。失望。
믶	U0-29105		〖肮脏〗。
륭	U0-29106		饭。
밇	U0-29107		洁净。清洁。
뀮	U0-29108		计较。
럺	U0-29109		〖空亡（旧时指祀神落空〗。穷光蛋。）。
끌	U0-29110		管，筒。
띾	U0-29201		怕。
끍	U0-29202		（递给东西的）发音词。
덉	U0-29203		称，衡量。量。
뜈	U0-29204		斟酌。
뒲	U0-29205		康复。
뢢	U0-29206		倾（倾家）。〖睡觉〗。
맀	U0-29207		〖操作〗。
뵈	U0-29208		听到。
륂	U0-29209		筋，脉。〖水沟〗。
벐	U0-29210		缘故，原因。
땛	U0-29301		愿意。
둖	U0-29302		枯萎。
릈	U0-29303		〖藤子〗。
됵	U0-29304		路。道理。
끷	U0-29305		（手）镯。
담	U0-29306		怀孕。
렖	U0-29307		床。
빅	U0-29308		乌（鸦）。
뱒	U0-29309		骂。
볛	U0-29401		〖祛除，使干净〗。
붌	U0-29402		〖争吵〗。
땜	U0-29403		〖果吉，彝族家支〗。
뜶	U0-29404		跨上。〖过分〗。〖地名用词〗。
룟	U0-29405		（（门）楣）〖就是正门上方门框上部的横梁，一般都是粗重实木制就〗。〖过分〗。
뻻	U0-29406		触动。
럃	U0-29407		皮。
끎	U0-29408		玩。耍。
뭺	U0-29409		贫瘠。
늁	U0-29501		戏。
띞	U0-29502		浪费。
럄	U0-29503		疤痕。
놗	U0-29504		凸。突出。
땝	U0-29505		起泡。
믠	U0-29506		竖（直）。
븋	U0-29507		无能，丑陋。
끏	U0-29508		摇动。
넭	U0-29509		避免。
뫒	U0-29510		〖象声词〗〖跑步脚踏声音〗。
덹	U0-29601		辛苦，劳累。
뇩	U0-29602		麻烦。
렰	U0-29603		折磨。
뇪	U0-29604		糟蹋。
둓	U0-29605		折磨。
됶	U0-29606		〖索梯〗。〖船桨〗。
둔	U0-29607		涂抹。2〖乌马〗。3〖孔雀〗。
빉	U0-29608		虐待，折磨，整治。
뺵	U0-29609		〖污染〗。〖青光眼〗。
뎍	U0-29610		板（面孔）。
넮	U0-29611		搅，拌。
눓	U0-29612		酸痛。疾病（泛指）。
듚	U0-29613		软弱。
뱷	U0-29701		灾。
답	U0-29702		走动。散步。
뺈	U0-29703		想念，惦念。
뢐	U0-29704		爱。相爱。
븁	U0-29705		敬爱。
닶	U0-29706		（向上）冒。
낅	U0-29707		箍。
끣	U0-29708		土茯苓。
뇫	U0-29709		嗜好。
뜔	U0-29710		荡（刀子）。
동	U0-29711		经过，通过。
땞	U0-29801		导（导线（导纱子））。
링	U0-29802		（（传说中的）水怪）。
몑	U0-29803		交合。会，合。
뵇	U0-29804		〖梭子〗。
뚄	U0-29805		分离。
묋	U0-29806		摩（擦）。磨（牙齿）。
뵚	U0-29807		〖解说〗。
뺙	U0-29808		嚼。
떱	U0-29809		〖磨刀霍霍〗。
뷐	U0-29810		（箍，栓，捏，拉，捶）紧。
뚦	U0-29811		玩。〖玩耍〗。
덋	U0-29901		穿串。
덊	U0-29902		岔开。
뼿	U0-29903		〖混杂〗。
뺶	U0-29904		〖墨水〗。
빜	U0-29905		〖半夏〗。
뚿	U0-29906		〖礼仪〗。
덌	U0-29907		〖柿子〗。
뺷	U0-29908		温驯。
뗫	U0-29909		软（绵绵）。
랑	U0-29910		喧闹。
눣	U0-29911		嗫（嚅）〖nieru〗。
눴	U0-30001		二（量词）。
뫔	U0-30002		视（视察，观察，查看，参观，浏览）。
롞	U0-30003		钳（子）。搛（jian）夹。
돚	U0-30004		镊子。
뇬	U0-30005		甄子。
넯	U0-30006		和。〖也许，可能〗。
똃	U0-30007		也。
됐	U0-30008		关系（（没）有关系）。
뱓	U0-30009		姑姑，姑妈。婆（媳）。
냊	U0-30010		坐。
놘	U0-30101		（祖）宗。祖灵，（祖宗的）神位。
렗	U0-30102		泥（土）。土（五行数）。
둉	U0-30103		幼，小。〖兄弟，姐妹，家族〗。〖婶婶，后娘〗。幺。
뼣	U0-30104		霜，〖冰〗。
냋	U0-30105		〖虫〗。
렩	U0-30106		（（搭在马鞍上的）褥子）。
땟	U0-30107		您（敬称）。
덺	U0-30108		（（对姨母，婶娘，伯母等的间接）称呼）。
늂	U0-30109		天。日期。
멎	U0-30201		（里面）有。
삉	U0-30202		藤子。
넰	U0-30203		颤（动）。
놙	U0-30204		睡（醒）。
뗬	U0-30205		椽（chuan）〖子〗。
넱	U0-30206		牛。丑。
뜷	U0-30207		卡（大拇指和食指张开的长度）。
뒳	U0-30208		笙。
몼	U0-30209		觉（量词）。
뻂	U0-30210		哭。
닷	U0-30301		青。〖地支〗。〖人名用词〗。〖地名用词〗。
끸	U0-30302		蜘蛛。
롉	U0-30303		〖纪念，留念〗。
덍	U0-30304		麸（fu）皮。
덻	U0-30305		（故）事。
똟	U0-30306		（两）端。
럅	U0-30307		勾引。
뚅	U0-30308		〖撒娇，娇气〗。
닸	U0-30309		踩。
붅	U0-30310		（唠）叨。
뤍	U0-30401		凹。
맒	U0-30402		〖形容嚼食动词〗。
롬	U0-30403		洼（陷）。
렱	U0-30404		〖黏胶（捕鸟用的〗。
뤎	U0-30405		天上（古语）。
둊	U0-30406		糯（谷，米）。
뤏	U0-30407		粘，贴。
뇭	U0-30408		〖真理〗。
륃	U0-30409		〖北斗星〗。
륄	U0-30410		（疡（yang）子，疮，溃烂）。
뇮	U0-30411		腾，挪。
놚	U0-30412		闲。
뇯	U0-30413		虎。
뢣	U0-30501		野（禽，兽）。野生植物。
놛	U0-30502		（祭祀用的）猪。
릔	U0-30503		蒸（饭）。
렪	U0-30504		短。
뀯	U0-30505		（斜）靠。
뽔	U0-30506		〖构皮树〗。
늃	U0-30507		七（数词）。专用名词。人名用词。
띲	U0-30508		拌。
랒	U0-30509		〖先生。师傅。〗。
똠	U0-30510		吝啬。
놜	U0-30601		制作。
릲	U0-30602		死。死亡。灭亡。认输。
뛻	U0-30603		渐渐。
뵉	U0-30604		我们。
맓	U0-30605		吧（语气助词）。
똄	U0-30606		野生（作物）。
륅	U0-30607		还，又，再。
넲	U0-30608		捋。
됑	U0-30609		（迎）接（客人）。
럆	U0-30610		虱子。
륯	U0-30611		〖象声词〗。
뭌	U0-30701		血。
뒴	U0-30702		毡子。
둕	U0-30703		〖炒面〗〖名词〗。
됷	U0-30704		生气。
됸	U0-30705		放（无响声的屁）。
륆	U0-30706		承诺，许诺。
놝	U0-30707		佩服。
롭	U0-30708		〖凉爽〗。〖蓑衣〗。
뭠	U0-30709		彩虹。
삕	U0-30710		祭献。
놞	U0-30711		〖胡椒〗。
놟	U0-30801		谁人。
냌	U0-30802		（菜）刀。
띳	U0-30803		〖生血菜（用猪，鸡血等的生血加盐，香料拌合生吃〗）。
먊	U0-30804		〖臭虫〗。
늄	U0-30805		〖认错〗。
볩	U0-30806		炫示。
늅	U0-30807		〖吆猪声〗。
당	U0-30808		（从上下滑）声。
땠	U0-30809		孝帕。
똡	U0-30810		香（祭祀用品）。
뫱	U0-30811		又。
뭕	U0-30812		花（色）。
떲	U0-30901		〖荣华〗。
렴	U0-30902		〖朋友〗。
먋	U0-30903		〖（埋怨〗。〖诉苦〗）。
뙆	U0-30904		〖玉米〗。
묌	U0-30905		〖巴豆〗。
룠	U0-30906		〖傣族（摆夷〗）。
믉	U0-30907		因（为）。
뒁	U0-30908		砸。
럇	U0-30909		（整）齐。〖满满尖尖〗。
뚆	U0-30910		〖德行〗。
믊	U0-30911		〖形容词缀〗〖青幽幽〗。
럈	U0-30912		〖五行〗。
량	U0-30913		光（华）。
뫲	U0-31001		〖全部〗。
뚇	U0-31002		我（引述）。
늆	U0-31003		楼。
멏	U0-31004		睡。
뫩	U0-31005		水。汤。河流。
뢤	U0-31006		〖镰刀〗。
릣	U0-31007		遗传。
끹	U0-31008		纽扣。
뫳	U0-31009		流传。〖讥笑〗。
븠	U0-31010		〖虽然〗。
묭	U0-31011		油。
뫴	U0-31101		〖越，愈〗。
륰	U0-31102		（远）祖。
띴	U0-31103		（遮）荫。
렘	U0-31104		影子。哎，卦名：指“乾”卦。〖哎哺，古代部落名，世代名〗。
딄	U0-31105		合缝。合拢。
뺫	U0-31106		〖打仗〗。
딎	U0-31107		〖纸〗。〖书刊，报纸〗。
떳	U0-31108		巧，灵活。
뚈	U0-31109		熟练。
뵛	U0-31110		烟草，香烟。
덼	U0-31201		家，户。
끐	U0-31202		锯。割。
뚧	U0-31203		呲牙。
롮	U0-31204		针。
렙	U0-31205		隐痛。
닺	U0-31206		谢谢。
뗭	U0-31207		骨（头）。
뺬	U0-31208		茎，杆。
뺉	U0-31209		把，柄。
눹	U0-31210		核。
멐	U0-31211		〖下弦（月〗）。
붿	U0-31301		（下（颗粒状的）雪）。
됹	U0-31302		悲恸。
떴	U0-31303		舅舅。
묦	U0-31304		流。
륇	U0-31305		数（动词）。读，念）。
묍	U0-31306		（液体）漏。
멑	U0-31307		江。
볪	U0-31308		蓄。
뭝	U0-31309		赎（回）。
료	U0-31310		〖关系〗。
넳	U0-31311		大（小），长（幼）。
놠	U0-31401		印（动词）。
못	U0-31402		砚（台）。
랂	U0-31403		瘾。
돛	U0-31404		〖年景〗。〖三界四极〗。
됒	U0-31405		笑。
믡	U0-31406		次，回，趟（做一回（次），走一趟）。
띟	U0-31407		演（戏）。
놡	U0-31408		恩情。
럊	U0-31409		〖朋友，伙伴〗。
뽿	U0-31410		〖榫头，制木竹等器物时，为使两块材料接合所特制的凸凹部分。凸出的叫榫头，凹下的叫榫眼。〗。
뇰	U0-31411		顺利。
냍	U0-31412		声明。
몒	U0-31501		〖懒〗。
뢥	U0-31502		呃（语气词）。
멒	U0-31503		〖慢慢地〗。
뵜	U0-31504		〖曾祖〗。
뜸	U0-31505		美丽，漂亮。
뵰	U0-31506		剔，修剪。
뿌	U0-31507		〖洗漱〗。
벑	U0-31508		漱（口）。吐（掉）。
렫	U0-31509		收，拾。
뒵	U0-31510		（啊呀）表示叹息。
럻	U0-31511		〖糊臭〗。
럌	U0-31512		犯（人）。
럋	U0-31601		恶。
뒂	U0-31602		〖宝剑〗。
끤	U0-31603		松弛。
뮂	U0-31604		合适。
넴	U0-31605		美丽。漂亮。
뤐	U0-31606		〖戒指〗。
뒃	U0-31607		蚁。
뙇	U0-31608		〖芋头〗。
뷑	U0-31609		绕，绾（wan）。
뜕	U0-31610		积（德）。
뚉	U0-31611		〖香油〗。
뛼	U0-31612		生（孩子）。成长。3〖美丽，漂亮〗。
럍	U0-31701		夫（妻）。
멓	U0-31702		勺子，匙。
뵝	U0-31703		〖怪味〗。
들	U0-31704		〖姑父〗。
뷢	U0-31705		自（己）。我。
뚨	U0-31706		个（人）。〖兵员，战士〗。
똢	U0-31707		麻味道。
덎	U0-31708		玉。
럎	U0-31709		痒。
끑	U0-31710		右。
뼗	U0-31801		由来。
뱔	U0-31802		（犹）如。
뢹	U0-31803		捉，拿。
뙈	U0-31804		亲（爱）。〖敬仰〗。
밽	U0-31805		〖美丽，漂亮〗。
랓	U0-31806		爬（行）。〖蠕动〗。
뻼	U0-31807		梭（下），滑（下）。
뤑	U0-31808		〖语气助词〗。
뻦	U0-31809		往。
뾖	U0-31810		祝（词）。
놢	U0-31901		柜子。
렚	U0-31902		扣。
릳	U0-31903		杯（子）。
뽧	U0-31904		合（容量）〖量粮食的器具，容量是1合，方形或圆筒形，多用木头或竹筒制成。10勺等于1合，10合等于1升〗。
뢺	U0-31905		抽打。
뭟	U0-31906		〖咽下〗。
뻽	U0-31907		偷懒。
뭭	U0-31908		（虎）啸。
브	U0-31909		贵。
뢆	U0-31910		〖灶台〗。〖地名用词〗。
넵	U0-32001		把，给。
넶	U0-32002		减。
뱨	U0-32003		〖杏子〗。
룡	U0-32004		拾，捡。
뀕	U0-32005		八角。
돜	U0-32006		（雨）停。（集市）散。
뚩	U0-32007		〖续断（中药名〗）。
놣	U0-32008		头，只，根，条，课（量词）。
뭞	U0-32009		〖消瘦〗。
닻	U0-32010		（领）牌。古怪。
듐	U0-32101		〖叹息声（表示不如意〗）。
붠	U0-32102		加。配种。
띠	U0-32103		放，上。
뛧	U0-32104		在（心里）。
몓	U0-32105		容量大。
붡	U0-32106		〖醋水〗。
돝	U0-32107		从。
뢕	U0-32108		〖烟杆〗。
띵	U0-32109		花（斑纹）。
뙉	U0-32110		辨认，辨别。判，断。管，顾。
넷	U0-32111		绞痛，酸痛。
뤒	U0-32112		（树）枝。
뒶	U0-32113		〖半夏〗。
붘	U0-32201		〖护寨神〗。
뢦	U0-32202		臼（牙）。〖嘎寺福，彝语指云南泸西县城〗。
뱩	U0-32203		〖斗殴〗。
메	U0-32204		押送（犯人）。
눤	U0-32205		〖布谷鸟〗。〖小杜鹃花〗。
부	U0-32206		鲜（花）。
뵼	U0-32207		〖天花〗。
뵷	U0-32208		勾连。
렸	U0-32209		最（好）。
놤	U0-32210		皮壳。〖花生〗。
떵	U0-32301		中（（两者之间））。
넸	U0-32302		内，里。〖坐下〗。地名用词。
뀭	U0-32303		总是。
럼	U0-32304		元（量词）。
땡	U0-32305		〖芝麻〗。〖亲戚〗。
뛽	U0-32306		他（受格）。〖尽管〗。〖乱说，胡说〗。
볜	U0-32307		〖虽然〗。
롯	U0-32308		〖但是〗。
똅	U0-32309		（细）敲。
딅	U0-32401		烤（火，一般指取暖）。
넹	U0-32402		生命。脉（搏），（命）脉。
땢	U0-32403		轴（车轴，轴承）。
룢	U0-32404		（脊）背。
눞	U0-32405		〖拳头〗。
띡	U0-32406		〖八角〗。
뗮	U0-32407		〖锅庄石〗。
닼	U0-32408		（保）佑。
눺	U0-32409		耽搁。
뇱	U0-32410		席（子）。
뒄	U0-32411		关（心）。
뚋	U0-32412		〖包谷〗。
렛	U0-32501		贪（吃）。
맂	U0-32502		〖火坑〗。
둜	U0-32503		〖挑箩〗。
맔	U0-32504		盖（使动）。
렜	U0-32505		〖木姜〗。
끒	U0-32506		凹。
몽	U0-32507		赡养，供养，抚养。
뀖	U0-32508		幼。
뺊	U0-32509		依靠。
롟	U0-32510		〖手镯〗。〖招古，彝族撒尼支系一种祭祀活动的名称〗。
똣	U0-32511		〖颈项〗。〖头子，头目〗。
땣	U0-32601		〖梧桐树〗。
뷵	U0-32602		〖纽襻〗。
멕	U0-32603		〖野鸭〗。
놥	U0-32604		（山）谷。
딆	U0-32605		〖牛枷担（农具〗）。
룣	U0-32606		收缩。
륈	U0-32607		脚（抽），转筋。
뢧	U0-32608		蜷（缩）。
눵	U0-32609		皱。
늇	U0-32610		（蕨）苔。
봣	U0-32611		〖物品，东西〗。
밦	U0-32612		〖昆明〗。
듑	U0-32613		挜（硬把东西送给或者卖个别人）。
뺸	U0-32701		（茶）罐。
릴	U0-32702		弯。〖古糯，彝语指贵阳〗。
뇲	U0-32703		续断（中药名）。人名用词。
몾	U0-32704		行，走。
뛀	U0-32705		（衣）领。
륲	U0-32706		渡（船），划（船）。游（泳）。〖阿庚阿外，（人名，汉文古籍中记作阿佩，《唐书》“文宗开成元年封作罗甸王〗）。
뚪	U0-32707		（（汆cuān）烫）。
뵊	U0-32708		梳子（名词）。梳（动词）。
믷	U0-32801		应。间。
떶	U0-32802		缺乏。〖也许，可能〗。
뀰	U0-32803		煞气（旧时迷信说法）。
뛨	U0-32804		克，伤。
뾌	U0-32805		壳。
뛩	U0-32806		〖灾星〗。
뛪	U0-32807		〖大蒜〗。
듲	U0-32808		正在。
뾗	U0-32809		关（使动）。拘禁，禁闭。
뿤	U0-32810		浪费。
냎	U0-32811		会。工匠。
렝	U0-32901		敢。
벒	U0-32902		句。
벡	U0-32903		秤（名词）。斤（量词）。
뺋	U0-32904		（作）揖。祷告。
됺	U0-32905		冠（子）。
뵞	U0-32906		〖身体〗。
됼	U0-32907		收（收庄稼）。招（招工）。
됻	U0-32908		〖排行第五〗。
땤	U0-33001		〖角落〗。
럽	U0-33002		宠，娇惯。〖撒娇，娇气〗。
뾷	U0-33003		〖招赘。入赘〗。
됓	U0-33004		（刀）鞘。
뱕	U0-33005		〖河蚌〗。
뻐	U0-33006		〖准备，预备〗。
띶	U0-33007		重字。
뻧	U0-33008		（占）卜。〖啄木鸟〗。
몔	U0-33009		〖魔芋〗。
떷	U0-33010		（夜）晚。（天）黑。暗，晚。
덏	U0-33101		〖象声词〗〖禁不住发笑的声音〗。
땦	U0-33102		〖行令，司令〗。〖布置，指挥〗。
믢	U0-33103		舞（名词，动词）。
맟	U0-33104		咬。咬（使动）。
뷣	U0-33105		抢。夺。
넺	U0-33106		疟（疾）。
뒅	U0-33107		细（用来粉末状的物体等）。
땥	U0-33108		隔断（奶）。
럾	U0-33109		扯。
멖	U0-33201		笔。
놦	U0-33202		（自然成）团。团结。
뵋	U0-33203		犁。
뮃	U0-33204		〖连接在一起〗。
놧	U0-33205		上（状态动词）。
벾	U0-33206		凝结。
떸	U0-33207		栓，捆。
뇳	U0-33208		北。
뇴	U0-33209		糠。
뇵	U0-33210		记，忆。
뷒	U0-33211		线。丝。
떹	U0-33301		〖土坎〗。
냏	U0-33302		背部。
뇶	U0-33303		〖灰尘〗。
뷼	U0-33304		点（播）。
봝	U0-33305		〖哪里〗。
묧	U0-33306		〖象声词〗〖放声大笑〗。
묰	U0-33307		（寿）龄。
뒷	U0-33308		筐，箩，笼。〖量词〗。
뛄	U0-33309		村寨。
넻	U0-33310		抖（掉）。
륉	U0-33401		硬。狠。难。〖结实〗。
븬	U0-33402		（价格）贵。
뇷	U0-33403		英勇，顽强。
멗	U0-33404		〖接物发语词〗。
륳	U0-33405		〖词头（脸〗）。
둋	U0-33406		簸（东西）。
뷶	U0-33407		张（口）。
븭	U0-33408		杠（自动）。扛（使动）。
뒆	U0-33409		槽。
나	U0-33410		镰刀。
뤓	U0-33501		罩。
뿁	U0-33502		〖口粮〗。
뙊	U0-33503		帽。
뵌	U0-33504		瓢。
늈	U0-33505		搔（sao）。
뢑	U0-33506		抠。
뎝	U0-33507		征（税）。
맃	U0-33508		年。岁。
빵	U0-33509		扳。
륊	U0-33510		校（正）。
뙋	U0-33511		粮（食）。
몕	U0-33601		〖家具，物品〗。
볇	U0-33602		燕。
뚌	U0-33603		所（有）。（都）是。多少。〖重叠词缀〗。
닽	U0-33604		小时。
넼	U0-33605		生（荒地）。
빌	U0-33606		灰尘。碱。凹。
븡	U0-33607		孵出。
븻	U0-33608		（牲畜）产崽。生（蛆）。
붷	U0-33701		服。
뇸	U0-33702		铺垫。〖凳子〗。
떺	U0-33703		苦（味道）。（盐巴）咸。
뺚	U0-33704		穷困。
뛾	U0-33705		〖刺竹〗。
멘	U0-33706		环。
붻	U0-33707		〖连枷（一种脱粒的农具〗）。
븮	U0-33708		骂。
냐	U0-33709		威望。
븯	U0-33801		境，界。
놨	U0-33802		〖政令，政策〗。人名用词。
떻	U0-33803		技术，技艺。
뚫	U0-33804		计谋。
넽	U0-33805		〖锄头〗。
돞	U0-33806		〖木盔（餐具〗）。
땧	U0-33807		〖城市〗。
붙	U0-33808		染料。蓝靛。
넾	U0-33809		喊。
뇹	U0-33810		痣。
듒	U0-33811		盘，馆。〖量词〗。
뚍	U0-33901		（马）蹄。
멙	U0-33902		吉祥。〖宗祠〗。
럿	U0-33903		神气。〖重叠词缀〗。
뻑	U0-33904		舀，盛（cheng）。
닾	U0-33905		糊（焦）。
